favorite_team,underdog_team,away_team,home_team,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab
CHC,TB,CHC,TB,Shota Imanaga,Adrian Houser,3.21,3.11,0.93,1.26,129.0,107.0,3.6589147286821704,3.7383177570093458,101.0,83.0,0.21398305084745764,0.2075,0.206,0.258,472.0,400.0,3.94,3.97,1.22,1.21,1184.0,1202.1,3.762668918918919,3.7517677397887033,1032.0,1217.0,0.23164983164983166,0.26984478935698447,4455.0,4510.0
TOR,BAL,BAL,TOR,Shane Bieber,Albert Suárez,4.3,2.08,1.04,0.92,23.0,8.2,3.782608695652174,3.536585365853659,25.0,5.0,0.28735632183908044,0.1724137931034483,0.241,0.241,87.0,29.0,4.17,4.6,1.26,1.37,1291.0,1301.0,3.7745933384972887,3.872405841660261,1285.0,1209.0,0.26369792735481223,0.23997618102421595,4873.0,5038.0
HOU,ATL,HOU,ATL,Nick Lodolo,Joey Wentz,3.1,5.61,1.03,1.51,139.1,85.0,3.752695902228613,3.9529411764705884,132.0,77.0,0.25287356321839083,0.22916666666666666,0.224,0.268,522.0,336.0,4.06,4.39,1.26,1.31,1170.9,1226.0,3.773165940729353,3.789559543230016,1120.0,1203.0,0.2535083748302399,0.2589324149806285,4418.0,4646.0
NYM,TEX,NYM,TEX,Nolan McLean,Miles Mikolas,1.42,4.84,0.95,1.32,31.2,141.1,3.4615384615384617,3.9759036144578315,33.0,88.0,0.3055555555555556,0.1568627450980392,0.185,0.273,108.0,561.0,4.09,4.24,1.35,1.32,1283.8,1176.9,3.821467518305032,3.836349732347693,1244.0,1012.0,0.2535670607419486,0.22414174972314507,4906.0,4515.0
MIL,STL,STL,MIL,Jose Quintana,Nabil Crismatt,3.88,3.24,1.28,1.4,127.2,25.0,3.797169811320755,3.96,87.0,17.0,0.18012422360248448,0.1717171717171717,0.24,0.283,483.0,99.0,3.6,4.51,1.24,1.32,1198.0,1301.0,3.7303839732888147,3.8478093774019984,1218.0,1160.0,0.2725441933318416,0.2317219336795845,4469.0,5006.0
MIN,ARI,ARI,MIN,Bailey Ober,Germán Márquez,5.08,6.31,1.34,1.7,129.1,112.2,4.004647560030984,4.197860962566844,105.0,77.0,0.20309477756286268,0.16348195329087048,0.28,0.316,517.0,471.0,4.55,5.96,1.33,1.58,1172.9,1184.9,3.8630744308977745,4.020592455059498,1134.0,925.0,0.2502758772897815,0.1941645675902603,4531.0,4764.0
LAD,SF,LAD,SF,FAV team pitching,Robbie Ray,4.05,3.32,1.27,1.17,1312.1,173.2,3.7512384726773877,3.6720554272517325,1349.0,176.0,0.27407557903291346,0.27672955974842767,0.236,0.215,4922.0,636.0,4.05,3.87,1.27,1.31,1312.1,1137.0,3.7512384726773877,3.8214599824098503,1349.0,1071.0,0.27407557903291346,0.24649021864211737,4922.0,4345.0
SD,COL,SD,COL,Yu Darvish,Will Warren,5.65,4.22,1.17,1.35,57.1,147.0,3.7478108581436076,3.8503401360544216,55.0,158.0,0.2570093457943925,0.2791519434628975,0.234,0.244,214.0,566.0,3.53,3.95,1.2,1.26,1259.9,1168.2,3.710611953329629,3.7630542715288477,1244.0,1157.0,0.266096256684492,0.26319381255686985,4675.0,4396.0
SEA,LAA,LAA,SEA,George Kirby,Noah Cameron,4.56,3.0,1.27,1.12,108.2,120.0,3.8632162661737524,3.716666666666667,106.0,96.0,0.2535885167464115,0.21524663677130046,0.263,0.22,418.0,446.0,3.86,3.8,1.24,1.27,1238.0,1201.0,3.780290791599354,3.796835970024979,1191.0,1071.0,0.25448717948717947,0.2348684210526316,4680.0,4560.0
BOS,NYY,NYY,BOS,Garrett Crochet,Yoendrys Gómez,2.57,5.05,1.05,1.51,185.1,46.1,3.7331172339276066,3.9045553145336225,228.0,45.0,0.3299565846599132,0.25,0.221,0.244,691.0,180.0,3.93,4.19,1.33,1.35,1147.0,1257.0,3.795989537925022,3.798727128082737,1005.0,1111.0,0.23082223242994948,0.23267015706806282,4354.0,4775.0
PHI,KAN,KAN,PHI,Aaron Nola,DOG team pitching,6.24,3.73,1.45,1.26,75.0,1321.0,3.973333333333333,3.789553368660106,79.0,1167.0,0.2651006711409396,0.2331202556931682,0.282,0.243,298.0,5006.0,3.63,3.73,1.23,1.26,1247.1,1321.0,3.8048271991019167,3.789553368660106,1279.0,1167.0,0.2695468914646997,0.2331202556931682,4745.0,5006.0
CLE,CWS,CWS,CLE,Slade Cecconi,DOG team pitching,4.45,4.22,1.25,1.36,115.1,1303.1,3.8835794960903565,3.8024710306192926,94.0,1156.0,0.21029082774049218,0.2332996972754793,0.257,0.247,447.0,4955.0,3.75,4.22,1.29,1.36,1199.9,1303.1,3.7544795399616633,3.8024710306192926,1131.0,1156.0,0.25105438401775804,0.2332996972754793,4505.0,4955.0
CIN,OAK,CIN,OAK,FAV team pitching,Luis Morales,3.96,2.73,1.24,1.09,1310.0,33.0,3.7709923664122136,3.606060606060606,1252.0,32.0,0.2534412955465587,0.2689075630252101,0.236,0.202,4940.0,119.0,3.96,4.83,1.24,1.37,1310.0,1289.1,3.7709923664122136,3.8391125591497945,1252.0,1200.0,0.2534412955465587,0.2424732269145282,4940.0,4949.0
DET,MIA,DET,MIA,FAV team pitching,Adam Mazur,3.93,6.3,1.24,1.75,1322.0,20.0,3.76928895612708,4.45,1256.0,13.0,0.2520569937788481,0.14606741573033707,0.241,0.303,4983.0,89.0,3.93,4.69,1.24,1.31,1322.0,1303.1,3.76928895612708,3.840073670478091,1256.0,1164.0,0.2520569937788481,0.23261390887290168,4983.0,5004.0
