game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
264072,2010-04-24,117,134,HOU,PIT,Astros,Pirates,Houston Astros,Pittsburgh Pirates,0,0,regular,regular,2010,2010,16,16,523,524,45,57,118,118,22,22,3,2,5,13,44,54,161,183,20,63,94,111,6,16,0.226,0.225,0.254,0.308,0.308,0.349,0.562,0.658,6,7,10,9,4.18,6.94,0,0,0,0,0,0,0,0,142.0,140.0,144,167,66,108,12,23,44,66,105,96,0.275,0.319,1.32,1.66,16,13,0.0,0.0,0,0,0,0,0,0
264071,2010-04-24,139,141,TB,TOR,Rays,Blue Jays,Tampa Bay Rays,Toronto Blue Jays,0,0,regular,regular,2010,2010,17,17,587,575,98,78,149,132,38,49,4,1,19,24,97,75,252,255,67,60,139,147,21,13,0.254,0.23,0.33,0.302,0.429,0.443,0.76,0.746,12,10,5,7,3.4,3.89,0,0,0,0,0,0,0,0,156.0,155.1,135,134,59,67,21,19,59,48,115,126,0.23,0.233,1.24,1.17,10,9,0.0,0.0,0,0,0,0,0,0
264070,2010-04-24,137,138,SF,STL,Giants,Cardinals,San Francisco Giants,St. Louis Cardinals,0,0,regular,regular,2010,2010,16,16,541,575,77,76,147,144,28,28,4,3,15,23,68,71,228,247,52,60,101,129,5,7,0.272,0.25,0.336,0.321,0.421,0.43,0.757,0.751,9,10,7,6,3.0,2.92,0,0,0,0,0,0,0,0,144.0,151.2,119,128,48,49,12,9,51,50,122,118,0.22,0.223,1.18,1.18,8,10,0.0,0.0,0,0,0,0,0,0
264069,2010-04-24,145,136,CWS,SEA,White Sox,Mariners,Chicago White Sox,Seattle Mariners,0,0,regular,regular,2010,2010,17,17,557,548,66,66,122,136,20,28,2,3,23,7,60,63,215,191,58,60,88,114,18,14,0.219,0.248,0.293,0.322,0.386,0.349,0.679,0.671,6,9,11,8,4.62,3.33,0,0,0,0,0,0,0,0,154.0,148.5,139,140,79,55,10,14,80,55,144,95,0.25,0.255,1.42,1.31,10,14,0.0,0.0,0,0,0,0,0,0
264068,2010-04-24,113,135,CIN,SD,Reds,Padres,Cincinnati Reds,San Diego Padres,0,0,regular,regular,2010,2010,17,16,568,543,82,74,137,136,23,27,4,4,19,16,80,72,225,219,56,62,133,120,14,18,0.241,0.25,0.309,0.327,0.396,0.403,0.705,0.731,7,10,10,6,6.24,2.9,0,0,0,0,0,0,0,0,151.4,146.0,171,121,105,47,21,16,72,51,126,127,0.301,0.223,1.61,1.18,10,10,0.0,0.0,0,0,0,0,0,0
264067,2010-04-24,109,143,AZ,PHI,D-backs,Phillies,Arizona Diamondbacks,Philadelphia Phillies,0,0,regular,regular,2010,2010,16,16,551,562,88,95,148,158,32,38,1,4,23,16,85,90,251,252,63,70,137,95,8,4,0.269,0.281,0.344,0.361,0.456,0.448,0.799,0.809,7,10,9,6,5.19,3.68,0,0,0,0,0,0,0,0,142.3,142.0,157,138,82,58,25,18,53,44,114,110,0.285,0.246,1.48,1.28,11,8,0.0,0.0,0,0,0,0,0,0
264066,2010-04-24,108,147,LAA,NYY,Angels,Yankees,Los Angeles Angels,New York Yankees,0,0,regular,regular,2010,2010,18,16,603,534,73,85,156,142,38,28,0,6,17,20,70,79,245,242,52,79,121,102,14,18,0.259,0.266,0.318,0.361,0.406,0.453,0.724,0.814,9,11,9,5,4.5,3.59,0,0,0,0,0,0,0,0,160.0,138.0,157,118,80,55,24,12,63,52,125,115,0.26,0.221,1.38,1.23,10,6,0.0,0.0,0,0,0,0,0,0
264065,2010-04-24,118,142,KC,MIN,Royals,Twins,Kansas City Royals,Minnesota Twins,0,0,regular,regular,2010,2010,16,17,562,565,74,89,163,150,26,28,1,3,18,18,69,84,245,238,38,86,93,92,17,11,0.29,0.265,0.335,0.363,0.436,0.421,0.771,0.784,6,12,10,5,5.58,3.47,0,0,0,0,0,0,0,0,142.0,153.0,154,145,88,59,21,16,72,38,106,110,0.274,0.257,1.59,1.2,11,1,0.0,0.0,0,0,0,0,0,0
264063,2010-04-24,115,146,COL,FLA,Rockies,Marlins,Colorado Rockies,Florida Marlins,0,0,regular,regular,2010,2010,16,16,552,570,76,82,145,151,36,36,4,1,19,13,72,78,246,228,54,46,127,122,5,8,0.263,0.265,0.328,0.32,0.446,0.4,0.774,0.72,8,9,8,7,3.68,4.19,0,0,0,0,0,0,0,0,144.2,144.0,135,136,59,67,9,13,71,58,120,105,0.245,0.239,1.43,1.35,11,17,0.0,0.0,0,0,0,0,0,0
264062,2010-04-24,140,116,TEX,DET,Rangers,Tigers,Texas Rangers,Detroit Tigers,0,0,regular,regular,2010,2010,16,17,520,589,67,76,122,163,24,44,4,3,12,10,61,68,190,243,53,79,123,115,20,5,0.235,0.277,0.305,0.362,0.365,0.413,0.671,0.775,7,9,9,8,3.72,4.29,0,0,0,0,0,0,0,0,140.4,149.1,132,152,58,71,18,14,65,63,119,102,0.254,0.258,1.4,1.44,10,17,0.0,0.0,0,0,0,0,0,0
264061,2010-04-24,133,114,OAK,CLE,Athletics,Indians,Oakland Athletics,Cleveland Indians,0,0,regular,regular,2010,2010,18,16,586,513,80,54,144,113,31,26,1,2,11,11,78,51,210,176,62,58,117,117,12,7,0.246,0.22,0.318,0.299,0.358,0.343,0.676,0.643,11,7,7,9,2.92,3.66,0,0,0,0,0,0,0,0,160.1,140.2,134,121,52,57,12,11,64,71,129,81,0.229,0.236,1.24,1.37,13,10,0.0,0.0,0,0,0,0,0,0
264060,2010-04-24,158,112,MIL,CHC,Brewers,Cubs,Milwaukee Brewers,Chicago Cubs,0,0,regular,regular,2010,2010,16,17,565,572,98,72,161,148,40,27,7,3,20,19,95,70,275,238,63,61,110,134,14,8,0.285,0.259,0.357,0.33,0.487,0.416,0.843,0.746,8,7,8,10,5.01,4.04,0,0,0,0,0,0,0,0,140.0,147.0,156,138,78,66,21,12,53,54,119,136,0.276,0.241,1.49,1.31,11,15,0.0,0.0,0,0,0,0,0,0
264059,2010-04-24,111,110,BOS,BAL,Red Sox,Orioles,Boston Red Sox,Baltimore Orioles,0,0,regular,regular,2010,2010,17,17,584,576,69,49,145,131,37,29,1,3,21,14,66,47,247,208,60,46,113,114,5,4,0.248,0.227,0.318,0.285,0.423,0.361,0.741,0.646,7,2,10,15,4.53,4.52,0,0,0,0,0,0,0,0,157.0,145.2,151,156,79,73,18,15,74,54,110,118,0.259,0.271,1.43,1.45,12,12,0.0,0.0,0,0,0,0,0,0
264058,2010-04-24,121,144,NYM,ATL,Mets,Braves,New York Mets,Atlanta Braves,0,0,regular,regular,2010,2010,17,16,587,535,71,69,136,122,20,27,7,2,13,12,61,64,209,189,72,76,132,126,12,8,0.232,0.228,0.316,0.324,0.356,0.353,0.672,0.677,8,8,9,8,3.39,4.03,0,0,0,0,0,0,0,0,162.0,145.2,149,130,61,65,11,13,83,58,141,117,0.254,0.243,1.43,1.29,11,15,0.0,0.0,0,0,0,0,0,0
264048,2010-04-24,115,146,COL,FLA,Rockies,Marlins,Colorado Rockies,Florida Marlins,0,0,regular,regular,2010,2010,17,17,583,603,77,86,152,161,36,38,4,1,19,15,73,82,253,246,55,48,136,127,5,8,0.261,0.267,0.324,0.321,0.434,0.408,0.758,0.729,8,10,9,7,3.7,4.0,0,0,0,0,0,0,0,0,153.2,153.0,145,143,63,68,11,13,73,59,125,114,0.249,0.237,1.42,1.32,11,17,0.0,0.0,0,0,0,0,0,0
264064,2010-04-24,120,119,WSH,LAD,Nationals,Dodgers,Washington Nationals,Los Angeles Dodgers,0,0,regular,regular,2010,2010,17,16,557,582,80,99,148,176,39,35,7,4,12,18,79,92,237,273,74,66,107,101,17,14,0.266,0.302,0.352,0.373,0.425,0.469,0.777,0.843,9,7,8,9,5.58,5.42,0,0,0,0,0,0,0,0,150.0,141.2,159,145,93,85,21,20,72,78,97,126,0.285,0.249,1.54,1.58,12,19,0.0,0.0,0,0,0,0,0,0
