Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-29,Cincinnati Reds,Zack Littell,3.62,1.14,154.0,106.0,.251,590.0,3.87,1.25,1030.2,1019.0,3880.0,St. Louis Cardinals,Matthew Liberatore,4.27,1.29,126.1,98,.265,495,4.28,1.3,1065.1,901,4094
2025-08-29,Washington Nationals,Mitchell Parker,6.01,1.49,134.2,87.0,.276,536.0,5.3,1.44,1030.9,927.0,4020.0,Tampa Bay Rays,Adrian Houser,2.88,1.29,90.2,62,.263,339,4.05,1.2,1086.9,1080,4080
2025-08-29,Philadelphia Phillies,Ranger Suárez,3.07,1.13,126.0,122.0,.237,477.0,3.94,1.25,1062.1,1108.0,4064.0,Atlanta Braves,Bryce Elder,6.12,1.52,117.2,96,.286,469,4.26,1.29,1068.0,1048,4030
2025-08-29,Toronto Blue Jays,Shane Bieber,1.5,0.33,6.0,9.0,.100,20.0,4.24,1.26,1183.2,1179.0,4467.0,Milwaukee Brewers,Freddy Peralta,2.68,1.1,147.2,160,.197,538,3.76,1.25,1055.0,1023,3957
2025-08-29,Boston Red Sox,TBD,,,,,,,,,,,,Pittsburgh Pirates,Paul Skenes,2.07,0.94,161.0,181,.195,586,4.22,1.25,1029.2,882,3890
2025-08-29,Cleveland Guardians,Logan Allen,4.35,1.43,128.1,100.0,.264,493.0,3.88,1.3,1045.9,999.0,3936.0,Seattle Mariners,George Kirby,4.05,1.18,95.2,97,.242,359,3.96,1.27,1114.9,1049,4232
2025-08-29,New York Mets,Jonah Tong,,,,,,,,,,,,Miami Marlins,Eury Pérez,3.44,0.98,70.2,70,.175,251,4.64,1.32,1119.9,987,4302
2025-08-29,Chicago White Sox,Yoendrys Gómez,4.73,1.48,32.1,29.0,.238,126.0,4.22,1.37,1137.0,992.0,4334.0,New York Yankees,Carlos Rodón,3.24,1.07,158.1,172,.184,566,4.07,1.29,1031.1,1025,3909
2025-08-29,Houston Astros,Cristian Javier,5.4,1.5,10.0,10.0,.237,38.0,3.85,1.22,1183.2,1252.0,4433.0,Los Angeles Angels,Tyler Anderson,4.73,1.4,131.1,103,.253,514,4.82,1.45,1047.9,946,4026
2025-08-29,Kansas City Royals,Seth Lugo,3.99,1.24,142.0,120.0,.237,528.0,3.62,1.25,1049.0,925.0,3984.0,Detroit Tigers,Chris Paddack,4.98,1.26,137.1,97,.265,532,3.69,1.23,1060.1,1057,3983
2025-08-29,Minnesota Twins,Zebby Matthews,5.3,1.52,52.2,67.0,.288,215.0,4.4,1.3,1117.8,1046.0,4301.0,San Diego Padres,Nestor Cortes,4.66,1.34,29.0,25,.224,107,3.57,1.19,1155.0,1125,4271
2025-08-29,Colorado Rockies,Germán Márquez,5.67,1.64,98.1,73.0,.307,410.0,5.96,1.6,1069.0,820.0,4302.0,Chicago Cubs,Cade Horton,2.88,1.16,93.2,77,.233,344,3.91,1.2,1094.8,945,4123
2025-08-29,Athletics,Jeffrey Springs,4.15,1.18,145.1,117.0,.228,549.0,4.87,1.38,1054.0,996.0,4047.0,Texas Rangers,Jack Leiter,3.81,1.31,115.2,111,.218,435,3.38,1.17,1082.9,1005,4011
2025-08-29,Los Angeles Dodgers,Blake Snell,1.97,1.38,32.0,30.0,.252,115.0,4.14,1.29,1157.2,1160.0,4369.0,Arizona Diamondbacks,Zac Gallen,5.13,1.31,156.0,141,.251,606,4.45,1.33,1045.2,932,4036
2025-08-29,San Francisco Giants,Robbie Ray,2.93,1.14,159.2,158.0,.208,581.0,3.82,1.3,1026.0,964.0,3912.0,Baltimore Orioles,Dean Kremer,4.19,1.23,152.1,127,.254,586,4.74,1.39,1031.9,977,4000
