Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-19,Toronto Blue Jays,Eric Lauer,2.78,1.04,55.0,58,.204,201,4.21,1.29,806.2,808,3049,San Francisco Giants,Logan Webb,2.94,1.17,125.2,139,.250,476,3.61,1.26,742.0,691,2788
2025-07-19,New York Mets,Clay Holmes,3.31,1.26,103.1,83,.234,381,3.64,1.31,766.0,754,2887,Cincinnati Reds,Nick Martinez,4.78,1.21,111.0,76,.261,418,3.76,1.24,755.2,716,2848
2025-07-19,Miami Marlins,Cal Quantrill,5.62,1.44,81.2,67,.291,323,4.48,1.32,773.8,693,2962,Kansas City Royals,Michael Wacha,3.74,1.27,106.0,84,.251,407,3.49,1.2,765.1,719,2871
2025-07-19,Philadelphia Phillies,Taijuan Walker,3.55,1.3,58.1,49,.231,225,3.69,1.25,804.0,841,3057,Los Angeles Angels,Yusei Kikuchi,3.11,1.37,113.0,115,.247,430,4.87,1.46,749.0,643,2890
2025-07-19,Pittsburgh Pirates,Mike Burrows,4.83,1.46,41.0,42,.267,161,3.75,1.2,821.2,684,3067,Chicago White Sox,Adrian Houser,1.56,1.13,57.2,39,.228,206,4.3,1.39,795.0,661,3047
2025-07-19,Washington Nationals,Mitchell Parker,5.12,1.42,102.0,66,.263,400,5.24,1.41,750.1,683,2917,San Diego Padres,Yu Darvish,6.48,1.68,8.1,7,.258,31,3.6,1.24,850.9,833,3173
2025-07-19,Tampa Bay Rays,Zack Littell,3.56,1.08,116.1,80,.249,438,3.78,1.22,755.1,727,2817,Baltimore Orioles,Dean Kremer,4.24,1.27,108.1,88,.262,424,5.1,1.44,737.0,703,2886
2025-07-19,Texas Rangers,Kumar Rocker,6.39,1.5,49.1,43,.295,200,3.06,1.15,821.0,738,3032,Detroit Tigers,Keider Montero,4.02,1.37,65.0,45,.267,251,3.65,1.21,806.1,784,3024
2025-07-19,Cleveland Guardians,Logan Allen,4.0,1.37,90.0,70,.251,338,3.93,1.34,762.1,737,2873,Athletics,Luis Severino,5.16,1.41,113.1,81,.269,453,5.23,1.46,765.9,715,2985
2025-07-19,Chicago Cubs,Shota Imanaga,2.65,0.93,68.0,48,.192,245,3.91,1.26,796.2,678,3013,Boston Red Sox,Brayan Bello,3.14,1.28,91.2,70,.243,342,3.88,1.3,795.0,759,3014
2025-07-19,Arizona Diamondbacks,Ryne Nelson,3.68,1.07,78.1,65,.206,287,4.73,1.37,793.1,762,3068,St. Louis Cardinals,Sonny Gray,3.5,1.08,108.0,118,.241,407,4.22,1.3,760.2,594,2918
2025-07-19,Atlanta Braves,Joey Wentz,6.32,1.7,37.0,34,.280,150,3.76,1.22,812.2,857,3022,New York Yankees,Will Warren,4.63,1.42,95.1,112,.247,369,3.76,1.2,762.1,753,2837
2025-07-19,Colorado Rockies,Antonio Senzatela,6.6,1.89,91.1,49,.354,395,5.42,1.53,755.9,591,3000,Minnesota Twins,Zebby Matthews,5.21,1.47,19.0,25,.270,74,4.06,1.24,832.0,795,3191
2025-07-19,Los Angeles Dodgers,Emmet Sheehan,2.03,1.05,13.1,13,.204,49,4.3,1.31,862.0,846,3259,Milwaukee Brewers,Freddy Peralta,2.66,1.06,111.2,118,.199,407,3.76,1.27,750.9,723,2821
2025-07-19,Seattle Mariners,Logan Evans,3.75,1.35,50.1,35,.272,195,3.87,1.25,828.9,772,3125,Houston Astros,Lance McCullers Jr.,6.48,1.66,41.2,49,.256,168,3.49,1.15,820.0,890,3037
