Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-01,Toronto Blue Jays,Kevin Gausman,4.21,1.06,94.0,90,.218,344,4.2,1.28,653.2,659,2463,New York Yankees,Max Fried,1.92,0.94,108.0,104,.204,397,3.74,1.22,637.2,664,2369
2025-07-01,Philadelphia Phillies,Cristopher Sánchez,2.79,1.16,93.2,103,.229,353,3.85,1.27,664.8,682,2545,San Diego Padres,Nick Pivetta,3.36,1.03,91.0,101,.210,333,3.69,1.26,651.0,630,2436
2025-07-01,Pittsburgh Pirates,Paul Skenes,2.12,0.91,106.0,110,.177,378,3.99,1.25,656.1,526,2458,St. Louis Cardinals,Andre Pallante,4.43,1.35,87.1,60,.260,342,3.89,1.25,678.1,567,2575
2025-07-01,Miami Marlins,Edward Cabrera,3.78,1.37,64.1,69,.245,241,5.0,1.38,666.9,571,2585,Minnesota Twins,Joe Ryan,2.86,0.89,91.1,104,.188,325,4.4,1.31,644.9,621,2499
2025-07-01,Washington Nationals,Trevor Williams,5.65,1.47,79.2,61,.298,325,4.93,1.38,660.8,598,2535,Detroit Tigers,Jack Flaherty,4.8,1.23,84.1,100,.220,314,3.27,1.17,672.0,620,2503
2025-07-01,Tampa Bay Rays,Shane Baz,4.37,1.26,90.2,86,.234,337,3.66,1.18,669.9,605,2505,Athletics,Jeffrey Springs,4.3,1.24,92.0,75,.229,349,5.53,1.51,678.0,611,2675
2025-07-01,Boston Red Sox,Richard Fitts,4.68,1.28,25.0,21,.250,96,3.99,1.33,745.2,706,2827,Cincinnati Reds,Brady Singer,4.31,1.33,85.2,76,.243,321,3.86,1.22,667.0,604,2511
2025-07-01,New York Mets,Clay Holmes,2.97,1.24,88.0,75,.228,325,3.52,1.31,666.0,663,2502,Milwaukee Brewers,Freddy Peralta,2.9,1.13,93.0,98,.208,342,3.89,1.31,654.1,620,2472
2025-07-01,Atlanta Braves,Grant Holmes,3.7,1.26,90.0,103,.217,327,3.77,1.23,642.1,650,2397,Los Angeles Angels,Tyler Anderson,4.41,1.37,85.2,70,.251,335,4.6,1.47,650.9,581,2492
2025-07-01,Chicago Cubs,Matthew Boyd,2.65,1.1,91.2,82,.237,337,4.04,1.27,658.0,547,2498,Cleveland Guardians,Gavin Williams,3.68,1.43,80.2,80,.232,302,4.07,1.36,642.9,608,2454
2025-07-01,Texas Rangers,Jacob deGrom,2.08,0.88,95.1,94,.189,339,3.45,1.2,658.9,576,2459,Baltimore Orioles,Brandon Young,7.11,1.97,12.2,11,.320,50,4.88,1.41,725.9,679,2836
2025-07-01,Colorado Rockies,Chase Dollander,6.06,1.43,62.1,49,.256,242,5.45,1.56,672.9,505,2686,Houston Astros,Colton Gordon,3.98,1.3,40.2,38,.287,167,3.44,1.14,703.0,785,2588
2025-07-01,Seattle Mariners,Emerson Hancock,5.3,1.42,71.1,52,.271,273,3.76,1.25,692.0,637,2619,Kansas City Royals,Michael Lorenzen,4.91,1.38,88.0,73,.267,348,3.31,1.2,668.0,616,2502
2025-07-01,Arizona Diamondbacks,Zac Gallen,5.75,1.41,97.0,88,.252,377,4.6,1.33,651.1,635,2508,San Francisco Giants,Hayden Birdsong,4.13,1.38,56.2,56,.247,219,3.33,1.23,694.0,665,2596
2025-07-01,Los Angeles Dodgers,Yoshinobu Yamamoto,2.61,1.05,89.2,101,.196,321,4.43,1.36,669.8,643,2546,Chicago White Sox,Shane Smith,3.38,1.27,74.2,68,.226,279,4.18,1.41,654.9,542,2513
