Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-01,Cincinnati Reds,Brady Singer,4.55,1.33,110.2,104.0,.249,417.0,3.82,1.23,863.0,806.0,3257.0,Atlanta Braves,Bryce Elder,6.22,1.61,88.1,73.0,.298,359.0,4.03,1.26,868.1,900.0,3240.0
2025-08-01,Chicago Cubs,Cade Horton,3.67,1.31,68.2,50.0,.264,258.0,3.98,1.22,892.0,754.0,3377.0,Baltimore Orioles,Trevor Rogers,1.49,0.79,48.1,40.0,.149,168.0,5.07,1.44,910.0,849.0,3566.0
2025-08-01,Philadelphia Phillies,Ranger Suárez,2.59,1.17,93.2,90.0,.236,352.0,3.93,1.27,867.9,903.0,3321.0,Detroit Tigers,Jack Flaherty,4.51,1.28,109.2,137.0,.232,414.0,3.67,1.22,865.9,802.0,3272.0
2025-08-01,Washington Nationals,Mitchell Parker,4.91,1.41,113.2,74.0,.264,447.0,5.16,1.4,834.9,741.0,3231.0,Milwaukee Brewers,Jose Quintana,3.5,1.34,82.1,55.0,.247,312.0,3.64,1.23,878.0,882.0,3278.0
2025-08-01,Toronto Blue Jays,TBD,,,,,,,,,,,,Kansas City Royals,Michael Wacha,3.53,1.22,117.1,90.0,.243,444.0,3.53,1.23,853.0,790.0,3212.0
2025-08-01,Boston Red Sox,Cooper Criswell,5.06,1.78,10.2,5.0,.327,49.0,3.75,1.29,974.8,911.0,3676.0,Houston Astros,Hunter Brown,2.54,1.0,124.0,149.0,.195,440.0,3.86,1.22,847.0,908.0,3183.0
2025-08-01,New York Mets,David Peterson,2.83,1.25,121.0,101.0,.243,453.0,3.69,1.32,845.0,827.0,3190.0,San Francisco Giants,Robbie Ray,2.93,1.14,129.0,134.0,.203,468.0,3.74,1.3,835.2,798.0,3179.0
2025-08-01,Cleveland Guardians,Gavin Williams,3.51,1.37,110.1,109.0,.224,406.0,3.95,1.3,849.1,790.0,3197.0,Minnesota Twins,Joe Ryan,2.82,0.92,121.1,137.0,.201,438.0,4.51,1.32,826.1,782.0,3209.0
2025-08-01,Miami Marlins,Janson Junk,3.28,1.08,60.1,44.0,.264,227.0,4.43,1.31,892.0,799.0,3409.0,New York Yankees,Carlos Rodón,3.18,1.05,130.0,147.0,.189,472.0,4.09,1.27,835.2,815.0,3163.0
2025-08-01,Tampa Bay Rays,Shane Baz,4.61,1.3,119.0,116.0,.247,450.0,3.79,1.21,856.2,801.0,3216.0,Los Angeles Dodgers,Clayton Kershaw,3.62,1.29,59.2,39.0,.261,226.0,4.28,1.32,911.9,919.0,3447.0
2025-08-01,Colorado Rockies,Antonio Senzatela,6.68,1.84,102.1,55.0,.349,436.0,5.52,1.55,839.9,653.0,3343.0,Pittsburgh Pirates,Andrew Heaney,4.79,1.27,107.0,78.0,.248,407.0,3.54,1.18,857.2,752.0,3193.0
2025-08-01,Los Angeles Angels,Tyler Anderson,4.41,1.41,112.1,87.0,.257,443.0,4.62,1.43,854.9,767.0,3281.0,Chicago White Sox,TBD,,,,,,,,,,,
2025-08-01,San Diego Padres,Nick Pivetta,2.81,0.99,121.2,131.0,.199,443.0,3.66,1.25,840.8,790.0,3134.0,St. Louis Cardinals,Matthew Liberatore,4.04,1.27,104.2,83.0,.267,409.0,4.19,1.28,868.0,717.0,3337.0
2025-08-01,Athletics,TBD,,,,,,,,,,,,Arizona Diamondbacks,TBD,,,,,,,,,,,
2025-08-01,Seattle Mariners,Logan Gilbert,3.36,1.0,72.1,105.0,.200,270.0,3.89,1.27,923.1,823.0,3489.0,Texas Rangers,Jack Leiter,4.09,1.32,92.1,83.0,.222,347.0,3.15,1.15,884.0,813.0,3275.0
