Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-03,Boston Red Sox,Lucas Giolito,3.73,1.23,91.2,79,.249,345,3.72,1.31,916.8,851,3467,Houston Astros,Framber Valdez,2.94,1.14,137.2,142.0,.222,505.0,3.86,1.2,853.9,935.0,3199.0
2025-08-03,Tampa Bay Rays,Joe Boyle,2.49,0.83,25.1,26,.126,87,3.9,1.22,971.1,919,3654,Los Angeles Dodgers,Yoshinobu Yamamoto,2.56,1.04,119.1,136.0,.197,432.0,4.42,1.35,871.9,846.0,3317.0
2025-08-03,Cincinnati Reds,Chase Burns,6.26,1.54,27.1,45,.265,113,3.82,1.23,954.1,876,3589,Atlanta Braves,Austin Cox,2.25,1.0,8.0,11.0,.226,31.0,4.25,1.28,955.2,970.0,3593.0
2025-08-03,Washington Nationals,Brad Lord,3.27,1.2,74.1,59,.237,274,5.4,1.44,892.0,768,3495,Milwaukee Brewers,Logan Henderson,1.71,0.95,21.0,29.0,.187,75.0,3.7,1.25,957.1,922.0,3584.0
2025-08-03,Toronto Blue Jays,Chris Bassitt,4.24,1.34,123.0,121,.274,492,4.3,1.24,869.2,880,3265,Kansas City Royals,Seth Lugo,3.03,1.13,118.2,104.0,.224,434.0,3.61,1.24,868.9,784.0,3285.0
2025-08-03,New York Mets,Frankie Montas,5.46,1.45,29.2,26,.292,120,3.53,1.31,955.8,921,3599,San Francisco Giants,Carson Whisenhunt,7.2,1.4,5.0,3.0,.250,20.0,3.68,1.28,977.2,942.0,3697.0
2025-08-03,Cleveland Guardians,Joey Cantillo,4.14,1.44,50.0,63,.233,189,3.84,1.29,928.2,865,3485,Minnesota Twins,José Ureña,5.4,1.53,18.1,10.0,.299,77.0,4.26,1.27,946.9,921.0,3640.0
2025-08-03,Miami Marlins,Edward Cabrera,3.35,1.23,94.0,96,.235,353,4.5,1.31,876.1,763,3352,New York Yankees,Luis Gil,,,,,,,,,,,
2025-08-03,Chicago Cubs,Colin Rea,4.25,1.32,106.0,75,.274,409,3.89,1.22,872.2,746,3287,Baltimore Orioles,Brandon Young,6.63,1.69,36.2,34.0,.311,148.0,4.77,1.4,938.9,874.0,3648.0
2025-08-03,Colorado Rockies,Bradley Blalock,7.09,1.64,33.0,16,.346,136,5.68,1.59,927.0,709,3720,Pittsburgh Pirates,Mitch Keller,3.69,1.2,127.0,100.0,.243,493.0,3.85,1.21,854.0,747.0,3190.0
2025-08-03,Athletics,Jack Perkins,2.75,0.92,19.2,19,.159,69,5.04,1.41,981.8,885,3801,Arizona Diamondbacks,Eduardo Rodriguez,5.63,1.65,92.2,98.0,.307,387.0,4.47,1.31,892.0,815.0,3420.0
2025-08-03,Los Angeles Angels,Jack Kochanowicz,5.75,1.62,98.2,68,.288,378,4.45,1.41,886.8,800,3413,Chicago White Sox,Sean Burke,4.17,1.41,105.2,93.0,.248,407.0,4.02,1.35,863.0,730.0,3269.0
2025-08-03,San Diego Padres,Dylan Cease,4.79,1.34,118.1,153,.244,454,3.39,1.19,861.9,784,3189,St. Louis Cardinals,Andre Pallante,4.62,1.31,117.0,76.0,.254,456.0,4.1,1.28,872.2,733.0,3356.0
2025-08-03,Seattle Mariners,Logan Evans,4.22,1.44,64.0,50,.275,251,3.81,1.24,951.2,896,3582,Texas Rangers,Jacob deGrom,2.55,0.92,123.2,130.0,.197,446.0,3.34,1.21,871.9,789.0,3246.0
2025-08-03,Philadelphia Phillies,Cristopher Sánchez,2.55,1.09,130.2,139,.225,488,4.01,1.27,848.9,871,3255,Detroit Tigers,Charlie Morton,5.42,1.56,101.1,101.0,.276,398.0,3.58,1.19,891.0,862.0,3355.0
