Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-15,Chicago Cubs,Colin Rea,3.96,1.27,120.1,88,.263,460,3.82,1.19,948.0,821,3561,Pittsburgh Pirates,Braxton Ashcraft,2.95,1.29,39.2,37.0,.248,153.0,4.09,1.24,1040.8,914.0,3929.0
2025-08-15,Cincinnati Reds,Nick Martinez,4.49,1.19,136.1,97,.252,511,3.72,1.24,941.1,912,3549,Milwaukee Brewers,Jacob Misiorowski,2.7,0.96,33.1,47.0,.157,115.0,3.62,1.24,1035.0,989.0,3873.0
2025-08-15,Washington Nationals,MacKenzie Gore,4.09,1.33,132.0,158,.257,501,5.51,1.46,930.1,761,3651,Philadelphia Phillies,Zack Wheeler,2.68,0.93,144.2,189.0,.197,524.0,3.89,1.28,930.9,910.0,3580.0
2025-08-15,Toronto Blue Jays,Chris Bassitt,4.17,1.32,133.2,128,.268,530,4.23,1.25,948.0,953,3550,Texas Rangers,Jacob deGrom,2.86,0.95,135.1,143.0,.200,490.0,3.39,1.2,951.0,857.0,3537.0
2025-08-15,New York Mets,Sean Manaea,4.33,1.11,27.0,30,.231,104,3.74,1.32,1046.0,1000,3959,Seattle Mariners,Luis Castillo,3.19,1.19,138.1,120.0,.241,528.0,3.86,1.24,968.0,920.0,3633.0
2025-08-15,Cleveland Guardians,Joey Cantillo,4.11,1.4,61.1,75,.231,234,3.86,1.3,1007.1,934,3785,Atlanta Braves,Hurston Waldrep,1.54,0.86,11.2,10.0,.175,40.0,4.32,1.29,1059.0,1050.0,3998.0
2025-08-15,Boston Red Sox,Lucas Giolito,3.77,1.25,100.1,82,.244,377,3.75,1.31,990.9,918,3751,Miami Marlins,Sandy Alcantara,6.55,1.45,121.0,90.0,.272,474.0,4.31,1.28,951.1,865.0,3631.0
2025-08-15,Houston Astros,Framber Valdez,2.97,1.16,145.2,145,.226,532,3.88,1.21,930.8,1002,3488,Baltimore Orioles,Brandon Young,6.7,1.74,44.1,40.0,.317,180.0,4.71,1.39,1018.0,948.0,3953.0
2025-08-15,Minnesota Twins,Pierson Ohl,7.15,1.5,11.1,9,.298,47,4.23,1.28,1053.9,1009,4049,Detroit Tigers,Charlie Morton,5.48,1.53,111.2,117.0,.276,439.0,3.64,1.18,979.9,931.0,3678.0
2025-08-15,Kansas City Royals,Noah Cameron,2.52,1.03,93.0,76,.205,342,3.77,1.26,984.0,877,3728,Chicago White Sox,Aaron Civale,4.91,1.34,73.1,62.0,.251,283.0,4.06,1.36,984.0,862.0,3731.0
2025-08-15,St. Louis Cardinals,Andre Pallante,4.95,1.37,123.2,80,.263,487,4.08,1.27,954.0,800,3665,New York Yankees,Luis Gil,7.27,1.85,8.2,10.0,.314,35.0,3.98,1.25,1063.0,1066.0,3999.0
2025-08-15,Colorado Rockies,Tanner Gordon,8.37,1.89,33.1,22,.367,150,5.94,1.6,1022.0,768,4119,Arizona Diamondbacks,Brandon Pfaadt,5.03,1.35,127.0,104.0,.279,513.0,4.45,1.34,959.0,884.0,3682.0
2025-08-15,Athletics,Jack Perkins,4.08,1.05,28.2,28,.184,103,4.92,1.39,1060.9,971,4091,Los Angeles Angels,Yusei Kikuchi,3.37,1.42,139.0,146.0,.261,536.0,4.82,1.42,935.0,817.0,3589.0
2025-08-15,Los Angeles Dodgers,Clayton Kershaw,3.14,1.26,71.2,46,.261,272,4.24,1.32,1004.9,1033,3804,San Diego Padres,TBD,,,,,,,,,,,
2025-08-15,San Francisco Giants,Landen Roupp,3.11,1.43,101.1,95,.259,397,3.77,1.28,970.9,925,3670,Tampa Bay Rays,Joe Boyle,3.82,1.08,30.2,31.0,.156,109.0,3.9,1.21,1048.0,998.0,3936.0
