Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-05,Chicago Cubs,Javier Assad,4.05,1.35,20.0,10,.289,76,3.88,1.21,1222.0,1063,4596,Washington Nationals,Jake Irvin,5.42,1.41,154.1,102.0,.269,614.0,5.26,1.43,1065.0,968.0,4136.0
2025-09-05,Cincinnati Reds,Andrew Abbott,2.65,1.12,139.0,125,.223,520,4.11,1.27,1100.2,1061,4165,New York Mets,David Peterson,3.61,1.31,152.0,136.0,.245,575.0,3.95,1.32,1088.0,1067.0,4143.0
2025-09-05,Detroit Tigers,Jack Flaherty,4.74,1.29,142.1,169,.240,545,3.78,1.23,1108.1,1021,4170,Chicago White Sox,Shane Smith,3.81,1.2,120.1,112.0,.213,445.0,4.28,1.39,1114.0,977.0,4262.0
2025-09-05,Pittsburgh Pirates,Johan Oviedo,3.6,1.2,15.0,20,.189,53,3.87,1.22,1228.2,1096,4627,Milwaukee Brewers,Quinn Priester,3.28,1.24,134.1,107.0,.242,505.0,3.67,1.24,1121.1,1127.0,4189.0
2025-09-05,Baltimore Orioles,Dean Kremer,4.52,1.27,155.1,128,.263,601,4.73,1.4,1080.9,1022,4195,Los Angeles Dodgers,Tyler Glasnow,3.41,1.11,68.2,81.0,.181,243.0,4.17,1.3,1172.0,1167.0,4433.0
2025-09-05,New York Yankees,Cam Schlittler,2.61,1.24,48.1,54,.226,177,3.97,1.26,1195.1,1199,4506,Toronto Blue Jays,Kevin Gausman,3.75,1.05,160.2,157.0,.212,593.0,4.37,1.3,1082.8,1087.0,4120.0
2025-09-05,Miami Marlins,Valente Bellozo,3.91,1.26,73.2,49,.252,278,4.75,1.31,1166.9,1054,4484,Philadelphia Phillies,Cristopher Sánchez,2.66,1.12,169.1,181.0,.233,640.0,4.01,1.26,1073.0,1097.0,4104.0
2025-09-05,Atlanta Braves,Chris Sale,2.45,1.13,95.1,123,.229,354,4.52,1.31,1143.9,1076,4340,Seattle Mariners,Logan Gilbert,3.73,1.02,103.2,144.0,.205,390.0,4.07,1.28,1156.0,1049.0,4395.0
2025-09-05,Tampa Bay Rays,Griffin Jax,4.98,1.38,56.0,87,.260,223,3.82,1.19,1184.1,1129,4419,Cleveland Guardians,Gavin Williams,3.26,1.29,143.2,143.0,.213,527.0,4.06,1.32,1090.8,1013.0,4141.0
2025-09-05,Kansas City Royals,Michael Wacha,3.52,1.19,153.1,112,.247,580,3.68,1.25,1091.9,985,4132,Minnesota Twins,Pablo López,2.82,1.07,60.2,61.0,.225,227.0,4.64,1.33,1172.8,1116.0,4550.0
2025-09-05,Texas Rangers,Merrill Kelly,3.24,1.05,164.0,149,.208,607,3.48,1.19,1087.1,1016,4034,Houston Astros,TBD,,,,,,,,,,,
2025-09-05,St. Louis Cardinals,Michael McGreevy,4.17,1.19,69.0,40,.264,269,4.28,1.32,1176.2,1001,4534,San Francisco Giants,Carson Seymour,4.74,1.5,24.2,18.0,.268,97.0,3.76,1.29,1215.0,1164.0,4614.0
2025-09-05,Colorado Rockies,Kyle Freeland,5.41,1.52,131.1,97,.309,538,6.08,1.62,1090.0,835,4391,San Diego Padres,TBD,,,,,,,,,,,
2025-09-05,Los Angeles Angels,José Soriano,3.68,1.33,161.1,144,.244,599,4.85,1.43,1077.9,948,4150,Athletics,Mason Barnett,11.25,2.0,4.0,1.0,.400,20.0,4.79,1.37,1247.1,1156.0,4778.0
2025-09-05,Arizona Diamondbacks,Eduardo Rodriguez,5.4,1.62,125.0,120,.297,512,4.34,1.3,1130.2,1002,4327,Boston Red Sox,Payton Tolle,3.38,0.94,5.1,8.0,.158,19.0,3.73,1.29,1257.9,1158.0,4760.0
