Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-18,Detroit Tigers,Tarik Skubal,2.26,0.86,183.1,224,.197,661,4.18,1.3,1166.9,1064,4432,Cleveland Guardians,Tanner Bibee,4.44,1.24,170.1,149.0,.248,649.0,3.67,1.29,1172.9,1109.0,4404.0
2025-09-18,New York Mets,Jonah Tong,8.49,1.71,11.2,13,.271,48,3.99,1.34,1331.8,1282,5067,San Diego Padres,Randy Vásquez,3.72,1.35,123.1,71.0,.251,467.0,3.66,1.18,1219.9,1261.0,4526.0
2025-09-18,Tampa Bay Rays,Shane Baz,5.15,1.37,157.1,169,.258,605,3.69,1.19,1189.0,1160,4438,Toronto Blue Jays,Chris Bassitt,3.9,1.3,166.0,163.0,.256,648.0,4.15,1.25,1185.0,1187.0,4446.0
2025-09-18,Boston Red Sox,Brayan Bello,3.25,1.22,157.2,118,.237,586,3.79,1.3,1202.9,1154,4567,Athletics,J.T. Ginn,4.69,1.34,80.2,92.0,.257,315.0,4.73,1.36,1269.0,1155.0,4856.0
2025-09-18,Kansas City Royals,Stephen Kolek,3.71,1.2,99.1,67,.246,370,3.8,1.26,1248.9,1119,4739,Seattle Mariners,Luis Castillo,3.76,1.25,167.1,149.0,.254,645.0,3.96,1.24,1205.1,1177.0,4555.0
2025-09-18,Colorado Rockies,Tanner Gordon,6.14,1.5,66.0,55,.302,275,6.02,1.61,1257.1,955,5067,Miami Marlins,Sandy Alcantara,5.53,1.29,161.0,131.0,.249,619.0,4.55,1.31,1189.1,1067.0,4577.0
2025-09-18,Cincinnati Reds,Hunter Greene,3.01,0.99,92.2,116,.202,341,4.04,1.26,1251.8,1171,4730,Chicago Cubs,TBD,,,,,,,,,,,
2025-09-18,Baltimore Orioles,Cade Povich,5.05,1.45,101.2,109,.276,399,4.55,1.36,1243.0,1144,4800,New York Yankees,Max Fried,3.03,1.13,181.1,169.0,.228,689.0,4.21,1.29,1168.1,1174.0,4408.0
2025-09-18,Milwaukee Brewers,Quinn Priester,3.25,1.23,146.2,118,.241,551,3.65,1.22,1206.0,1227,4493,Los Angeles Angels,Yusei Kikuchi,4.08,1.46,167.2,166.0,.267,651.0,5.01,1.44,1176.9,1035.0,4525.0
2025-09-18,Los Angeles Dodgers,Yoshinobu Yamamoto,2.66,0.98,162.1,187,.186,581,4.24,1.31,1187.0,1196,4468,San Francisco Giants,Logan Webb,3.34,1.26,188.2,206.0,.268,728.0,3.92,1.32,1158.0,1064.0,4397.0
