Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-24,Pittsburgh Pirates,Paul Skenes,2.12,0.96,157.0,177,.198,572,4.24,1.26,993.0,840,3758,Colorado Rockies,McCade Brown,0.0,0.5,2.0,1,.000,5,6.01,1.61,1134.1,865,4590
2025-08-24,Tampa Bay Rays,Ryan Pepiot,3.95,1.19,148.0,146,.230,543,4.04,1.22,993.2,955,3756,St. Louis Cardinals,Matthew Liberatore,4.13,1.29,122.0,93,.267,479,4.3,1.3,1025.2,858,3949
2025-08-24,Baltimore Orioles,Trevor Rogers,1.41,0.8,76.1,67,.168,268,4.96,1.42,1062.9,988,4150,Houston Astros,Spencer Arrighetti,6.94,1.63,23.1,21,.258,89,3.85,1.22,1135.1,1202,4256
2025-08-24,Philadelphia Phillies,Ranger Suárez,3.25,1.17,119.0,111,.243,453,3.82,1.24,1027.1,1076,3921,Washington Nationals,Jake Irvin,5.3,1.4,146.0,97,.266,579,5.32,1.45,987.1,882,3844
2025-08-24,Atlanta Braves,Bryce Elder,6.29,1.56,111.2,90,.292,448,4.19,1.28,1031.0,1030,3880,New York Mets,David Peterson,3.18,1.24,144.1,127,.237,539,3.91,1.32,998.9,977,3791
2025-08-24,Detroit Tigers,Jack Flaherty,4.51,1.27,131.2,162,.234,501,3.65,1.21,1031.9,954,3871,Kansas City Royals,Seth Lugo,3.73,1.22,137.2,115,.233,510,3.59,1.25,1018.8,903,3864
2025-08-24,Miami Marlins,Eury Pérez,3.48,1.01,64.2,66,.178,230,4.57,1.32,1080.9,947,4152,Toronto Blue Jays,Kevin Gausman,3.78,1.06,147.2,142,.211,544,4.25,1.29,1007.0,1013,3807
2025-08-24,Chicago White Sox,Yoendrys Gómez,5.53,1.55,27.2,23,.255,110,4.16,1.37,1096.9,961,4175,Minnesota Twins,Taj Bradley,4.61,1.28,111.1,95,.236,419,4.29,1.29,1025.9,991,3957
2025-08-24,Milwaukee Brewers,Chad Patrick,3.61,1.3,99.2,99,.256,383,3.57,1.22,1058.0,1030,3933,San Francisco Giants,Robbie Ray,2.85,1.11,154.2,158,.205,562,3.88,1.31,995.0,934,3802
2025-08-24,Texas Rangers,Merrill Kelly,3.35,1.06,150.2,139,.208,558,3.46,1.2,1011.9,937,3761,Cleveland Guardians,Gavin Williams,3.24,1.3,133.1,132,.215,489,4.01,1.31,1004.9,933,3801
2025-08-24,Los Angeles Angels,Kyle Hendricks,4.93,1.3,126.0,85,.265,490,4.69,1.45,1019.0,936,3911,Chicago Cubs,Jameson Taillon,4.26,1.11,101.1,78,.235,388,3.72,1.21,1053.1,915,3947
2025-08-24,Arizona Diamondbacks,Zac Gallen,5.28,1.33,150.0,134,.253,584,4.4,1.33,1008.0,906,3880,Cincinnati Reds,Brady Singer,4.18,1.3,131.1,123,.247,493,3.77,1.23,1020.1,967,3853
2025-08-24,San Diego Padres,Nick Pivetta,2.81,0.94,147.1,154,.190,531,3.6,1.23,1002.9,964,3711,Los Angeles Dodgers,Yoshinobu Yamamoto,2.9,1.08,133.2,151,.201,487,4.32,1.34,1020.0,989,3870
2025-08-24,Seattle Mariners,Logan Gilbert,3.83,1.06,91.2,125,.213,348,3.96,1.28,1082.9,979,4103,Athletics,Jacob Lopez,3.28,1.17,90.2,111,.221,340,4.91,1.39,1072.9,963,4121
2025-08-24,New York Yankees,Carlos Rodón,3.24,1.07,152.2,169,.187,550,4.15,1.29,992.0,978,3766,Boston Red Sox,Dustin May,4.59,1.36,119.2,114,.252,461,3.59,1.28,1045.8,954,3945
