Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-07,Detroit Tigers,Keider Montero,4.02,1.39,56.0,39.0,.267,217.0,3.42,1.19,753.1,733.0,2810.0,Tampa Bay Rays,Shane Baz,4.33,1.25,97.2,97,.236,364,3.69,1.19,707.9,654,2650
2025-07-07,Boston Red Sox,Richard Fitts,4.5,1.25,28.0,22.0,.245,106.0,3.94,1.33,787.2,739.0,2991.0,Colorado Rockies,Austin Gomber,5.49,1.53,19.2,6,.317,82,5.51,1.56,769.8,583,3067
2025-07-07,Cincinnati Reds,Brady Singer,4.36,1.34,88.2,80.0,.243,333.0,3.9,1.23,706.0,647.0,2666.0,Miami Marlins,Janson Junk,3.62,1.13,37.1,33,.276,145,4.76,1.36,747.9,662,2876
2025-07-07,Kansas City Royals,Noah Cameron,2.56,1.01,56.1,43.0,.186,204.0,3.55,1.24,751.9,695.0,2840.0,Pittsburgh Pirates,Andrew Heaney,4.16,1.2,93.0,71,.235,345,3.54,1.19,711.1,609,2646
2025-07-07,Chicago White Sox,Sean Burke,4.03,1.4,87.0,73.0,.252,333.0,4.11,1.39,693.0,575.0,2654.0,Toronto Blue Jays,José Berríos,3.64,1.24,106.1,92,.241,394,4.27,1.27,698.1,715,2634
2025-07-07,Milwaukee Brewers,Freddy Peralta,2.91,1.09,99.0,104.0,.202,361.0,3.89,1.3,699.1,660.0,2640.0,Los Angeles Dodgers,Yoshinobu Yamamoto,2.51,1.01,96.2,109,.191,345,4.57,1.36,716.8,694,2732
2025-07-07,Houston Astros,Colton Gordon,4.37,1.41,45.1,41.0,.302,189.0,3.43,1.14,751.1,830.0,2774.0,Cleveland Guardians,Tanner Bibee,4.2,1.24,98.2,87,.246,374,3.93,1.38,678.8,650,2571
2025-07-07,Los Angeles Angels,Yusei Kikuchi,2.81,1.37,102.1,106.0,.244,386.0,4.72,1.45,687.9,597.0,2648.0,Texas Rangers,Jacob deGrom,2.13,0.89,101.1,100,.191,361,3.39,1.2,697.1,610,2607
2025-07-07,San Diego Padres,Yu Darvish,,,,,,,,,,,,Arizona Diamondbacks,Zac Gallen,5.45,1.37,104.0,98,.249,402,4.61,1.32,699.1,678,2693
2025-07-07,San Francisco Giants,Landen Roupp,3.48,1.48,85.1,78.0,.263,334.0,3.44,1.21,718.1,702.0,2681.0,Philadelphia Phillies,Cristopher Sánchez,2.68,1.13,100.2,108,.228,378,3.85,1.27,702.8,724,2682
