Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-03,Miami Marlins,Eury Pérez,5.21,1.32,19.0,19,.200,70,4.77,1.36,733.0,644,2825,Minnesota Twins,David Festa,5.82,1.42,38.2,39,.263,152,4.08,1.24,716.8,696,2745
2025-07-03,Colorado Rockies,Kyle Freeland,5.56,1.6,77.2,59,.327,324,5.49,1.56,675.8,507,2680,Houston Astros,Brandon Walter,3.34,1.04,29.2,30,.246,118,3.5,1.15,732.0,814,2711
2025-07-03,Washington Nationals,Jake Irvin,4.73,1.3,99.0,71,.254,390,5.12,1.4,659.0,605,2545,Detroit Tigers,Dietrich Enns,0.0,0.6,5.0,4,.067,15,3.51,1.2,768.1,736,2872
2025-07-03,Toronto Blue Jays,Chris Bassitt,4.29,1.36,94.1,93,.272,379,4.26,1.26,671.1,668,2505,New York Yankees,Clarke Schmidt,3.09,1.06,75.2,72,.193,269,3.72,1.22,686.0,710,2564
2025-07-03,New York Mets,David Peterson,3.3,1.28,95.1,83,.244,361,3.53,1.31,676.9,669,2536,Milwaukee Brewers,Jose Quintana,3.3,1.42,60.0,41,.253,229,3.83,1.27,704.1,689,2645
2025-07-03,Atlanta Braves,Bryce Elder,5.82,1.47,68.0,57,.281,270,3.53,1.22,682.1,718,2522,Los Angeles Angels,José Soriano,3.99,1.47,97.0,84,.268,365,4.64,1.46,656.1,588,2531
2025-07-03,Chicago Cubs,Cade Horton,4.8,1.44,45.0,33,.287,178,3.77,1.23,722.2,608,2721,Cleveland Guardians,Joey Cantillo,3.81,1.38,28.1,36,.229,109,4.08,1.39,711.0,662,2708
2025-07-03,Arizona Diamondbacks,Brandon Pfaadt,5.38,1.38,85.1,72,.280,346,4.62,1.34,682.0,668,2609,San Francisco Giants,Robbie Ray,2.75,1.15,98.1,110,.209,358,3.52,1.26,670.1,635,2527
2025-07-03,Seattle Mariners,Bryan Woo,2.93,0.97,101.1,96,.215,376,4.04,1.31,680.0,610,2585,Kansas City Royals,Seth Lugo,2.74,1.08,88.2,76,.214,318,3.59,1.24,684.8,627,2594
2025-07-03,Los Angeles Dodgers,Dustin May,4.68,1.37,82.2,75,.248,315,4.12,1.3,694.8,688,2616,Chicago White Sox,Aaron Civale,4.74,1.5,38.0,29,.277,148,4.11,1.39,708.0,598,2709
