Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-25,Cincinnati Reds,Nick Lodolo,3.44,1.08,149.1,144.0,.237,566.0,3.95,1.25,1250.9,1194.0,4708.0,Pittsburgh Pirates,Braxton Ashcraft,2.62,1.19,65.1,66,.225,244,3.86,1.22,1331.1,1212,5004
2025-09-25,Baltimore Orioles,Cade Povich,5.06,1.46,106.2,114.0,.276,416.0,4.53,1.35,1293.0,1202.0,4985.0,Tampa Bay Rays,Drew Rasmussen,2.8,1.01,147.2,124,.214,532,3.97,1.23,1251.9,1252,4708
2025-09-25,Texas Rangers,Tyler Mahle,2.2,1.13,81.2,62.0,.215,298.0,3.53,1.18,1325.9,1245.0,4943.0,Minnesota Twins,Bailey Ober,5.32,1.33,140.1,115,.280,561,4.57,1.33,1250.9,1212,4823
2025-09-25,Athletics,J.T. Ginn,4.57,1.32,86.2,95.0,.255,337.0,4.67,1.36,1315.0,1196.0,5026.0,Houston Astros,Framber Valdez,3.75,1.24,185.0,177,.238,689,3.9,1.22,1222.0,1291,4588
2025-09-25,Arizona Diamondbacks,Jalen Beeks,3.67,1.08,56.1,46.0,.201,204.0,4.45,1.32,1354.9,1208.0,5220.0,Los Angeles Dodgers,Yoshinobu Yamamoto,2.58,0.99,167.2,194,.183,597,4.21,1.3,1237.8,1258,4649
2025-09-25,Philadelphia Phillies,Walker Buehler,5.13,1.53,121.0,90.0,.268,474.0,3.73,1.21,1282.1,1337.0,4884.0,Miami Marlins,Janson Junk,4.27,1.14,105.1,73,.266,402,4.69,1.32,1303.0,1181,5013
2025-09-25,Cleveland Guardians,Parker Messick,2.08,1.3,34.2,31.0,.292,137.0,3.72,1.26,1370.8,1310.0,5132.0,Detroit Tigers,Troy Melton,2.79,1.0,42.0,35,.195,149,4.01,1.26,1360.0,1302,5150
2025-09-25,New York Yankees,Carlos Rodón,3.04,1.06,189.1,198.0,.188,681.0,4.08,1.29,1214.1,1203.0,4607.0,Chicago White Sox,Davis Martin,4.03,1.27,138.1,99,.249,522,4.27,1.38,1243.9,1143,4740
2025-09-25,Toronto Blue Jays,Louis Varland,3.1,1.22,69.2,70.0,.250,256.0,4.3,1.28,1332.8,1318.0,5060.0,Boston Red Sox,Brayan Bello,3.34,1.24,161.2,121,.239,602,3.78,1.29,1251.9,1203,4748
2025-09-25,Chicago Cubs,Shota Imanaga,3.37,0.96,139.0,114.0,.211,512.0,3.86,1.2,1260.0,1107.0,4738.0,New York Mets,Nolan McLean,1.27,1.01,42.2,46,.195,149,4.12,1.34,1355.8,1310,5175
2025-09-25,Los Angeles Angels,Mitch Farris,6.52,1.45,19.1,19.0,.260,73.0,4.84,1.44,1376.0,1224.0,5289.0,Kansas City Royals,Michael Lorenzen,4.7,1.35,136.0,118,.269,535,3.65,1.24,1265.0,1110,4763
2025-09-25,Seattle Mariners,TBD,,,,,,,,,,,,Colorado Rockies,Bradley Blalock,9.16,1.82,55.0,26,.348,227,5.86,1.58,1320.1,1044,5313
