Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-29,Baltimore Orioles,Charlie Morton,5.42,1.54,96.1,99.0,.271,376.0,4.82,1.4,836.0,771.0,3257.0,Toronto Blue Jays,Easton Lucas,6.14,1.55,22.0,22,.267,86,4.12,1.24,928.0,937,3497
2025-07-29,Baltimore Orioles,TBD,,,,,,,,,,,,Toronto Blue Jays,Eric Lauer,2.61,0.93,69.0,71,.193,249,4.29,1.28,881.0,888,3334
2025-07-29,Cleveland Guardians,Logan Allen,4.16,1.37,101.2,78.0,.258,387.0,3.92,1.31,840.0,804.0,3151.0,Colorado Rockies,Tanner Gordon,3.13,1.3,23.0,13,.270,89,5.67,1.59,903.0,684,3622
2025-07-29,Detroit Tigers,Casey Mize,3.4,1.28,92.2,82.0,.264,364.0,3.84,1.24,864.9,841.0,3260.0,Arizona Diamondbacks,Brandon Pfaadt,4.76,1.26,111.2,95,.262,442,4.49,1.33,840.0,796,3215
2025-07-29,New York Yankees,Max Fried,2.62,1.04,127.1,116.0,.214,477.0,4.22,1.28,809.1,818.0,3051.0,Tampa Bay Rays,Joe Boyle,1.42,0.63,19.0,18,.095,63,3.91,1.22,930.2,870,3503
2025-07-29,Cincinnati Reds,Nick Lodolo,3.08,1.04,122.2,112.0,.226,460.0,3.98,1.27,822.0,768.0,3097.0,Los Angeles Dodgers,Tyler Glasnow,2.75,1.03,36.0,46,.164,128,4.32,1.33,918.1,894,3482
2025-07-29,Minnesota Twins,TBD,,,,,,,,,,,,Boston Red Sox,Lucas Giolito,3.97,1.26,81.2,72,.256,308,3.77,1.3,885.8,830,3349
2025-07-29,Kansas City Royals,Seth Lugo,2.95,1.09,113.0,99.0,.219,411.0,3.63,1.25,838.1,764.0,3170.0,Atlanta Braves,Erick Fedde,5.22,1.5,101.2,63,.270,392,4.04,1.25,827.0,889,3095
2025-07-29,Chicago White Sox,Jonathan Cannon,4.48,1.4,88.1,72.0,.267,352.0,4.04,1.38,844.1,718.0,3201.0,Philadelphia Phillies,Jesús Luzardo,4.58,1.43,114.0,136,.270,445,3.65,1.24,830.1,850,3155
2025-07-29,Milwaukee Brewers,Quinn Priester,3.28,1.2,101.2,86.0,.230,382.0,3.6,1.24,840.9,837.0,3137.0,Chicago Cubs,Colin Rea,4.06,1.27,102.0,73,.263,392,3.93,1.23,841.2,713,3178
2025-07-29,St. Louis Cardinals,Sonny Gray,4.33,1.19,116.1,128.0,.264,454.0,4.17,1.3,838.1,660.0,3221.0,Miami Marlins,Sandy Alcantara,6.66,1.43,104.0,77,.270,408,4.16,1.29,830.1,747,3170
2025-07-29,Houston Astros,Jason Alexander,8.14,1.9,21.0,14.0,.315,89.0,3.61,1.17,932.0,1020.0,3468.0,Washington Nationals,Michael Soroka,4.85,1.13,78.0,83,.221,290,5.09,1.42,854.1,718,3320
2025-07-29,Los Angeles Angels,Yusei Kikuchi,3.23,1.4,122.2,127.0,.251,470.0,4.8,1.43,826.8,709.0,3177.0,Texas Rangers,Patrick Corbin,3.78,1.27,104.2,87,.259,402,3.11,1.15,846.9,785,3125
2025-07-29,San Diego Padres,Ryan Bergert,2.84,1.14,31.2,30.0,.193,114.0,3.63,1.23,912.8,873.0,3402.0,New York Mets,Sean Manaea,2.19,0.97,12.1,18,.178,45,3.56,1.31,937.9,897,3534
2025-07-29,San Francisco Giants,Justin Verlander,4.7,1.49,84.1,70.0,.278,334.0,3.56,1.26,861.1,837.0,3238.0,Pittsburgh Pirates,Bailey Falter,3.82,1.18,108.1,69,.235,395,3.72,1.2,837.1,747,3144
2025-07-29,Athletics,Luis Severino,4.95,1.35,125.1,92.0,.262,492.0,5.09,1.42,839.9,781.0,3250.0,Seattle Mariners,Logan Evans,3.64,1.4,59.1,43,.270,230,3.86,1.25,911.1,859,3437
