Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-10,Texas Rangers,Merrill Kelly,3.16,1.04,171.0,156.0,.207,633.0,3.48,1.19,1128.1,1050.0,4193.0,Milwaukee Brewers,Freddy Peralta,2.5,1.07,158.2,176.0,.190,574.0,3.78,1.25,1140.0,1104.0,4274.0
2025-09-10,Athletics,Mason Barnett,9.0,1.78,9.0,9.0,.306,36.0,4.78,1.36,1286.1,1199.0,4930.0,Boston Red Sox,Payton Tolle,7.56,1.68,8.1,10.0,.250,32.0,3.71,1.29,1297.9,1199.0,4908.0
2025-09-10,San Francisco Giants,Carson Seymour,4.25,1.35,29.2,20.0,.246,114.0,3.74,1.29,1253.0,1206.0,4759.0,Arizona Diamondbacks,Eduardo Rodriguez,5.22,1.6,131.0,124.0,.293,533.0,4.4,1.29,1167.2,1032.0,4469.0
2025-09-10,Los Angeles Angels,José Soriano,4.07,1.37,163.2,148.0,.247,611.0,4.93,1.44,1120.8,991.0,4328.0,Minnesota Twins,Taj Bradley,4.92,1.31,126.1,109.0,.245,478.0,4.56,1.33,1148.9,1107.0,4469.0
2025-09-10,Baltimore Orioles,Tyler Wells,3.6,1.0,5.0,4.0,.250,20.0,4.63,1.37,1269.0,1177.0,4915.0,Pittsburgh Pirates,Paul Skenes,1.98,0.94,173.0,195.0,.195,630.0,4.19,1.28,1107.2,958.0,4192.0
2025-09-10,Cleveland Guardians,Logan Allen,4.46,1.44,139.1,109.0,.265,535.0,3.8,1.28,1139.9,1080.0,4288.0,Kansas City Royals,Jonathan Bowlan,3.57,1.13,35.1,35.0,.198,126.0,3.68,1.25,1252.9,1106.0,4753.0
2025-09-10,Miami Marlins,Eury Pérez,4.66,1.1,75.1,72.0,.200,275.0,4.81,1.34,1210.0,1063.0,4677.0,Washington Nationals,Jake Irvin,5.71,1.44,157.2,104.0,.271,628.0,5.23,1.43,1105.9,997.0,4287.0
2025-09-10,Philadelphia Phillies,Cristopher Sánchez,2.6,1.12,176.1,186.0,.233,666.0,3.98,1.26,1110.0,1138.0,4242.0,New York Mets,Clay Holmes,3.61,1.33,147.0,117.0,.246,553.0,3.99,1.33,1134.0,1129.0,4318.0
2025-09-10,New York Yankees,Carlos Rodón,3.12,1.07,170.1,180.0,.187,611.0,4.1,1.29,1109.1,1098.0,4209.0,Detroit Tigers,Jack Flaherty,4.85,1.3,146.2,171.0,.244,562.0,3.76,1.22,1140.0,1050.0,4283.0
2025-09-10,Toronto Blue Jays,José Berríos,4.02,1.29,154.2,131.0,.253,588.0,4.26,1.27,1123.8,1144.0,4248.0,Houston Astros,Jason Alexander,4.68,1.39,59.2,52.0,.258,236.0,3.81,1.21,1234.8,1323.0,4611.0
2025-09-10,Atlanta Braves,Chris Sale,2.38,1.1,102.0,132.0,.225,377.0,4.63,1.33,1182.0,1115.0,4494.0,Chicago Cubs,TBD,,,,,,,,,,,
2025-09-10,Chicago White Sox,TBD,,,,,,,,,,,,Tampa Bay Rays,Griffin Jax,4.81,1.38,58.0,89.0,.263,232.0,3.8,1.19,1218.1,1171.0,4550.0
2025-09-10,San Diego Padres,Nick Pivetta,2.85,0.96,164.1,172.0,.192,594.0,3.78,1.25,1116.9,1082.0,4161.0,Cincinnati Reds,Andrew Abbott,2.88,1.15,143.2,130.0,.231,542.0,4.06,1.25,1141.8,1102.0,4303.0
2025-09-10,Seattle Mariners,Logan Gilbert,3.61,1.02,109.2,151.0,.206,412.0,4.02,1.27,1194.0,1088.0,4535.0,St. Louis Cardinals,Michael McGreevy,4.68,1.26,73.0,43.0,.277,289.0,4.26,1.31,1215.2,1032.0,4676.0
2025-09-10,Los Angeles Dodgers,Blake Snell,3.19,1.49,42.1,44.0,.266,158.0,4.09,1.26,1242.9,1263.0,4669.0,Colorado Rockies,Kyle Freeland,5.1,1.45,139.1,107.0,.298,564.0,6.12,1.62,1125.0,864.0,4537.0
