Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-06-22,New York Yankees,Will Warren,4.81,1.34,73.0,94,.242,281,3.34,1.16,605.2,615,2241,Baltimore Orioles,Dean Kremer,4.72,1.36,87.2,70,.275,349,4.96,1.45,580.0,564,2266
2025-06-22,Tampa Bay Rays,Zack Littell,3.86,1.11,95.2,66,.260,366,3.47,1.19,597.9,563,2216,Detroit Tigers,Casey Mize,2.86,1.23,69.1,62,.251,267,3.56,1.2,626.1,601,2338
2025-06-22,Pittsburgh Pirates,Bailey Falter,3.49,1.13,80.0,50,.225,284,3.86,1.21,612.1,530,2292,Texas Rangers,Jack Leiter,4.4,1.29,61.1,49,.216,227,3.04,1.13,612.9,553,2264
2025-06-22,Toronto Blue Jays,Chris Bassitt,3.75,1.3,86.1,83,.266,346,4.29,1.23,590.1,595,2198,Chicago White Sox,Adrian Houser,2.15,1.19,29.1,22,.238,105,4.34,1.42,637.0,534,2453
2025-06-22,Miami Marlins,Sandy Alcantara,6.88,1.47,68.0,55,.258,264,4.71,1.4,598.0,529,2326,Atlanta Braves,Bryce Elder,4.45,1.27,60.2,51,.252,230,3.57,1.22,602.9,632,2224
2025-06-22,Minnesota Twins,Danny Coulombe,0.46,0.81,19.2,22,.171,70,4.22,1.26,646.8,632,2478,Milwaukee Brewers,Quinn Priester,3.46,1.24,67.2,46,.231,251,3.84,1.3,614.9,587,2305
2025-06-22,St. Louis Cardinals,Miles Mikolas,4.35,1.3,72.1,45,.268,284,3.89,1.27,613.1,514,2332,Cincinnati Reds,Andrew Abbott,1.84,1.01,68.1,69,.197,249,4.14,1.25,611.1,547,2299
2025-06-22,Chicago Cubs,Colin Rea,3.84,1.32,68.0,52,.275,262,3.68,1.23,613.2,540,2307,Seattle Mariners,Logan Gilbert,2.55,0.79,35.1,54,.164,128,4.04,1.32,642.9,556,2448
2025-06-22,Colorado Rockies,Antonio Senzatela,6.72,1.97,71.0,35,.361,313,5.45,1.52,601.0,473,2367,Arizona Diamondbacks,Brandon Pfaadt,5.38,1.39,75.1,58,.283,304,4.74,1.35,602.0,584,2311
2025-06-22,Athletics,JP Sears,5.45,1.3,76.0,58,.269,305,5.45,1.52,626.0,571,2465,Cleveland Guardians,Slade Cecconi,4.15,1.35,30.1,34,.254,118,3.88,1.37,629.0,599,2389
2025-06-22,San Francisco Giants,Robbie Ray,2.68,1.12,87.1,97,.201,314,3.33,1.22,593.1,563,2223,Boston Red Sox,Lucas Giolito,4.73,1.42,45.2,41,.284,176,3.84,1.3,655.9,619,2479
2025-06-22,Los Angeles Angels,Kyle Hendricks,4.79,1.29,77.0,53,.260,296,4.55,1.48,593.1,536,2278,Houston Astros,Ryan Gusto,4.31,1.53,54.1,60,.274,219,3.41,1.12,626.1,695,2296
2025-06-22,Los Angeles Dodgers,Shohei Ohtani,9.0,2.0,1.0,0,.500,4,4.21,1.31,696.0,687,2627,Washington Nationals,Michael Soroka,5.06,1.13,48.0,49,.230,183,4.88,1.4,631.0,563,2440
2025-06-22,San Diego Padres,Randy Vásquez,3.7,1.36,73.0,43,.235,272,3.59,1.2,599.2,616,2232,Kansas City Royals,Seth Lugo,3.05,1.11,76.2,61,.225,276,3.46,1.22,609.0,561,2302
2025-06-22,Philadelphia Phillies,Jesús Luzardo,4.41,1.43,83.2,97,.279,330,3.86,1.27,606.8,611,2316,New York Mets,David Peterson,2.6,1.19,86.2,74,.232,323,3.23,1.28,599.8,593,2236
