Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-27,Baltimore Orioles,Tomoyuki Sugano,4.54,1.35,103.0,63,.274,412,4.99,1.42,810.1,788,3150,Colorado Rockies,Austin Gomber,6.03,1.66,34.1,20,.336,149,5.59,1.58,874.9,661,3497
2025-07-27,Boston Red Sox,Walker Buehler,5.72,1.52,85.0,67,.278,334,3.59,1.27,864.2,823,3260,Los Angeles Dodgers,Dustin May,4.73,1.36,99.0,92,.245,376,4.2,1.32,838.1,829,3172
2025-07-27,Pittsburgh Pirates,Paul Skenes,1.91,0.91,127.0,137,.186,456,4.04,1.25,800.2,658,3014,Arizona Diamondbacks,Zac Gallen,5.58,1.37,121.0,116,.255,470,4.33,1.31,814.2,761,3123
2025-07-27,New York Yankees,Carlos Rodón,3.1,1.05,124.2,139,.188,452,4.15,1.28,794.0,774,3008,Philadelphia Phillies,Zack Wheeler,2.39,0.88,128.0,164,.187,459,3.93,1.31,800.1,807,3079
2025-07-27,Cincinnati Reds,Brady Singer,4.84,1.39,102.1,93,.256,390,3.76,1.22,824.1,764,3103,Tampa Bay Rays,Shane Baz,4.66,1.3,114.0,111,.247,430,3.78,1.21,818.2,759,3074
2025-07-27,Detroit Tigers,Jack Flaherty,4.77,1.29,103.2,130,.233,391,3.7,1.23,835.9,778,3165,Toronto Blue Jays,Max Scherzer,5.14,1.25,28.0,28,.257,105,4.01,1.23,905.2,911,3403
2025-07-27,Kansas City Royals,Noah Cameron,2.61,1.01,76.0,65,.198,278,3.59,1.24,857.1,785,3234,Cleveland Guardians,Joey Cantillo,3.91,1.41,46.0,59,.236,174,3.93,1.32,878.2,811,3303
2025-07-27,Houston Astros,Colton Gordon,4.53,1.44,57.2,48,.303,238,3.65,1.17,877.8,958,3251,Athletics,J.T. Ginn,4.5,1.29,38.0,43,.264,148,5.17,1.43,909.0,815,3529
2025-07-27,Minnesota Twins,Cole Sands,4.29,1.24,42.0,32,.263,160,4.16,1.25,869.2,853,3338,Washington Nationals,Jake Irvin,4.81,1.33,119.2,84,.252,468,5.19,1.42,794.9,707,3079
2025-07-27,Chicago White Sox,Grant Taylor,3.93,1.15,18.1,23,.227,66,4.1,1.38,896.1,743,3422,Chicago Cubs,Ben Brown,6.48,1.54,83.1,95,.292,346,3.63,1.2,843.1,680,3158
2025-07-27,Milwaukee Brewers,Brandon Woodruff,1.65,0.55,16.1,23,.155,58,3.62,1.25,908.0,878,3398,Miami Marlins,Eury Pérez,3.23,0.97,39.0,40,.180,139,4.49,1.31,879.0,768,3373
2025-07-27,St. Louis Cardinals,Michael McGreevy,3.49,1.02,28.1,17,.243,107,4.19,1.3,908.1,759,3496,San Diego Padres,Stephen Kolek,4.28,1.32,73.2,54,.267,277,3.54,1.22,852.8,829,3175
2025-07-27,Texas Rangers,Jack Leiter,4.27,1.36,86.1,76,.229,327,3.06,1.14,848.0,772,3137,Atlanta Braves,Bryce Elder,5.63,1.55,84.2,70,.292,342,3.94,1.24,827.0,868,3074
2025-07-27,Los Angeles Angels,Kyle Hendricks,4.92,1.29,100.2,67,.266,394,4.62,1.46,830.8,754,3191,Seattle Mariners,Logan Gilbert,3.07,0.98,67.1,98,.202,252,3.93,1.28,886.1,790,3356
2025-07-27,San Francisco Giants,Matt Gage,0.0,1.14,9.2,7,.222,36,3.67,1.27,918.0,884,3464,New York Mets,Kodai Senga,1.79,1.18,80.2,79,.203,290,3.68,1.31,851.9,818,3216
