Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-20,Detroit Tigers,Keider Montero,4.32,1.38,83.1,63.0,.269,327.0,3.93,1.24,1284.9,1242.0,4840.0,Atlanta Braves,Joey Wentz,5.56,1.52,89.0,82,.272,353,4.3,1.28,1277.0,1260,4831
2025-09-20,Minnesota Twins,Joe Ryan,3.35,1.02,161.0,180.0,.215,594.0,4.84,1.38,1186.0,1108.0,4628.0,Cleveland Guardians,Slade Cecconi,4.39,1.22,121.0,98,.253,467,3.68,1.29,1240.0,1186,4649
2025-09-20,Minnesota Twins,Bailey Ober,5.12,1.31,135.1,114.0,.276,539.0,4.61,1.34,1211.9,1174.0,4683.0,Cleveland Guardians,Logan Allen,4.36,1.43,144.1,111,.266,556,3.67,1.26,1216.9,1173,4560
2025-09-20,New York Mets,Nolan McLean,1.19,0.98,37.2,40.0,.194,129.0,4.09,1.34,1323.8,1275.0,5051.0,Washington Nationals,Cade Cavalli,4.76,1.46,39.2,31,.285,158,5.39,1.44,1311.9,1144,5112
2025-09-20,Cincinnati Reds,Zack Littell,3.86,1.11,177.0,123.0,.249,676.0,3.95,1.26,1185.0,1183.0,4459.0,Chicago Cubs,Javier Assad,4.23,1.3,27.2,15,.265,102,3.81,1.19,1337.8,1178,5015
2025-09-20,Pittsburgh Pirates,TBD,,,,,,,,,,,,Athletics,Luis Morales,3.08,1.11,38.0,34,.203,138,4.74,1.37,1329.2,1228,5101
2025-09-20,Tampa Bay Rays,Adrian Houser,3.11,1.27,113.0,85.0,.260,423.0,3.92,1.2,1251.1,1258.0,4691.0,Boston Red Sox,Kyle Harrison,4.05,1.24,26.2,27,.233,103,3.74,1.29,1351.9,1268,5120
2025-09-20,Texas Rangers,Jack Leiter,3.82,1.29,139.0,134.0,.220,523.0,3.41,1.16,1232.1,1139.0,4582.0,Miami Marlins,Adam Mazur,4.85,1.46,26.0,17,.257,109,4.66,1.31,1345.1,1197,5162
2025-09-20,Baltimore Orioles,Tomoyuki Sugano,4.39,1.32,149.2,100.0,.273,593.0,4.61,1.38,1213.0,1175.0,4667.0,New York Yankees,Carlos Rodón,3.11,1.07,182.1,190,.189,656,4.16,1.3,1184.1,1174,4502
2025-09-20,Houston Astros,Framber Valdez,3.59,1.22,180.1,173.0,.236,670.0,3.87,1.22,1192.9,1265.0,4474.0,Seattle Mariners,George Kirby,4.46,1.23,115.0,120,.257,440,3.84,1.23,1275.2,1225,4823
2025-09-20,Kansas City Royals,Noah Cameron,2.98,1.09,127.0,103.0,.217,469.0,3.84,1.27,1239.0,1096.0,4700.0,Toronto Blue Jays,Shane Bieber,3.72,1.0,29.0,30,.231,108,4.24,1.29,1338.0,1332,5070
2025-09-20,Chicago White Sox,Yoendrys Gómez,4.91,1.42,51.1,49.0,.234,197.0,4.19,1.36,1296.0,1152.0,4925.0,San Diego Padres,Yu Darvish,5.63,1.14,62.1,60,.232,233,3.61,1.2,1296.9,1288,4816
2025-09-20,St. Louis Cardinals,Miles Mikolas,4.8,1.31,146.1,93.0,.272,581.0,4.21,1.32,1216.9,1053.0,4673.0,Milwaukee Brewers,Chad Patrick,3.64,1.28,111.1,116,.249,425,3.62,1.23,1258.1,1251,4688
2025-09-20,Colorado Rockies,Germán Márquez,6.73,1.77,115.0,77.0,.326,488.0,5.98,1.58,1226.1,948.0,4927.0,Los Angeles Angels,Kyle Hendricks,5.01,1.32,152.2,101,.268,593,4.89,1.47,1207.9,1111,4644
2025-09-20,Arizona Diamondbacks,Zac Gallen,4.73,1.25,180.2,163.0,.239,691.0,4.42,1.32,1192.8,1054.0,4589.0,Philadelphia Phillies,Aaron Nola,6.44,1.43,81.0,84,.279,323,3.68,1.23,1286.1,1310,4891
2025-09-20,Los Angeles Dodgers,Tyler Glasnow,3.06,1.03,82.1,96.0,.165,284.0,4.08,1.29,1285.0,1315.0,4827.0,San Francisco Giants,Kai-Wei Teng,6.41,1.61,26.2,33,.269,104,3.79,1.29,1336.0,1248,5080
