Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-06-29,Cleveland Guardians,Logan Allen,4.48,1.53,74.1,56,.278,288,3.97,1.36,642.1,624,2442,St. Louis Cardinals,Matthew Liberatore,3.87,1.15,88.1,73,.256,344,3.95,1.27,662.1,541,2518
2025-06-29,Pittsburgh Pirates,Mike Burrows,4.45,1.32,30.1,30,.263,118,3.78,1.21,714.0,590,2656,New York Mets,Frankie Montas,0.0,1.2,5.0,5,.176,17,3.37,1.29,741.0,724,2774
2025-06-29,Baltimore Orioles,Dean Kremer,4.6,1.34,90.0,72,.272,357,5.06,1.44,628.1,594,2458,Tampa Bay Rays,Taj Bradley,4.57,1.28,86.2,77,.235,324,3.57,1.18,656.9,600,2453
2025-06-29,Boston Red Sox,Walker Buehler,6.29,1.57,63.0,56,.281,249,3.77,1.32,689.2,653,2606,Toronto Blue Jays,Eric Lauer,2.21,1.01,40.2,41,.188,144,4.34,1.27,689.0,687,2595
2025-06-29,Atlanta Braves,Spencer Strider,4.07,1.14,42.0,53,.205,151,3.76,1.24,681.1,694,2542,Philadelphia Phillies,Ranger Suárez,2.08,1.03,65.0,59,.214,238,3.95,1.29,675.0,705,2594
2025-06-29,New York Yankees,Marcus Stroman,11.57,2.04,9.1,7,.300,40,3.35,1.16,719.1,750,2663,Athletics,Luis Severino,4.83,1.35,100.2,68,.264,398,5.42,1.5,652.8,602,2560
2025-06-29,Cincinnati Reds,Nick Lodolo,3.63,1.12,89.1,80,.241,340,3.87,1.23,646.1,590,2421,San Diego Padres,Stephen Kolek,3.95,1.3,57.0,42,.256,211,3.62,1.21,668.2,676,2497
2025-06-29,Houston Astros,Framber Valdez,2.88,1.13,103.0,102,.214,370,3.62,1.15,631.2,710,2353,Chicago Cubs,Jameson Taillon,4.47,1.1,90.2,70,.235,345,3.8,1.27,651.0,553,2458
2025-06-29,Kansas City Royals,Kris Bubic,2.18,1.13,91.0,96,.225,338,3.63,1.23,648.0,583,2446,Los Angeles Dodgers,Lou Trivino,4.06,1.32,31.0,25,.261,115,4.27,1.32,719.0,709,2721
2025-06-29,Chicago White Sox,Jonathan Cannon,4.66,1.4,63.2,51,.268,254,4.07,1.39,656.9,548,2508,San Francisco Giants,Justin Verlander,4.52,1.41,61.2,52,.263,243,3.25,1.22,673.0,658,2507
2025-06-29,Milwaukee Brewers,Chad Patrick,3.72,1.32,84.2,85,.260,327,3.81,1.29,651.9,618,2445,Colorado Rockies,Germán Márquez,5.79,1.64,77.2,56,.313,329,5.53,1.55,646.8,488,2560
2025-06-29,Texas Rangers,Jack Leiter,4.55,1.32,65.1,51,.222,243,3.11,1.12,665.9,595,2460,Seattle Mariners,Luis Castillo,3.69,1.27,90.1,75,.245,347,4.0,1.28,652.0,596,2472
2025-06-29,Los Angeles Angels,Jack Kochanowicz,5.49,1.55,82.0,59,.288,309,4.46,1.44,643.1,585,2478,Washington Nationals,Mitchell Parker,4.59,1.32,86.1,59,.247,328,5.1,1.4,642.9,593,2494
2025-06-29,Arizona Diamondbacks,Eduardo Rodriguez,5.4,1.58,66.2,74,.297,273,4.71,1.32,663.9,629,2546,Miami Marlins,Cal Quantrill,5.56,1.46,68.0,51,.293,266,4.83,1.38,654.0,578,2526
2025-06-29,Detroit Tigers,Tarik Skubal,2.29,0.87,102.0,125,.205,371,3.67,1.24,645.1,581,2418,Minnesota Twins,Chris Paddack,4.64,1.23,85.1,60,.250,324,4.16,1.25,642.9,657,2466
