Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-04,Washington Nationals,Michael Soroka,5.4,1.14,63.1,70,.229,240,5.14,1.42,709.0,621,2759,Boston Red Sox,Lucas Giolito,3.68,1.29,63.2,55,.258,240,4.01,1.32,730.0,687,2767
2025-07-04,Philadelphia Phillies,Jesús Luzardo,4.06,1.41,95.1,111,.273,373,3.66,1.24,680.9,690,2589,Cincinnati Reds,Andrew Abbott,1.79,1.02,80.1,76,.203,296,4.18,1.25,689.1,620,2601
2025-07-04,Chicago Cubs,Colin Rea,4.37,1.37,78.1,56,.287,307,3.71,1.23,699.1,594,2626,St. Louis Cardinals,Miles Mikolas,4.76,1.32,81.1,56,.271,321,3.85,1.25,700.1,584,2654
2025-07-04,New York Mets,Justin Hagenman,1.5,0.83,6.0,5,.217,23,3.49,1.3,775.0,756,2905,New York Yankees,Marcus Stroman,8.16,1.67,14.1,8,.263,57,3.64,1.2,755.1,780,2810
2025-07-04,Seattle Mariners,Bryan Woo,2.93,0.97,101.1,96,.215,376,4.03,1.31,689.0,615,2617,Pittsburgh Pirates,Bailey Falter,3.62,1.22,87.0,52,.236,313,3.64,1.2,693.1,600,2588
2025-07-04,Minnesota Twins,Chris Paddack,4.7,1.23,90.0,63,.253,344,4.08,1.25,671.0,679,2574,Tampa Bay Rays,Zack Littell,3.61,1.07,104.2,71,.251,395,3.76,1.21,674.9,652,2516
2025-07-04,San Diego Padres,Randy Vásquez,3.84,1.39,84.1,48,.245,319,3.66,1.22,674.9,698,2520,Texas Rangers,Kumar Rocker,6.13,1.54,39.2,37,.302,162,3.07,1.13,732.8,649,2700
2025-07-04,Toronto Blue Jays,Eric Lauer,2.6,1.07,45.0,45,.207,164,4.36,1.29,729.2,728,2758,Los Angeles Angels,Kyle Hendricks,4.66,1.3,87.0,60,.265,340,4.5,1.47,675.1,623,2588
2025-07-04,Cleveland Guardians,Slade Cecconi,3.64,1.31,42.0,42,.253,162,4.03,1.38,707.0,667,2686,Detroit Tigers,Reese Olson,2.96,1.17,48.2,51,.215,177,3.6,1.21,732.9,695,2750
2025-07-04,Miami Marlins,Sandy Alcantara,6.98,1.48,80.0,63,.267,315,4.49,1.35,678.0,605,2603,Milwaukee Brewers,Quinn Priester,3.35,1.23,78.0,61,.232,293,3.84,1.29,694.1,677,2612
2025-07-04,Atlanta Braves,Spencer Strider,3.86,1.14,49.0,57,.207,174,3.75,1.25,710.1,730,2656,Baltimore Orioles,Charlie Morton,5.63,1.57,72.0,77,.280,282,4.94,1.42,682.1,628,2675
2025-07-04,Colorado Rockies,Antonio Senzatela,6.69,1.93,80.2,42,.355,352,5.36,1.52,681.8,528,2692,Chicago White Sox,Adrian Houser,1.9,1.17,42.2,31,.232,155,4.26,1.4,711.8,602,2734
2025-07-04,Los Angeles Dodgers,Ben Casparius,3.97,1.13,56.2,54,.237,219,4.17,1.31,729.8,722,2743,Houston Astros,Lance McCullers Jr.,6.61,1.62,32.2,40,.248,133,3.4,1.14,737.0,807,2728
2025-07-04,Arizona Diamondbacks,Eduardo Rodriguez,5.13,1.56,72.0,80,.289,294,4.69,1.32,704.1,671,2697,Kansas City Royals,Kris Bubic,2.25,1.13,96.0,101,.223,355,3.65,1.23,686.0,613,2594
2025-07-04,Athletics,JP Sears,5.09,1.3,86.2,67,.265,343,5.36,1.5,701.8,634,2750,San Francisco Giants,Justin Verlander,4.26,1.39,67.2,55,.260,265,3.32,1.23,710.0,697,2650
