Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-12,Baltimore Orioles,Dean Kremer,4.35,1.28,132.1,110.0,.260,515.0,4.92,1.43,903.0,860.0,3522.0,Seattle Mariners,George Kirby,4.04,1.13,78.0,83.0,.234,290.0,3.79,1.24,1002.2,935.0,3780.0
2025-08-12,Cincinnati Reds,Brady Singer,4.53,1.35,119.1,113.0,.251,451.0,3.8,1.23,940.1,876.0,3548.0,Philadelphia Phillies,Ranger Suárez,2.94,1.15,107.0,98.0,.238,404.0,3.76,1.24,944.1,977.0,3606.0
2025-08-12,Cleveland Guardians,Logan Allen,3.96,1.37,113.2,87.0,.260,431.0,3.81,1.29,928.0,900.0,3478.0,Miami Marlins,Janson Junk,3.97,1.12,70.1,50.0,.267,266.0,4.56,1.32,977.0,881.0,3744.0
2025-08-12,New York Yankees,Carlos Rodón,3.35,1.1,139.2,159.0,.192,506.0,4.15,1.28,914.0,899.0,3465.0,Minnesota Twins,TBD,,,,,,,,,,,
2025-08-12,Toronto Blue Jays,José Berríos,3.89,1.27,136.2,116.0,.249,514.0,4.34,1.26,918.0,941.0,3470.0,Chicago Cubs,Ben Brown,6.04,1.44,92.1,104.0,.280,378.0,3.67,1.19,947.1,784.0,3544.0
2025-08-12,New York Mets,Clay Holmes,3.46,1.3,122.1,97.0,.243,460.0,3.73,1.31,923.9,906.0,3499.0,Atlanta Braves,Spencer Strider,4.04,1.3,82.1,98.0,.241,307.0,4.22,1.28,962.1,941.0,3626.0
2025-08-12,Kansas City Royals,Michael Wacha,3.36,1.15,131.1,98.0,.235,494.0,3.66,1.25,927.9,845.0,3503.0,Washington Nationals,Mitchell Parker,5.43,1.48,122.2,81.0,.279,488.0,5.29,1.43,913.9,819.0,3564.0
2025-08-12,Chicago White Sox,TBD,,,,,,,,,,,,Detroit Tigers,Jack Flaherty,4.56,1.28,120.1,147.0,.232,457.0,3.74,1.22,943.0,874.0,3556.0
2025-08-12,Milwaukee Brewers,Freddy Peralta,3.03,1.14,130.2,141.0,.207,482.0,3.69,1.24,919.9,880.0,3437.0,Pittsburgh Pirates,Paul Skenes,1.94,0.93,144.0,162.0,.192,521.0,4.24,1.27,917.0,767.0,3476.0
2025-08-12,St. Louis Cardinals,Matthew Liberatore,3.98,1.29,113.0,85.0,.267,445.0,4.2,1.28,946.2,779.0,3641.0,Colorado Rockies,Kyle Freeland,5.53,1.52,109.0,78.0,.307,449.0,6.13,1.63,919.1,696.0,3718.0
2025-08-12,Texas Rangers,Jack Leiter,4.05,1.35,100.0,93.0,.221,376.0,3.22,1.15,968.1,887.0,3581.0,Arizona Diamondbacks,Anthony DeSclafani,4.2,1.2,30.0,28.0,.241,112.0,4.57,1.35,1029.0,944.0,3982.0
2025-08-12,Houston Astros,Spencer Arrighetti,7.43,1.58,13.1,13.0,.278,54.0,3.66,1.19,1044.9,1120.0,3893.0,Boston Red Sox,Dustin May,4.93,1.37,107.2,101.0,.249,413.0,3.63,1.29,966.8,886.0,3652.0
2025-08-12,Los Angeles Angels,Victor Mederos,4.5,1.5,4.0,4.0,.154,13.0,4.62,1.42,1051.0,939.0,4041.0,Los Angeles Dodgers,Emmet Sheehan,3.0,1.2,30.0,31.0,.225,111.0,4.17,1.31,1029.1,1029.0,3900.0
2025-08-12,San Francisco Giants,Robbie Ray,2.85,1.13,142.0,148.0,.204,514.0,3.77,1.3,912.0,864.0,3480.0,San Diego Padres,Nestor Cortes,7.11,1.58,12.2,11.0,.222,45.0,3.55,1.21,1041.8,1009.0,3861.0
2025-08-12,Athletics,Jacob Lopez,3.59,1.25,77.2,94.0,.228,294.0,5.02,1.4,993.9,883.0,3831.0,Tampa Bay Rays,Shane Baz,4.92,1.34,128.0,133.0,.254,489.0,3.77,1.2,933.2,876.0,3494.0
