Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-20,Toronto Blue Jays,José Berríos,3.73,1.24,118.1,98,.241,439,4.16,1.26,755.1,778,2851,San Francisco Giants,Robbie Ray,2.67,1.09,121.1,130,.197,436,3.68,1.29,756.9,705,2870
2025-07-20,Tampa Bay Rays,Ryan Pepiot,3.64,1.19,116.1,112,.234,428,3.79,1.2,766.1,704,2874,Baltimore Orioles,Trevor Rogers,1.45,0.86,37.1,34,.154,130,5.13,1.45,818.0,765,3215
2025-07-20,Washington Nationals,MacKenzie Gore,3.02,1.2,110.1,138,.236,411,5.51,1.43,751.0,618,2938,San Diego Padres,Nick Pivetta,2.88,1.02,109.1,122,.205,400,3.74,1.26,757.9,721,2832
2025-07-20,Philadelphia Phillies,Ranger Suárez,2.15,1.06,83.2,78,.218,308,3.86,1.28,787.9,824,3011,Los Angeles Angels,José Soriano,3.9,1.45,113.0,98,.258,423,4.81,1.45,757.0,671,2928
2025-07-20,Pittsburgh Pirates,Andrew Heaney,4.59,1.26,98.0,73,.244,369,3.77,1.21,773.2,662,2898,Chicago White Sox,Aaron Civale,5.3,1.48,52.2,36,.268,209,4.02,1.37,809.0,673,3082
2025-07-20,Atlanta Braves,Grant Holmes,3.77,1.3,105.0,119,.227,383,3.96,1.24,753.2,777,2826,New York Yankees,Marcus Stroman,6.66,1.64,24.1,15,.283,99,3.84,1.22,842.1,860,3143
2025-07-20,New York Mets,David Peterson,3.06,1.24,109.0,93,.240,409,3.69,1.31,769.1,751,2893,Cincinnati Reds,Andrew Abbott,2.07,1.08,91.1,83,.219,342,4.08,1.26,784.1,720,2958
2025-07-20,Cleveland Guardians,Gavin Williams,3.7,1.43,97.1,95,.228,360,4.02,1.33,764.0,719,2890,Athletics,Jeffrey Springs,3.93,1.18,110.0,86,.222,414,5.37,1.48,778.0,717,3052
2025-07-20,Miami Marlins,Janson Junk,2.68,0.99,50.1,38,.246,187,4.67,1.34,813.9,727,3126,Kansas City Royals,Kris Bubic,2.48,1.16,108.2,113,.228,403,3.67,1.23,770.9,693,2903
2025-07-20,Chicago Cubs,Cade Horton,4.45,1.41,56.2,43,.283,219,3.72,1.21,817.0,693,3072,Boston Red Sox,Garrett Crochet,2.23,1.04,129.1,160,.210,477,4.09,1.34,765.1,674,2913
2025-07-20,Colorado Rockies,Germán Márquez,5.57,1.6,95.1,71,.307,398,5.55,1.57,760.9,576,3030,Minnesota Twins,Joe Ryan,2.72,0.91,109.1,121,.196,393,4.37,1.31,749.9,708,2910
2025-07-20,Seattle Mariners,Bryan Woo,2.75,0.93,114.2,109,.205,419,4.02,1.31,775.8,712,2943,Houston Astros,Hunter Brown,2.43,0.96,115.0,137,.189,403,3.82,1.2,757.0,811,2837
2025-07-20,Arizona Diamondbacks,Merrill Kelly,3.34,1.05,116.0,113,.207,429,4.79,1.37,764.2,721,2960,St. Louis Cardinals,Miles Mikolas,4.94,1.29,93.0,66,.269,368,4.09,1.28,783.2,653,2993
2025-07-20,Los Angeles Dodgers,Clayton Kershaw,3.38,1.24,50.2,35,.254,189,4.36,1.32,833.9,832,3156,Milwaukee Brewers,Jose Quintana,3.28,1.36,71.1,48,.244,270,3.69,1.24,800.0,802,2995
2025-07-20,Texas Rangers,Jacob Latz,3.0,1.21,48.0,48,.213,174,3.23,1.16,831.1,739,3088,Detroit Tigers,Tarik Skubal,2.23,0.83,121.0,153,.193,435,3.91,1.28,758.1,685,2868
