Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-06,New York Yankees,Luis Gil,3.68,1.6,29.1,29,.257,109,3.95,1.25,1223.1,1231,4610,Toronto Blue Jays,Chris Bassitt,4.1,1.33,156.0,154,.263,613,4.28,1.26,1096.0,1095,4130
2025-09-06,Chicago Cubs,Matthew Boyd,2.94,1.07,159.1,142,.230,578,4.02,1.22,1091.9,940,4124,Washington Nationals,Brad Lord,4.34,1.32,103.2,85,.260,392,5.42,1.44,1123.9,990,4390
2025-09-06,Miami Marlins,Sandy Alcantara,5.66,1.32,148.0,119,.250,571,4.6,1.32,1101.1,992,4233,Philadelphia Phillies,Jesús Luzardo,4.05,1.28,155.2,182,.248,596,3.79,1.23,1095.9,1102,4182
2025-09-06,Detroit Tigers,Tarik Skubal,2.18,0.87,173.0,216,.198,625,4.19,1.3,1086.2,979,4125,Chicago White Sox,Martín Pérez,2.16,0.98,41.2,39,.177,147,4.3,1.38,1201.9,1061,4593
2025-09-06,Cincinnati Reds,Brady Singer,4.08,1.26,143.1,140,.240,534,3.94,1.25,1105.1,1054,4186,New York Mets,Jonah Tong,1.8,1.2,5.0,6,.261,23,3.92,1.33,1244.0,1208,4729
2025-09-06,Pittsburgh Pirates,Mitch Keller,4.21,1.28,156.0,132,.254,611,3.82,1.21,1096.2,992,4107,Milwaukee Brewers,Brandon Woodruff,3.69,1.02,53.2,66,.203,202,3.62,1.25,1211.0,1176,4524
2025-09-06,Baltimore Orioles,Trevor Rogers,1.39,0.82,90.1,81,.172,319,4.93,1.42,1154.9,1077,4509,Los Angeles Dodgers,Yoshinobu Yamamoto,2.82,1.05,146.2,167,.199,533,4.28,1.32,1102.9,1091,4173
2025-09-06,Tampa Bay Rays,Shane Baz,4.98,1.34,150.0,156,.253,572,3.72,1.19,1099.1,1070,4110,Cleveland Guardians,Tanner Bibee,4.77,1.31,154.2,136,.258,598,3.83,1.32,1088.8,1025,4102
2025-09-06,St. Louis Cardinals,Andre Pallante,5.38,1.44,144.0,101,.273,572,4.16,1.3,1110.2,949,4273,San Francisco Giants,Justin Verlander,4.29,1.43,121.2,114,.272,482,3.7,1.27,1127.0,1075,4261
2025-09-06,Texas Rangers,Jacob deGrom,2.69,0.92,150.1,161,.194,542,3.53,1.2,1113.0,1015,4142,Houston Astros,Hunter Brown,2.34,1.01,161.2,182,.199,574,4.1,1.26,1106.0,1167,4178
2025-09-06,Kansas City Royals,Stephen Kolek,3.99,1.26,85.2,59,.256,320,3.61,1.24,1168.8,1044,4424,Minnesota Twins,Joe Ryan,3.08,0.97,155.0,174,.211,568,4.74,1.37,1086.0,1009,4240
2025-09-06,Atlanta Braves,Hurston Waldrep,1.01,1.01,35.2,33,.200,125,4.43,1.31,1212.8,1177,4601,Seattle Mariners,Bryce Miller,5.71,1.41,64.2,50,.261,245,3.96,1.25,1203.0,1153,4573
2025-09-06,Arizona Diamondbacks,Brandon Pfaadt,5.33,1.39,147.0,122,.287,599,4.33,1.32,1117.2,1008,4273,Boston Red Sox,Lucas Giolito,3.38,1.23,125.1,105,.236,470,3.82,1.31,1145.9,1066,4341
2025-09-06,Colorado Rockies,McCade Brown,8.22,2.09,7.2,5,.323,31,5.96,1.6,1222.9,937,4927,San Diego Padres,Randy Vásquez,3.96,1.38,111.1,59,.250,420,3.63,1.19,1132.9,1157,4197
2025-09-06,Los Angeles Angels,Yusei Kikuchi,3.83,1.44,159.2,162,.265,618,4.87,1.43,1088.8,943,4168,Athletics,J.T. Ginn,5.17,1.36,71.1,81,.264,280,4.79,1.36,1189.0,1092,4546
