Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-06,Pittsburgh Pirates,Andrew Heaney,4.85,1.3,111.1,79.0,.255,428.0,3.76,1.21,897.9,796.0,3367.0,San Francisco Giants,Robbie Ray,2.9,1.14,136.2,140,.204,495,3.79,1.3,873.0,834,3323
2025-08-06,Philadelphia Phillies,Ranger Suárez,2.66,1.13,101.2,95.0,.231,381.0,3.86,1.25,905.9,945.0,3460.0,Baltimore Orioles,Trevor Rogers,1.41,0.77,57.1,49,.152,198,5.11,1.45,943.0,886,3705
2025-08-06,New York Mets,David Peterson,2.83,1.24,127.0,105.0,.240,475.0,3.79,1.32,886.0,869.0,3354.0,Cleveland Guardians,Gavin Williams,3.33,1.35,116.1,117,.222,427,3.92,1.29,890.1,842,3353
2025-08-06,Detroit Tigers,Jack Flaherty,4.36,1.25,115.2,144.0,.226,434.0,3.69,1.23,902.9,836.0,3410.0,Minnesota Twins,Pierson Ohl,7.5,1.83,6.0,6,.333,27,4.27,1.27,985.0,953,3793
2025-08-06,Chicago Cubs,Cade Horton,3.42,1.29,73.2,53.0,.256,273.0,3.96,1.21,932.0,797.0,3524.0,Cincinnati Reds,Andrew Abbott,2.15,1.11,108.2,96,.218,404,4.05,1.24,900.0,854,3394
2025-08-06,Texas Rangers,Jack Leiter,4.1,1.32,96.2,90.0,.220,363.0,3.15,1.14,925.9,853.0,3425.0,New York Yankees,Carlos Rodón,3.34,1.06,134.2,156,.186,488,4.17,1.29,873.0,854,3311
2025-08-06,Colorado Rockies,Kyle Freeland,5.26,1.5,104.1,74.0,.306,428.0,5.95,1.62,882.9,665.0,3554.0,Toronto Blue Jays,Kevin Gausman,3.99,1.1,128.2,127,.218,476,4.29,1.27,892.0,894,3379
2025-08-06,Los Angeles Angels,Tyler Anderson,4.49,1.39,118.1,92.0,.255,466.0,4.58,1.42,893.9,803.0,3425.0,Tampa Bay Rays,Shane Baz,4.79,1.33,124.0,124,.252,472,3.73,1.19,895.2,840,3357
2025-08-06,Los Angeles Dodgers,Shohei Ohtani,2.4,1.27,15.0,17.0,.246,57.0,4.19,1.31,1000.1,986.0,3785.0,St. Louis Cardinals,Matthew Liberatore,3.96,1.28,109.0,84,.265,427,4.27,1.29,905.2,749,3485
2025-08-06,Miami Marlins,Janson Junk,3.86,1.1,65.1,48.0,.266,248.0,4.47,1.31,932.0,835.0,3566.0,Houston Astros,Spencer Arrighetti,5.59,0.93,9.2,8,.121,33,3.67,1.19,1004.8,1092,3751
2025-08-06,Washington Nationals,Cade Cavalli,,,,,,,,,,,,Athletics,Jeffrey Springs,4.0,1.17,126.0,102,.225,475,5.18,1.44,893.0,818,3466
2025-08-06,Boston Red Sox,Dustin May,4.85,1.35,104.0,97.0,.245,396.0,3.56,1.28,927.0,853.0,3502.0,Kansas City Royals,Michael Wacha,3.38,1.16,125.1,95,.235,472,3.63,1.24,888.0,808,3347
2025-08-06,Atlanta Braves,Spencer Strider,3.71,1.22,77.2,92.0,.222,284.0,4.26,1.29,913.0,905.0,3439.0,Milwaukee Brewers,Jose Quintana,3.5,1.35,87.1,59,.250,332,3.63,1.23,918.0,918,3425
2025-08-06,Arizona Diamondbacks,Anthony DeSclafani,4.91,1.29,25.2,24.0,.250,96.0,4.57,1.34,988.0,915.0,3820.0,San Diego Padres,Nestor Cortes,9.0,1.75,8.0,8,.226,31,3.55,1.21,1000.0,960,3714
2025-08-06,Seattle Mariners,George Kirby,4.13,1.13,72.0,74.0,.236,267.0,3.81,1.25,961.2,889.0,3630.0,Chicago White Sox,Jonathan Cannon,4.77,1.41,94.1,75,.270,374,4.04,1.37,890.9,765,3372
