Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-13,Kansas City Royals,Seth Lugo,3.46,1.2,127.1,108,.234,470,3.65,1.25,940.9,839,3563,Washington Nationals,Jake Irvin,4.9,1.34,136.0,91,.259,537,5.41,1.45,908.1,815,3544
2025-08-13,Chicago White Sox,Shane Smith,4.22,1.29,96.0,93,.228,359,4.14,1.37,952.1,822,3624,Detroit Tigers,Troy Melton,3.63,1.04,17.1,15,.226,62,3.87,1.24,1054.0,1016,3989
2025-08-13,Milwaukee Brewers,Brandon Woodruff,2.29,0.65,35.1,45,.139,122,3.62,1.25,1024.0,984,3828,Pittsburgh Pirates,Mitch Keller,3.86,1.23,137.2,107,.249,535,4.01,1.23,931.8,830,3502
2025-08-13,St. Louis Cardinals,Michael McGreevy,4.4,1.22,45.0,26,.271,177,4.16,1.28,1023.2,848,3939,Colorado Rockies,Austin Gomber,6.52,1.57,49.2,30,.305,210,5.98,1.62,987.9,749,3987
2025-08-13,Texas Rangers,Merrill Kelly,3.38,1.08,138.2,131,.208,514,3.29,1.18,938.9,860,3478,Arizona Diamondbacks,Zac Gallen,5.31,1.35,139.0,130,.256,540,4.42,1.34,929.0,848,3585
2025-08-13,San Francisco Giants,Kai-Wei Teng,5.4,1.32,8.1,8,.226,31,3.65,1.28,1054.9,1008,3998,San Diego Padres,Nick Pivetta,2.94,0.96,134.2,139,.193,487,3.66,1.25,928.8,892,3456
2025-08-13,Cincinnati Reds,Hunter Greene,2.72,0.97,59.2,73,.200,220,3.93,1.26,1009.0,926,3810,Philadelphia Phillies,Cristopher Sánchez,2.36,1.08,144.2,151,.224,541,3.91,1.25,914.9,928,3501
2025-08-13,Baltimore Orioles,Trevor Rogers,1.44,0.83,62.1,54,.168,220,5.03,1.44,982.0,922,3847,Seattle Mariners,Logan Gilbert,3.35,0.98,83.1,118,.197,310,3.8,1.25,1006.1,909,3791
2025-08-13,Cleveland Guardians,Gavin Williams,3.17,1.3,125.0,123,.211,454,3.9,1.3,925.2,871,3486,Miami Marlins,Eury Pérez,3.25,1.01,55.1,52,.184,196,4.59,1.33,1000.0,884,3845
2025-08-13,New York Yankees,Cam Schlittler,4.38,1.66,24.2,24,.296,98,4.0,1.24,1038.0,1042,3901,Minnesota Twins,Joe Ryan,2.79,0.92,132.1,146,.203,479,4.53,1.34,912.9,857,3549
2025-08-13,Toronto Blue Jays,Kevin Gausman,3.85,1.08,135.2,135,.214,501,4.31,1.29,928.0,931,3514,Chicago Cubs,Cade Horton,3.18,1.22,79.1,59,.246,293,3.95,1.22,968.1,831,3663
2025-08-13,Houston Astros,Hunter Brown,2.51,0.98,136.1,160,.195,483,3.98,1.23,930.9,978,3504,Boston Red Sox,Walker Buehler,5.4,1.56,100.0,75,.279,394,3.57,1.27,983.0,922,3706
2025-08-13,New York Mets,David Peterson,2.98,1.23,133.0,112,.239,498,3.82,1.32,922.0,900,3494,Atlanta Braves,Carlos Carrasco,6.18,1.58,43.2,32,.302,182,4.21,1.28,1009.0,1011,3791
2025-08-13,Los Angeles Angels,Kyle Hendricks,4.63,1.23,116.2,78,.257,451,4.62,1.44,948.8,874,3640,Los Angeles Dodgers,Shohei Ohtani,2.37,1.11,19.0,25,.225,71,4.18,1.31,1049.1,1044,3974
2025-08-13,Athletics,J.T. Ginn,4.39,1.24,53.1,58,.241,203,4.91,1.39,1027.0,930,3952,Tampa Bay Rays,Drew Rasmussen,2.66,1.0,111.2,97,.216,402,4.07,1.25,958.0,919,3611
