Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-05,Pittsburgh Pirates,Mike Burrows,3.88,1.26,58.0,60,.236,220,3.85,1.21,941.0,807,3533,San Francisco Giants,Logan Webb,3.31,1.25,141.1,155.0,.264,542.0,3.75,1.28,858.9,806.0,3240.0
2025-08-05,Detroit Tigers,Chris Paddack,4.77,1.24,117.0,88,.261,452,3.62,1.23,892.1,890,3359,Minnesota Twins,Zebby Matthews,5.67,1.41,33.1,42.0,.284,134.0,4.25,1.28,948.9,907.0,3650.0
2025-08-05,Miami Marlins,Cal Quantrill,4.79,1.31,97.2,77,.270,378,4.37,1.3,890.9,803,3398,Houston Astros,TBD,,,,,,,,,,,
2025-08-05,Washington Nationals,MacKenzie Gore,3.8,1.29,123.0,148,.248,460,5.54,1.45,852.1,689,3350,Athletics,Luis Severino,4.83,1.35,130.1,98.0,.262,512.0,5.04,1.42,879.9,814.0,3394.0
2025-08-05,Philadelphia Phillies,Taijuan Walker,3.82,1.36,73.0,56,.257,288,3.78,1.23,924.1,974,3518,Baltimore Orioles,Dean Kremer,4.27,1.27,126.1,104.0,.257,490.0,4.99,1.43,865.0,821.0,3377.0
2025-08-05,Boston Red Sox,Garrett Crochet,2.23,1.09,141.1,175,.221,525,3.95,1.33,880.9,767,3340,Kansas City Royals,Ryan Bergert,2.78,1.18,35.2,34.0,.186,129.0,3.6,1.23,969.9,867.0,3658.0
2025-08-05,New York Mets,Clay Holmes,3.45,1.32,117.1,91,.247,442,3.71,1.32,886.9,874,3354,Cleveland Guardians,Logan Allen,4.06,1.36,108.2,81.0,.261,414.0,3.85,1.29,889.0,869.0,3337.0
2025-08-05,Atlanta Braves,Joey Wentz,5.02,1.44,52.0,49,.247,198,4.15,1.27,929.2,941,3490,Milwaukee Brewers,Freddy Peralta,3.08,1.13,125.2,134.0,.207,463.0,3.71,1.26,870.9,832.0,3259.0
2025-08-05,Chicago Cubs,Shota Imanaga,3.25,1.04,83.0,63,.222,311,3.97,1.24,913.2,779,3452,Cincinnati Reds,Zack Littell,3.58,1.12,133.1,89.0,.252,507.0,3.91,1.26,866.1,851.0,3260.0
2025-08-05,Texas Rangers,Nathan Eovaldi,1.49,0.89,103.0,105,.196,367,3.47,1.2,910.1,831,3393,New York Yankees,Will Warren,4.64,1.43,110.2,128.0,.249,429.0,4.01,1.24,889.0,875.0,3339.0
2025-08-05,Colorado Rockies,Anthony Molina,7.27,1.5,8.2,6,.361,36,5.83,1.61,969.8,729,3906,Toronto Blue Jays,José Berríos,3.84,1.26,131.1,111.0,.246,492.0,4.32,1.25,880.1,903.0,3330.0
2025-08-05,Los Angeles Angels,José Soriano,3.65,1.38,133.0,115,.250,496,4.69,1.43,870.0,769,3360,Tampa Bay Rays,Ryan Pepiot,3.8,1.18,130.1,128.0,.228,479.0,3.88,1.23,880.1,824.0,3318.0
2025-08-05,Arizona Diamondbacks,Ryne Nelson,3.2,1.02,95.2,81,.199,351,4.69,1.36,907.0,848,3521,San Diego Padres,Yu Darvish,6.46,1.35,23.2,18.0,.253,91.0,3.51,1.21,973.8,939.0,3617.0
2025-08-05,Seattle Mariners,Bryan Woo,3.11,0.97,133.0,127,.212,491,3.95,1.28,891.2,826,3374,Chicago White Sox,Davis Martin,3.84,1.26,91.1,63.0,.256,347.0,4.1,1.37,885.9,769.0,3365.0
2025-08-05,Los Angeles Dodgers,Emmet Sheehan,3.6,1.24,25.0,26,.228,92,4.17,1.31,981.1,971,3715,St. Louis Cardinals,Miles Mikolas,4.83,1.28,108.0,75.0,.268,429.0,4.09,1.28,898.2,750.0,3445.0
