Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-23,Washington Nationals,Michael Soroka,5.0,1.15,75.2,80,.226,283,5.22,1.43,816.8,693,3185,Cincinnati Reds,Nick Lodolo,3.24,1.07,116.2,106,.232,440,4.04,1.28,786.0,725,2969
2025-07-23,Miami Marlins,Sandy Alcantara,6.93,1.45,100.0,77,.269,394,4.19,1.29,794.0,714,3028,San Diego Padres,Dylan Cease,4.62,1.31,111.0,142,.243,424,3.44,1.22,784.1,722,2916
2025-07-23,Atlanta Braves,Spencer Strider,3.5,1.17,69.1,83,.210,248,4.03,1.27,818.1,827,3074,San Francisco Giants,Justin Verlander,4.93,1.53,80.1,68,.286,322,3.47,1.24,821.1,799,3078
2025-07-23,Pittsburgh Pirates,Bailey Falter,3.94,1.21,102.2,63,.238,374,3.85,1.22,797.9,704,3003,Detroit Tigers,Troy Melton,9.0,1.0,1.0,0,.250,4,3.69,1.22,904.1,875,3406
2025-07-23,New York Mets,Sean Manaea,2.45,1.09,7.1,13,.214,28,3.59,1.3,898.0,859,3378,Los Angeles Angels,Brock Burke,3.38,1.35,40.0,34,.265,147,4.72,1.44,855.0,753,3296
2025-07-23,Chicago Cubs,Colin Rea,3.8,1.28,97.0,70,.262,370,3.83,1.21,803.2,688,3026,Kansas City Royals,Seth Lugo,2.94,1.09,107.0,93,.221,390,3.58,1.24,798.1,733,3020
2025-07-23,Colorado Rockies,Tanner Gordon,4.24,1.35,17.0,10,.294,68,5.58,1.58,866.0,655,3471,St. Louis Cardinals,Andre Pallante,4.71,1.34,105.0,67,.260,412,4.12,1.27,796.2,679,3047
2025-07-23,Arizona Diamondbacks,Brandon Pfaadt,4.82,1.26,106.1,90,.264,420,4.55,1.34,801.1,769,3073,Houston Astros,Brandon Walter,3.66,0.96,46.2,47,.235,179,3.59,1.18,852.8,925,3164
2025-07-23,Seattle Mariners,Luis Castillo,3.21,1.21,115.0,100,.236,436,4.0,1.27,802.0,748,3029,Milwaukee Brewers,Quinn Priester,3.33,1.2,94.2,80,.230,357,3.63,1.23,802.9,793,2998
2025-07-23,Los Angeles Dodgers,Tyler Glasnow,3.1,1.14,29.0,34,.173,104,4.34,1.34,882.1,859,3350,Minnesota Twins,Chris Paddack,5.14,1.31,105.0,75,.270,411,4.04,1.25,780.0,783,2985
2025-07-23,Cleveland Guardians,Slade Cecconi,3.84,1.23,63.1,58,.246,244,3.95,1.34,825.0,786,3104,Baltimore Orioles,Zach Eflin,5.95,1.44,62.0,42,.310,252,4.95,1.43,816.1,775,3189
2025-07-23,Philadelphia Phillies,Jesús Luzardo,4.29,1.43,109.0,129,.276,428,3.6,1.23,790.1,807,2998,Boston Red Sox,Lucas Giolito,3.59,1.24,77.2,70,.252,290,3.79,1.29,843.0,788,3195
2025-07-23,Toronto Blue Jays,Chris Bassitt,3.89,1.36,113.1,109,.277,452,4.13,1.25,784.1,793,2928,New York Yankees,Max Fried,2.43,1.01,122.0,113,.211,454,4.09,1.26,770.2,779,2890
2025-07-23,Tampa Bay Rays,Taj Bradley,4.35,1.24,109.2,95,.232,410,3.71,1.19,798.0,753,2985,Chicago White Sox,Jonathan Cannon,4.18,1.38,84.0,63,.262,332,4.03,1.37,803.2,675,3046
2025-07-23,Texas Rangers,Patrick Corbin,3.91,1.29,99.0,80,.261,380,3.09,1.14,807.1,737,2983,Athletics,JP Sears,5.13,1.28,101.2,84,.260,400,5.28,1.46,810.8,736,3161
