Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-27,New York Yankees,Cam Schlittler,3.27,1.3,66.0,75,.230,244,3.97,1.25,1355.2,1347,5109,Baltimore Orioles,Tomoyuki Sugano,4.54,1.34,152.2,103,.276,608,4.61,1.37,1264.0,1229,4863
2025-09-27,Chicago Cubs,Jameson Taillon,3.78,1.07,123.2,90,.228,469,3.82,1.19,1293.8,1152,4849,St. Louis Cardinals,Michael McGreevy,4.35,1.23,91.0,55,.266,354,4.28,1.33,1325.0,1137,5112
2025-09-27,Toronto Blue Jays,Trey Yesavage,5.0,1.44,9.0,11,.229,35,4.2,1.27,1411.0,1393,5343,Tampa Bay Rays,Joe Boyle,4.4,1.34,47.0,53,.215,177,3.85,1.21,1368.1,1343,5126
2025-09-27,San Francisco Giants,Justin Verlander,3.88,1.38,146.0,130,.262,572,3.87,1.29,1269.2,1207,4815,Colorado Rockies,Kyle Freeland,5.0,1.45,156.2,120,.299,636,6.13,1.61,1234.9,960,4967
2025-09-27,Washington Nationals,Jake Irvin,5.69,1.44,174.0,118,.272,694,5.28,1.45,1231.1,1110,4787,Chicago White Sox,Sean Burke,4.29,1.47,130.0,123,.255,505,4.28,1.36,1269.0,1138,4827
2025-09-27,Boston Red Sox,Connelly Early,1.88,1.12,14.1,22,.236,55,3.74,1.29,1416.0,1319,5362,Detroit Tigers,Keider Montero,4.48,1.4,86.1,65,.267,337,3.93,1.24,1333.0,1289,5026
2025-09-27,Miami Marlins,Eury Pérez,4.2,1.04,90.0,94,.197,330,4.65,1.32,1335.1,1174,5149,New York Mets,Clay Holmes,3.66,1.33,159.2,127,.247,603,4.1,1.33,1255.8,1249,4786
2025-09-27,Philadelphia Phillies,Ranger Suárez,3.12,1.2,153.0,147,.250,581,3.89,1.23,1268.1,1297,4838,Minnesota Twins,Mick Abel,7.36,1.67,33.0,30,.292,137,4.54,1.31,1375.0,1318,5306
2025-09-27,Cleveland Guardians,Joey Cantillo,3.21,1.3,89.2,100,.223,337,3.73,1.27,1333.8,1260,5006,Texas Rangers,Jacob Latz,2.8,1.26,80.1,70,.220,291,3.49,1.16,1345.0,1257,5016
2025-09-27,Atlanta Braves,Spencer Strider,4.45,1.38,119.1,126,.257,451,4.38,1.3,1300.9,1272,4943,Pittsburgh Pirates,Bubba Chandler,4.56,0.97,25.2,25,.219,96,3.77,1.22,1388.0,1270,5218
2025-09-27,Milwaukee Brewers,Robert Gasser,6.0,1.0,3.0,2,.100,10,3.6,1.23,1421.0,1407,5299,Cincinnati Reds,Andrew Abbott,2.8,1.16,161.0,145,.234,610,4.0,1.23,1257.0,1216,4724
2025-09-27,San Diego Padres,Michael King,3.57,1.2,70.2,73,.228,268,3.64,1.21,1344.8,1330,4979,Arizona Diamondbacks,Eduardo Rodriguez,4.91,1.56,148.1,137,.287,599,4.39,1.29,1279.9,1135,4901
2025-09-27,Los Angeles Angels,Caden Dana,6.39,1.66,25.1,28,.272,92,4.84,1.43,1388.0,1237,5342,Houston Astros,AJ Blubaugh,1.93,0.82,28.0,33,.160,100,3.93,1.24,1396.0,1451,5245
2025-09-27,Seattle Mariners,Logan Gilbert,3.43,1.03,126.0,168,.210,476,3.89,1.24,1318.2,1242,4986,Los Angeles Dodgers,Tyler Glasnow,3.3,1.09,87.1,103,.174,304,4.02,1.27,1335.9,1373,5009
2025-09-27,Athletics,Luis Morales,3.07,1.11,44.0,38,.206,160,4.74,1.37,1375.2,1270,5273,Kansas City Royals,Michael Wacha,4.0,1.24,166.2,121,.257,639,3.73,1.25,1252.0,1129,4726
