Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-03,Washington Nationals,Mitchell Parker,5.94,1.47,141.0,94,.275,561,5.23,1.42,1069.1,969,4153,Miami Marlins,Eury Pérez,4.04,1.04,71.1,70,.184,256,4.7,1.33,1161.0,1025,4471
2025-09-03,Detroit Tigers,Casey Mize,3.95,1.31,120.2,107,.268,471,3.89,1.22,1121.0,1079,4211,New York Mets,Clay Holmes,3.6,1.31,142.1,111,.244,536,3.94,1.32,1089.9,1083,4150
2025-09-03,Arizona Diamondbacks,Zac Gallen,4.94,1.3,162.0,149,.246,625,4.41,1.33,1084.2,966,4181,Texas Rangers,Jack Leiter,3.77,1.31,121.2,118,.219,457,3.42,1.15,1121.9,1037,4158
2025-09-03,San Diego Padres,Nestor Cortes,5.06,1.44,32.0,27,.242,120,3.6,1.2,1195.0,1168,4430,Baltimore Orioles,Cade Povich,5.04,1.43,91.0,100,.274,358,4.66,1.38,1136.0,1040,4403
2025-09-03,Pittsburgh Pirates,Braxton Ashcraft,2.58,1.15,52.1,48,.230,196,3.97,1.22,1173.1,1047,4418,Los Angeles Dodgers,Shohei Ohtani,4.18,1.21,32.1,44,.256,125,4.12,1.29,1192.1,1185,4488
2025-09-03,Cincinnati Reds,Zack Littell,3.63,1.12,161.0,110,.250,617,3.94,1.26,1069.2,1065,4027,Toronto Blue Jays,Shane Bieber,2.38,0.62,11.1,15,.175,40,4.28,1.28,1222.9,1218,4636
2025-09-03,Boston Red Sox,Brennan Bernardino,3.08,1.25,49.2,41,.202,183,3.74,1.29,1204.8,1119,4560,Cleveland Guardians,Joey Cantillo,3.93,1.42,66.1,80,.231,251,3.99,1.31,1150.9,1059,4351
2025-09-03,Tampa Bay Rays,Adrian Houser,2.85,1.33,94.2,66,.268,355,3.98,1.2,1127.9,1128,4228,Seattle Mariners,George Kirby,3.94,1.16,102.2,103,.241,386,4.02,1.27,1149.0,1083,4361
2025-09-03,Kansas City Royals,Ryan Bergert,2.67,1.11,64.0,59,.192,234,3.71,1.26,1163.0,1018,4417,Los Angeles Angels,Caden Dana,7.5,2.0,6.0,6,.304,23,4.71,1.43,1216.0,1075,4671
2025-09-03,Chicago Cubs,Cade Horton,2.92,1.19,98.2,81,.236,365,3.95,1.21,1134.8,980,4274,Atlanta Braves,Bryce Elder,5.85,1.48,124.2,99,.277,494,4.23,1.29,1105.8,1091,4170
2025-09-03,Minnesota Twins,Zebby Matthews,5.06,1.48,58.2,70,.290,238,4.48,1.31,1156.8,1087,4467,Chicago White Sox,Yoendrys Gómez,5.2,1.54,36.1,35,.230,139,4.19,1.36,1180.0,1037,4491
2025-09-03,Milwaukee Brewers,Jose Quintana,3.69,1.29,114.2,77,.241,435,3.65,1.23,1123.0,1135,4193,Philadelphia Phillies,Aaron Nola,6.47,1.5,64.0,66,.292,257,3.68,1.23,1161.1,1197,4426
2025-09-03,St. Louis Cardinals,Matthew Liberatore,4.32,1.32,131.1,102,.269,517,4.26,1.31,1105.1,929,4251,Athletics,Jeffrey Springs,4.17,1.19,151.0,122,.232,570,4.89,1.39,1092.1,1030,4199
2025-09-03,Houston Astros,Jason Alexander,4.61,1.37,54.2,46,.256,215,3.8,1.21,1184.0,1273,4423,New York Yankees,Will Warren,4.3,1.4,136.0,149,.248,528,3.85,1.23,1090.2,1086,4084
2025-09-03,Colorado Rockies,Germán Márquez,6.14,1.69,102.2,73,.314,430,5.97,1.59,1109.9,853,4463,San Francisco Giants,Robbie Ray,3.18,1.16,164.0,163,.212,600,3.85,1.31,1066.2,1008,4075
