game_pk,home_batting_hr_per_g_rolling_5,away_batting_hr_per_g_rolling_5
446873,,
446877,,
446911,,
446868,,
446869,,
446871,,
446872,,
446874,,
446875,,
446876,,
446878,1.0,1.0
446879,,
446889,,
446867,,
446870,,
446880,0.0,1.0
446881,0.0,0.0
446882,1.0,4.0
446883,,
446884,0.0,0.0
446885,2.0,4.0
446886,0.0,2.0
446887,1.0,2.0
446896,0.0,0.0
446910,0.0,0.0
446888,0.0,2.0
446890,0.0,1.0
446891,1.5,3.5
446892,1.0,3.0
446893,1.0,1.0
446894,0.0,0.0
446895,0.0,0.0
446897,0.0,1.0
446898,1.0,2.5
446899,0.0,3.0
446900,0.0,0.5
446901,1.3333333333333333,1.3333333333333333
446902,2.0,2.0
446904,1.3333333333333333,2.0
446905,0.3333333333333333,0.6666666666666666
446906,2.0,2.0
446907,2.0,0.6666666666666666
446908,0.5,0.5
446909,0.5,1.0
446917,1.0,0.5
448298,0.0,0.3333333333333333
446912,1.25,2.5
446913,1.5,1.6666666666666667
446914,0.75,1.0
446915,1.0,2.0
446916,1.75,0.75
446918,0.0,0.6666666666666666
446919,2.5,2.3333333333333335
446920,3.0,0.25
446921,0.5,1.6666666666666667
446922,1.3333333333333333,0.0
446923,3.3333333333333335,0.0
446924,1.0,0.6666666666666666
446925,1.0,1.5
446926,0.3333333333333333,0.5
446927,1.2,2.0
446928,1.2,1.25
446929,0.8,0.6666666666666666
446930,1.5,1.75
446931,1.8,0.6
446933,0.0,0.75
446934,2.0,1.75
446935,2.5,0.6
446936,0.3333333333333333,1.25
446937,1.25,0.25
446938,3.0,0.5
446939,0.6666666666666666,1.5
446941,0.25,0.6
446942,1.4,1.5
446943,1.0,1.0
446945,1.6,2.0
446946,1.4,0.6
446947,1.0,0.3333333333333333
446948,0.75,0.6
446950,2.2,0.8
446951,0.25,1.2
446952,1.2,0.2
446953,2.4,1.2
446954,0.5,1.2
446955,1.75,1.4
446956,0.2,0.8
446957,0.75,0.6
446958,1.2,1.6
446959,0.8,1.2
446960,1.2,1.4
446961,2.2,0.8
446962,1.2,0.2
446963,0.4,0.5
446964,1.6,1.2
446965,1.5,0.4
446966,1.2,1.2
446967,1.8,1.0
446968,0.6,1.0
446969,0.8,0.2
446970,1.0,2.0
446971,1.4,1.0
446972,1.8,1.0
446973,1.0,0.4
446974,0.4,0.8
446976,1.0,1.8
446977,1.6,0.4
446978,1.0,1.4
446979,2.6,1.8
446980,1.2,0.8
446975,1.4,1.4
446981,0.2,1.2
446982,0.4,0.2
446983,0.6,2.4
446984,0.6,0.8
446985,0.8,1.4
446986,1.6,1.0
446987,0.6,1.4
446988,1.4,1.2
446989,1.4,0.4
446990,0.2,0.6
446992,1.0,1.8
446993,0.4,1.4
446994,2.0,2.2
446995,0.6,0.8
446991,1.4,1.4
446996,0.2,1.0
446997,0.8,0.2
446998,0.8,2.2
446999,0.4,1.0
447000,0.8,0.8
447001,1.2,1.2
447002,0.4,1.4
447003,1.4,1.4
447004,0.8,1.4
447005,0.6,1.0
447006,1.8,2.2
447007,0.2,1.0
447008,0.6,0.2
447009,0.6,1.6
447010,0.8,1.0
447011,1.0,0.6
447012,1.0,1.6
447013,1.0,1.4
447014,1.2,1.0
447015,0.2,0.4
447016,0.4,0.8
447017,1.4,0.2
447018,0.2,2.0
447019,0.8,0.8
447020,0.4,1.0
447021,0.6,1.0
447022,0.2,1.2
447023,0.6,0.0
447024,0.6,2.4
447025,0.6,0.8
447026,2.2,0.6
447027,1.0,1.6
447028,0.6,1.4
447029,1.2,1.0
447030,0.2,0.8
447031,0.4,0.8
447032,1.6,1.0
447033,0.6,1.6
447034,1.0,0.8
447035,0.4,1.0
447036,0.6,1.4
447037,0.4,0.8
447038,0.8,0.0
447040,1.0,0.6
447041,2.2,0.6
447042,1.2,0.8
447043,0.8,1.2
447044,1.2,0.8
447045,0.6,0.8
447046,0.6,0.8
447047,1.2,1.4
447048,0.8,1.0
447049,0.8,1.0
447050,0.6,0.8
447051,0.8,1.6
447052,0.6,1.2
447053,2.6,1.0
447054,0.4,1.2
447055,0.6,0.8
447056,0.6,0.6
447057,0.6,1.0
447058,0.4,1.8
447067,1.0,1.4
447059,0.6,1.4
447060,2.4,1.0
447061,0.4,1.2
447062,0.8,1.4
447063,0.6,1.2
447064,0.4,0.6
447065,0.0,1.0
447066,1.0,0.4
447068,0.8,1.2
447069,0.4,0.8
447070,1.0,0.8
447071,0.4,0.6
447072,2.6,1.0
447073,0.6,1.4
447082,0.8,2.2
447074,0.4,1.4
447075,2.0,0.8
447076,0.4,1.2
447077,0.8,1.2
447078,0.8,1.4
447079,0.6,0.6
447080,0.0,0.8
447081,0.4,1.4
447083,0.6,0.8
447084,1.0,0.8
447085,0.8,1.0
447086,0.4,0.8
447087,2.4,0.6
447088,0.6,1.8
447096,0.6,3.4
447089,0.4,1.4
447090,0.6,1.0
447091,1.0,1.0
447092,0.8,1.4
447093,0.8,0.2
447094,0.0,1.0
447095,0.6,1.8
447097,1.0,0.6
447098,1.2,0.8
447099,0.2,0.6
447100,0.6,1.0
447101,2.2,0.4
447102,0.8,1.6
447103,1.0,2.0
447104,1.8,0.8
447105,0.4,1.4
447106,1.0,0.4
447107,1.2,0.6
447108,0.4,0.6
447109,1.4,1.6
447110,0.0,3.0
447111,0.4,1.2
447112,0.6,0.6
447113,1.6,0.6
447114,0.4,0.8
447115,1.2,1.0
447116,0.8,1.4
447117,1.0,1.2
447118,1.2,1.2
447119,1.4,0.6
447120,0.6,1.8
447121,0.8,0.8
447122,1.4,0.8
447123,0.2,0.6
447124,1.4,1.8
447125,0.0,2.8
447126,0.4,1.0
447127,0.6,0.8
447128,1.4,1.0
447129,0.6,0.8
447130,1.0,0.8
447131,0.8,0.8
447132,1.0,1.0
447133,1.2,0.8
447134,1.2,0.6
447135,1.4,1.8
447136,0.4,1.0
447137,1.0,0.8
447138,0.0,0.4
447139,1.4,1.4
447140,0.0,3.2
447141,1.0,1.2
447142,1.0,1.0
447143,1.4,0.8
447144,1.0,1.0
447145,1.0,1.0
447146,0.8,1.0
447147,1.4,1.2
447148,1.8,0.4
447149,0.0,0.6
447150,1.4,1.2
447151,2.4,1.4
447152,1.2,1.0
447153,1.4,1.2
447154,1.4,1.4
447155,1.0,0.8
447156,1.0,0.8
447157,0.2,1.8
447158,0.6,0.8
447159,0.2,0.6
447160,2.2,1.4
447161,1.6,0.4
447162,0.0,0.6
447163,1.4,1.0
447164,1.8,1.0
447165,1.0,1.2
447166,1.8,1.0
447167,2.0,1.0
447168,1.2,0.8
447169,2.4,1.6
447170,1.0,0.8
447171,0.8,1.8
447172,1.2,1.0
447173,0.4,1.0
447174,0.6,0.4
447175,2.2,1.8
447176,0.4,0.0
447177,1.4,0.4
447178,1.6,1.2
447179,1.6,1.2
447180,0.8,1.4
447181,1.6,0.6
447182,2.0,1.0
447183,1.2,0.8
447185,1.0,0.8
447186,0.8,1.2
447187,1.0,1.2
447188,0.6,2.0
447189,0.6,0.4
447190,2.4,2.0
447191,0.8,0.2
447192,0.4,1.2
447193,0.8,0.8
447194,2.2,1.0
447195,1.2,1.2
447196,0.8,1.2
447198,2.2,2.0
447199,1.4,0.2
447200,0.8,1.0
447201,1.6,1.2
447202,0.8,1.0
447203,2.2,1.0
447204,0.8,1.2
447205,1.2,0.8
447206,1.8,1.0
447207,1.0,2.2
447208,1.0,1.2
447209,0.8,0.8
447210,0.6,0.8
447211,1.4,0.6
447212,1.4,1.4
447213,1.4,0.6
447215,1.0,1.0
447216,1.8,0.4
447217,0.6,1.0
447218,1.4,1.8
447219,0.8,1.8
447220,1.2,0.8
447221,1.8,0.8
447222,1.0,2.0
447223,1.0,1.2
447224,1.0,0.8
447225,0.6,1.0
447226,1.2,0.8
447227,1.4,1.6
447228,1.2,1.0
447229,1.2,0.4
447230,1.4,1.4
447231,2.2,0.4
447232,0.8,1.0
447233,1.4,1.8
447234,0.8,1.4
447235,1.2,0.4
447236,1.6,0.4
447237,1.0,1.8
447238,0.8,1.8
447239,1.0,0.8
447240,0.4,0.8
447241,1.6,0.6
447242,0.8,1.6
447243,0.8,0.6
447244,1.0,0.4
447245,2.4,1.0
447246,0.8,2.2
447247,0.8,1.4
447248,0.6,0.6
447249,0.6,0.6
447250,0.4,0.6
447251,1.0,1.2
447252,1.8,0.8
447253,0.6,1.2
447254,1.8,1.2
447255,1.4,0.4
447256,1.0,1.2
447257,1.6,0.4
447258,0.8,2.0
447259,1.0,1.6
447260,0.8,1.4
447261,1.0,0.4
447262,1.0,0.6
447263,1.4,0.6
447264,1.4,0.4
447265,0.4,0.8
447266,1.2,1.0
447267,1.6,0.8
447268,0.4,1.2
447269,2.2,1.0
447270,1.2,0.4
447271,1.0,1.0
447272,1.4,0.4
447273,0.6,1.4
447274,0.6,1.4
447275,1.4,0.8
447276,1.2,1.0
447277,1.2,0.8
447278,1.6,0.6
447279,1.4,0.6
447280,0.4,0.8
447281,1.2,1.2
447282,2.0,1.0
447283,0.2,1.8
447284,2.0,0.8
447285,1.0,1.2
447286,1.0,0.6
447287,0.6,1.2
447288,1.2,1.6
447289,0.4,1.8
447290,1.0,0.4
447291,1.2,0.8
447292,1.6,1.6
447293,1.4,0.8
447294,0.6,1.8
447295,0.4,0.8
447296,0.2,1.6
447297,1.0,1.0
447298,0.8,0.2
447299,1.2,1.0
447300,1.8,1.8
447301,1.0,1.0
447302,0.8,1.8
447304,1.8,0.6
447305,1.4,1.2
447306,1.8,1.2
447307,0.8,2.0
447308,0.8,0.6
447309,0.6,1.8
447303,0.8,0.8
447310,0.2,0.8
447311,0.4,1.6
447312,0.8,0.6
447313,0.8,0.2
447314,1.2,0.8
447315,2.2,1.4
447316,0.8,1.0
447317,0.8,1.8
447318,0.4,1.0
447319,1.4,0.8
447320,1.2,1.2
447321,2.0,1.2
447322,0.6,2.2
447323,0.6,0.8
447324,1.4,1.6
447325,0.4,0.6
447326,0.2,1.4
447327,0.6,0.6
447328,0.6,0.2
447329,1.2,1.0
447330,2.4,2.4
447331,0.8,1.0
447332,1.0,2.0
447333,0.6,1.0
447334,1.6,0.8
447335,0.6,0.8
447336,1.8,1.8
447337,0.4,2.0
447338,0.6,1.4
447339,1.6,1.6
447340,0.4,0.8
447342,1.6,0.8
447343,1.4,0.8
447344,1.0,0.4
447345,0.4,0.4
447346,1.4,2.4
447347,1.2,2.2
447348,2.0,0.6
447349,2.4,1.0
447351,1.4,2.2
447352,0.6,0.8
447353,0.4,1.0
447354,0.8,1.4
447355,1.8,1.0
447356,0.8,0.8
447357,1.0,0.8
447358,1.4,0.8
447359,1.2,2.2
447360,0.8,1.8
447361,2.2,0.6
447362,0.4,0.6
447364,1.8,0.8
447365,0.2,0.8
447366,1.0,2.2
447367,0.2,0.8
447350,1.4,1.2
447368,0.0,1.2
447369,0.6,1.8
447370,2.4,0.8
447371,0.6,0.4
447372,1.2,0.8
447373,1.4,1.6
447374,1.0,1.8
447375,1.0,1.4
447376,2.2,0.4
447377,0.4,0.4
447378,2.2,1.0
447379,1.2,1.0
447380,0.2,1.6
447381,1.4,2.0
447382,0.2,0.8
447383,2.6,1.2
447384,2.6,0.6
447385,1.4,2.0
447386,1.4,1.8
447387,0.6,0.6
447388,1.6,1.2
447389,1.0,0.0
447390,0.2,1.4
447391,2.0,0.6
447392,2.0,1.0
447393,0.6,1.8
447394,2.6,1.2
447395,2.8,0.4
447396,1.8,0.6
447397,1.0,0.8
447398,0.6,0.6
447399,0.4,1.0
447400,2.0,0.2
447401,0.4,1.6
447402,0.6,1.2
447403,1.0,0.2
447404,1.4,2.0
447405,2.2,0.6
446932,1.6,0.4
447406,1.8,0.4
447407,2.0,1.0
447408,0.6,1.4
447409,2.6,1.2
447410,2.2,0.6
