game_pk,home_batting_avg_rolling_10,away_batting_avg_rolling_10
446873,,
446877,,
446911,,
446868,,
446869,,
446871,,
446872,,
446874,,
446875,,
446876,,
446878,0.2,0.2
446879,,
446889,,
446867,,
446870,,
446880,0.10344827586206896,0.2972972972972973
446881,0.21212121212121213,0.21212121212121213
446882,0.3076923076923077,0.35714285714285715
446883,,
446884,0.12903225806451613,0.40476190476190477
446885,0.25,0.375
446886,0.037037037037037035,0.13333333333333333
446887,0.21428571428571427,0.20588235294117646
446896,0.3,0.21212121212121213
446910,0.32142857142857145,0.15625
446888,0.16129032258064516,0.2972972972972973
446890,0.24285714285714285,0.2535211267605634
446891,0.35064935064935066,0.3116883116883117
446892,0.24390243902439024,0.2926829268292683
446893,0.13793103448275862,0.17647058823529413
446894,0.1,0.30666666666666664
446895,0.2777777777777778,0.21212121212121213
446897,0.21428571428571427,0.18181818181818182
446898,0.2222222222222222,0.3013698630136986
446899,0.13333333333333333,0.22727272727272727
446900,0.30434782608695654,0.18571428571428572
446901,0.22,0.22115384615384615
446902,0.125,0.21621621621621623
446904,0.30973451327433627,0.273972602739726
446905,0.24,0.2376237623762376
446906,0.3,0.25
446907,0.27184466019417475,0.3063063063063063
446908,0.2835820895522388,0.19047619047619047
446909,0.22950819672131148,0.1746031746031746
446917,0.22535211267605634,0.2702702702702703
448298,0.11475409836065574,0.16129032258064516
446912,0.21323529411764705,0.2876712328767123
446913,0.2945205479452055,0.2982456140350877
446914,0.2446043165467626,0.22580645161290322
446915,0.24731182795698925,0.25
446916,0.31690140845070425,0.31333333333333335
446918,0.19672131147540983,0.21649484536082475
446919,0.30864197530864196,0.3142857142857143
446920,0.2815533980582524,0.21212121212121213
446921,0.19696969696969696,0.20408163265306123
446922,0.2736842105263158,0.3
446923,0.29357798165137616,0.11956521739130435
446924,0.19047619047619047,0.16831683168316833
446925,0.2755102040816326,0.24060150375939848
446926,0.18556701030927836,0.1557377049180328
446927,0.2235294117647059,0.2882882882882883
446928,0.288135593220339,0.2708333333333333
446929,0.22289156626506024,0.23958333333333334
446930,0.2459016393442623,0.2535211267605634
446931,0.27647058823529413,0.2978723404255319
446933,0.22580645161290322,0.20930232558139536
446934,0.3247863247863248,0.2706766917293233
446935,0.2462686567164179,0.22023809523809523
446936,0.22,0.21212121212121213
446937,0.256,0.2814814814814815
446938,0.2847222222222222,0.21323529411764705
446939,0.18085106382978725,0.20437956204379562
446941,0.19230769230769232,0.18354430379746836
446942,0.21951219512195122,0.28859060402684567
446943,0.26570048309178745,0.2737430167597765
446945,0.24358974358974358,0.2616279069767442
446946,0.25365853658536586,0.28820960698689957
446947,0.21359223300970873,0.2920353982300885
446948,0.2421875,0.20987654320987653
446950,0.23170731707317074,0.23414634146341465
446951,0.19230769230769232,0.21818181818181817
446952,0.25806451612903225,0.28402366863905326
446953,0.2737430167597765,0.26666666666666666
446954,0.16666666666666666,0.2346368715083799
446955,0.2846153846153846,0.22699386503067484
446956,0.18867924528301888,0.20103092783505155
446957,0.2426470588235294,0.19753086419753085
446958,0.27624309392265195,0.2981366459627329
446959,0.22277227722772278,0.23383084577114427
446960,0.2824074074074074,0.2702702702702703
446961,0.24,0.2331288343558282
446962,0.22083333333333333,0.2
446963,0.18012422360248448,0.2777777777777778
446964,0.24186046511627907,0.23783783783783785
446965,0.3,0.2835820895522388
446966,0.22959183673469388,0.26291079812206575
446967,0.22,0.2026431718061674
446968,0.2878787878787879,0.2603305785123967
446969,0.2603550295857988,0.20618556701030927
446970,0.28110599078341014,0.29081632653061223
446971,0.22842639593908629,0.23255813953488372
446972,0.2616033755274262,0.245
446973,0.2290909090909091,0.2100456621004566
446974,0.18461538461538463,0.29891304347826086
446976,0.22317596566523606,0.28654970760233917
446977,0.2802197802197802,0.31223628691983124
446978,0.23348017621145375,0.2540983606557377
446979,0.27488151658767773,0.26778242677824265
446980,0.21888412017167383,0.22641509433962265
446975,0.2784313725490196,0.2304147465437788
446981,0.28523489932885904,0.259927797833935
446982,0.26262626262626265,0.2026431718061674
446983,0.28174603174603174,0.29310344827586204
446984,0.21888412017167383,0.23529411764705882
446985,0.26337448559670784,0.26146788990825687
446986,0.22321428571428573,0.21875
446987,0.2958801498127341,0.2981651376146789
446988,0.2574626865671642,0.24034334763948498
446989,0.22653721682847897,0.2204724409448819
446990,0.18666666666666668,0.29493087557603687
446992,0.2099236641221374,0.27450980392156865
446993,0.22440944881889763,0.24087591240875914
446994,0.26639344262295084,0.2779783393501805
446995,0.20754716981132076,0.23920265780730898
446991,0.2692307692307692,0.233201581027668
446996,0.2796352583586626,0.25163398692810457
446997,0.24778761061946902,0.19921875
446998,0.23214285714285715,0.2894736842105263
446999,0.2099236641221374,0.23809523809523808
447000,0.26277372262773724,0.25806451612903225
447001,0.21568627450980393,0.20833333333333334
447002,0.28040540540540543,0.2964426877470356
447003,0.24916943521594684,0.23880597014925373
447004,0.22108843537414966,0.270042194092827
447005,0.2206405693950178,0.23452768729641693
447006,0.29225352112676056,0.2727272727272727
447007,0.22255192878338279,0.2455621301775148
447008,0.284,0.1958041958041958
447009,0.2543859649122807,0.2866666666666667
447010,0.2097902097902098,0.24104234527687296
447011,0.27672955974842767,0.25
447012,0.2703583061889251,0.3
447013,0.24242424242424243,0.29473684210526313
447014,0.21470588235294116,0.250814332247557
447015,0.20136518771331058,0.22945205479452055
447016,0.28869047619047616,0.21352313167259787
447017,0.22943722943722944,0.19444444444444445
447018,0.27932960893854747,0.26878612716763006
447019,0.250936329588015,0.2079207920792079
447020,0.2801418439716312,0.22392638036809817
447021,0.21241830065359477,0.2421875
447022,0.2323529411764706,0.23867069486404835
447023,0.289198606271777,0.2006269592476489
447024,0.2529411764705882,0.29376854599406527
447025,0.1962025316455696,0.2359882005899705
447026,0.28291316526610644,0.24522292993630573
447027,0.258160237388724,0.2988826815642458
447028,0.2453416149068323,0.28164556962025317
447029,0.20943952802359883,0.25872093023255816
447030,0.20615384615384616,0.2345679012345679
447031,0.27906976744186046,0.22468354430379747
447032,0.2454212454212454,0.21575342465753425
447033,0.2621082621082621,0.2448377581120944
447034,0.24333333333333335,0.22123893805309736
447035,0.2802547770700637,0.215625
447036,0.20655737704918034,0.2608695652173913
447037,0.2493150684931507,0.21739130434782608
447038,0.2826086956521739,0.21739130434782608
447040,0.20766773162939298,0.2359882005899705
447041,0.29201101928374656,0.26380368098159507
447042,0.2545454545454545,0.28530259365994237
447043,0.23734177215189872,0.2905027932960894
447044,0.21194029850746268,0.2542857142857143
447045,0.2153846153846154,0.24924012158054712
447046,0.27710843373493976,0.21153846153846154
447047,0.2549019607843137,0.21779141104294478
447048,0.26,0.24778761061946902
447049,0.24629080118694363,0.23410404624277456
447050,0.2811594202898551,0.21630094043887146
447051,0.21035598705501618,0.25903614457831325
447052,0.2448377581120944,0.22608695652173913
447053,0.29411764705882354,0.24074074074074073
447054,0.26461538461538464,0.2777777777777778
447055,0.2222222222222222,0.24260355029585798
447056,0.23008849557522124,0.2108626198083067
447057,0.26548672566371684,0.22910216718266255
447058,0.2737430167597765,0.2606060606060606
447067,0.20454545454545456,0.22121212121212122
447059,0.22965116279069767,0.24225352112676057
447060,0.29608938547486036,0.2302839116719243
447061,0.2422360248447205,0.27485380116959063
447062,0.26136363636363635,0.28328611898017
447063,0.2727272727272727,0.23961661341853036
447064,0.2132132132132132,0.24705882352941178
447065,0.21100917431192662,0.25219941348973607
447066,0.24702380952380953,0.20521172638436483
447068,0.25588235294117645,0.2054380664652568
447069,0.25274725274725274,0.29411764705882354
447070,0.24107142857142858,0.22157434402332363
447071,0.25970149253731345,0.21103896103896103
447072,0.29289940828402367,0.2367601246105919
447073,0.2792022792022792,0.25688073394495414
447082,0.20195439739413681,0.23123123123123124
447074,0.23850574712643677,0.24157303370786518
447075,0.288135593220339,0.22884012539184953
447076,0.25077399380804954,0.26548672566371684
447077,0.26136363636363635,0.27635327635327633
447078,0.2936046511627907,0.2356687898089172
447079,0.21406727828746178,0.23809523809523808
447080,0.22424242424242424,0.23493975903614459
447081,0.2090032154340836,0.2514792899408284
447083,0.23076923076923078,0.21929824561403508
447084,0.23646723646723647,0.30116959064327486
447085,0.25595238095238093,0.20058997050147492
447086,0.23547400611620795,0.20317460317460317
447087,0.2852941176470588,0.234375
447088,0.2664756446991404,0.26586102719033233
447096,0.20454545454545456,0.2359882005899705
447089,0.24495677233429394,0.24860335195530725
447090,0.25076452599388377,0.21518987341772153
447091,0.26136363636363635,0.26571428571428574
447092,0.2852941176470588,0.22857142857142856
447093,0.22085889570552147,0.2344213649851632
447094,0.2298507462686567,0.23795180722891565
447095,0.22508038585209003,0.2631578947368421
447097,0.2155688622754491,0.22580645161290322
447098,0.2235294117647059,0.2944606413994169
447099,0.2417910447761194,0.1976401179941003
447100,0.24148606811145512,0.1930379746835443
447101,0.2857142857142857,0.2398753894080997
447102,0.25073746312684364,0.2545454545454545
447103,0.2745664739884393,0.2857142857142857
447104,0.2367601246105919,0.25825825825825827
447105,0.2236024844720497,0.2276923076923077
447106,0.2607449856733524,0.23738872403560832
447107,0.26706231454005935,0.23564954682779457
447108,0.22287390029325513,0.257396449704142
447109,0.23076923076923078,0.26865671641791045
447110,0.228486646884273,0.2563380281690141
447111,0.22910216718266255,0.22418879056047197
447112,0.2197452229299363,0.20189274447949526
447113,0.2541899441340782,0.29512893982808025
447114,0.23076923076923078,0.22
447115,0.21597633136094674,0.2819767441860465
447116,0.22647058823529412,0.21779141104294478
447117,0.2087227414330218,0.29793510324483774
447118,0.27058823529411763,0.26744186046511625
447119,0.21518987341772153,0.2694610778443114
447120,0.219435736677116,0.24242424242424243
447121,0.2557471264367816,0.2344213649851632
447122,0.26865671641791045,0.23030303030303031
447123,0.22781065088757396,0.24096385542168675
447124,0.2331288343558282,0.27058823529411763
447125,0.2309941520467836,0.26944444444444443
447126,0.24233128834355827,0.24709302325581395
447127,0.21904761904761905,0.205607476635514
447128,0.2664835164835165,0.2836676217765043
447129,0.22189349112426035,0.23275862068965517
447130,0.22485207100591717,0.2743362831858407
447131,0.2215568862275449,0.2188449848024316
447132,0.20766773162939298,0.2955223880597015
447133,0.2697947214076246,0.27873563218390807
447134,0.228125,0.26646706586826346
447135,0.24,0.23652694610778444
447136,0.22580645161290322,0.2564841498559078
447137,0.2656716417910448,0.2319277108433735
447138,0.2455621301775148,0.23795180722891565
447139,0.24085365853658536,0.2647058823529412
447140,0.24057971014492754,0.28610354223433243
447141,0.24924012158054712,0.2411764705882353
447142,0.22364217252396165,0.22522522522522523
447143,0.26975476839237056,0.2808022922636103
447144,0.21621621621621623,0.23121387283236994
447145,0.228486646884273,0.26548672566371684
447146,0.2208955223880597,0.21921921921921922
447147,0.2113564668769716,0.2746268656716418
447148,0.23460410557184752,0.26239067055393583
447149,0.254957507082153,0.2747875354107649
447150,0.256797583081571,0.21221864951768488
447151,0.29041095890410956,0.2329192546583851
447152,0.2650273224043716,0.2714285714285714
447153,0.2420749279538905,0.23353293413173654
447154,0.20552147239263804,0.28023598820059
447155,0.23964497041420119,0.25595238095238093
447156,0.26426426426426425,0.2155688622754491
447157,0.2182890855457227,0.23809523809523808
447158,0.24773413897280966,0.304
447159,0.25595238095238093,0.23529411764705882
447160,0.27906976744186046,0.2808022922636103
447161,0.23668639053254437,0.25219941348973607
447162,0.2521246458923513,0.2655367231638418
447163,0.28152492668621704,0.2253968253968254
447164,0.29380053908355797,0.2360248447204969
447165,0.25895316804407714,0.27011494252873564
447166,0.23880597014925373,0.24411764705882352
447167,0.20496894409937888,0.2598187311178248
447168,0.23391812865497075,0.24624624624624625
447169,0.2434017595307918,0.253125
447170,0.2607361963190184,0.2323529411764706
447171,0.22514619883040934,0.2543859649122807
447172,0.24860335195530725,0.23529411764705882
