game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
566106,2019-05-11,133,114,OAK,CLE,Oakland Athletics,Cleveland Guardians,Athletics,Guardians,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2019,2019,40,37,18,20,22,17,0.45,0.541,180,132,186,142,-6,-10,4.5,3.57,4.65,3.84,-0.15,-0.27,0.0,0.0,0.0,0.0,0.441,0.567,0.5,0.4,13,11,9,7,5,9,13,10,W1,L1,0,0,0.0,0.0,0.0,0.0,18-22,20-17,13-9,11-7,5-13,9-10,8-8,6-9,15-19,17-13,4-6,5-5,False
566965,2019-05-11,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2019,2019,36,35,24,16,12,19,0.667,0.457,192,121,142,169,50,-48,5.33,3.46,3.94,4.83,1.39,-1.37,0.0,0.0,0.0,0.0,0.71,0.484,0.875,0.471,12,9,5,8,12,7,7,11,W4,L2,0,0,0.0,0.0,0.0,0.0,24-12,16-19,12-5,9-8,12-7,7-11,7-1,8-9,22-9,15-16,7-3,4-6,True
566883,2019-05-11,141,145,TOR,CWS,Toronto Blue Jays,Chicago White Sox,Blue Jays,White Sox,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2019,2019,38,37,16,16,22,21,0.421,0.432,138,170,163,204,-25,-34,3.63,4.59,4.29,5.51,-0.66,-0.92,0.0,0.0,0.0,0.0,0.444,0.432,0.375,0.529,8,8,11,10,8,8,11,11,W1,L3,0,0,0.0,0.0,0.0,0.0,16-22,16-21,8-11,8-10,8-11,8-11,3-5,9-8,16-20,16-21,2-8,4-6,False
566684,2019-05-11,139,147,TB,NYY,Tampa Bay Rays,New York Yankees,Rays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2019,2019,37,38,23,23,14,15,0.622,0.605,172,191,114,156,58,35,4.65,5.03,3.08,4.11,1.57,0.92,0.0,0.0,0.0,0.0,0.607,0.606,0.5,0.778,11,13,9,9,12,10,5,6,L2,W2,0,0,0.0,0.0,0.0,0.0,23-14,23-15,11-9,13-9,12-5,10-6,7-7,7-2,17-11,20-13,5-5,6-4,True
566588,2019-05-11,138,134,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,Cardinals,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2019,2019,39,35,22,18,17,17,0.564,0.514,199,126,174,166,25,-40,5.1,3.6,4.46,4.74,0.64,-1.14,0.0,0.0,0.0,0.0,0.564,0.423,0.5,0.538,14,9,7,9,8,9,10,8,L1,W1,0,0,0.0,0.0,0.0,0.0,22-17,18-17,14-7,9-9,8-10,9-8,11-11,7-6,22-17,11-15,3-7,6-4,True
566488,2019-05-11,137,113,SF,CIN,San Francisco Giants,Cincinnati Reds,Giants,Reds,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2019,2019,38,39,16,17,22,22,0.421,0.436,147,161,183,131,-36,30,3.87,4.13,4.82,3.36,-0.95,0.77,0.0,0.0,0.0,0.0,0.433,0.444,0.474,0.214,7,9,10,8,9,8,12,14,L2,W2,0,0,0.0,0.0,0.0,0.0,16-22,17-22,7-10,9-8,9-12,8-14,9-10,3-11,13-17,16-20,5-5,5-5,False
566980,2019-05-11,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2019,2019,37,36,25,16,12,20,0.676,0.444,200,124,145,177,55,-53,5.41,3.44,3.92,4.92,1.49,-1.47,0.0,0.0,0.0,0.0,0.719,0.469,0.889,0.444,13,9,5,8,12,7,7,12,W5,L3,0,0,0.0,0.0,0.0,0.0,25-12,16-20,13-5,9-8,12-7,7-12,8-1,8-10,23-9,15-17,8-2,4-6,True
566006,2019-05-11,121,146,NYM,MIA,New York Mets,Miami Marlins,Mets,Marlins,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2019,2019,38,38,18,10,20,28,0.474,0.263,176,104,194,192,-18,-88,4.63,2.74,5.11,5.05,-0.47,-2.32,0.0,0.0,0.0,0.0,0.472,0.235,0.6,0.25,8,6,8,15,10,4,12,13,W1,L4,0,0,0.0,0.0,0.0,0.0,18-20,10-28,8-8,6-15,10-12,4-13,12-8,5-15,17-19,8-26,4-6,2-8,True
565624,2019-05-11,117,140,HOU,TEX,Houston Astros,Texas Rangers,Astros,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2019,2019,39,36,24,17,15,19,0.615,0.472,195,204,143,190,52,14,5.0,5.67,3.67,5.28,1.33,0.39,0.0,0.0,0.0,0.0,0.615,0.481,0.722,0.458,14,12,4,7,10,5,11,12,W3,L2,0,0,0.0,0.0,0.0,0.0,24-15,17-19,14-4,12-7,10-11,5-12,13-5,11-13,24-15,13-14,7-3,4-6,True
565722,2019-05-11,118,143,KC,PHI,Kansas City Royals,Philadelphia Phillies,Royals,Phillies,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2019,2019,39,37,14,21,25,16,0.359,0.568,185,189,193,162,-8,27,4.74,5.11,4.95,4.38,-0.21,0.73,0.0,0.0,0.0,0.0,0.342,0.581,0.412,0.625,9,14,11,7,5,7,14,9,W1,L1,0,0,0.0,0.0,0.0,0.0,14-25,21-16,9-11,14-7,5-14,7-9,7-10,15-9,13-25,18-13,5-5,6-4,False
