game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
264407,2010-05-19,475416,219194,Justin Masterson,Gil Meche,Cleveland Indians,Kansas City Royals,5.0,5.0,5,5,2,3,2,2,4,4,3,4,0,0,0.00,0.00,0.00,0.00,106,122,64,73,0,1,0,0,0,0,23,25,10,8,1,3,0,0,0,0,0,0,0,0,0,0
264410,2010-05-19,115817,285079,Livan Hernandez,R.A. Dickey,Washington Nationals,New York Mets,6.1,6.0,4,5,2,2,2,2,3,4,2,2,1,0,0.00,0.00,0.00,0.00,94,98,56,59,0,0,0,0,0,0,27,24,9,5,9,8,0,0,0,0,0,0,0,0,0,0
264404,2010-05-19,119469,452733,Jamie Moyer,Tom Gorzelanny,Philadelphia Phillies,Chicago Cubs,7.0,6.2,4,3,2,0,2,0,1,2,7,5,0,0,0.00,0.00,0.00,0.00,109,102,71,65,0,1,0,0,0,0,26,26,8,7,6,8,0,1,1,0,0,0,0,0,0,0
264413,2010-05-19,150359,451584,A.J. Burnett,Wade Davis,New York Yankees,Tampa Bay Rays,6.2,5.2,9,7,6,2,6,2,4,3,4,7,1,1,0.00,0.00,0.00,0.00,116,108,67,67,1,0,0,0,0,0,33,25,8,3,7,5,0,1,1,0,0,0,0,0,0,0
264408,2010-05-19,434638,150116,Brian Burres,Randy Wolf,Pittsburgh Pirates,Milwaukee Brewers,6.0,6.1,7,10,3,6,3,6,1,5,3,3,1,0,0.00,0.00,0.00,0.00,74,118,55,66,1,0,0,0,0,0,28,32,6,6,10,8,0,0,0,1,0,0,0,0,0,0
264409,2010-05-19,453329,435044,Clay Buchholz,Scott Baker,Boston Red Sox,Minnesota Twins,8.0,6.0,5,8,2,3,2,3,1,1,7,4,0,1,0.00,0.00,0.00,0.00,104,105,68,77,0,0,0,1,0,0,28,27,10,8,5,6,1,0,0,1,0,0,0,0,0,0
264405,2010-05-19,499877,421685,Kenshin Kawakami,Aaron Harang,Atlanta Braves,Cincinnati Reds,6.0,6.0,5,8,0,4,0,4,1,1,5,4,0,1,0.00,0.00,0.00,0.00,79,100,53,65,0,0,0,0,0,0,24,27,6,9,7,5,0,0,0,0,0,0,0,0,0,0
264415,2010-05-19,462956,460105,Felipe Paulino,Greg Smith,Houston Astros,Colorado Rockies,6.0,5.0,2,10,2,3,2,3,5,0,4,4,0,1,0.00,0.00,0.00,0.00,100,84,57,56,0,0,1,0,0,0,24,24,8,7,5,3,0,0,0,0,0,0,0,0,0,0
264403,2010-05-19,425848,425386,Rich Harden,Jeremy Guthrie,Texas Rangers,Baltimore Orioles,5.1,6.0,8,7,2,1,2,1,1,0,6,3,0,1,0.00,0.00,0.00,0.00,103,90,67,61,0,0,1,0,0,0,25,25,4,10,6,5,0,0,0,0,0,0,0,0,0,0
264402,2010-05-19,433579,434578,John Danks,Joe Saunders,Chicago White Sox,Los Angeles Angels,7.2,7.2,3,4,3,1,2,1,2,2,8,4,1,0,0.00,0.00,0.00,0.00,104,106,61,60,0,0,0,0,0,0,28,29,6,7,9,12,0,1,1,0,0,0,0,0,0,0
264416,2010-05-19,448802,434671,Jaime García,Aníbal Sánchez,St. Louis Cardinals,Florida Marlins,5.0,7.0,5,4,0,0,0,0,4,2,6,8,0,0,0.00,0.00,0.00,0.00,96,119,56,80,0,0,0,0,0,0,24,27,6,4,3,9,0,1,0,0,0,0,0,0,0,0
264412,2010-05-19,453178,425487,Ian Kennedy,Todd Wellemeyer,Arizona Diamondbacks,San Francisco Giants,8.0,5.0,3,4,1,5,1,5,3,5,9,3,0,3,0.00,0.00,0.00,0.00,116,98,73,56,0,0,0,1,0,0,29,23,7,3,7,8,1,0,0,1,0,0,0,0,0,0
264406,2010-05-19,460284,434378,Dallas Braden,Justin Verlander,Oakland Athletics,Detroit Tigers,6.0,9.0,6,4,2,1,2,1,1,1,2,5,1,0,0.00,0.00,0.00,0.00,79,116,50,80,0,0,0,0,0,0,25,30,7,10,9,10,0,1,1,0,0,0,0,0,0,0
264411,2010-05-19,150009,279782,Ramon Ortiz,Jon Garland,Los Angeles Dodgers,San Diego Padres,3.1,5.0,6,9,5,4,5,4,3,2,1,4,0,0,0.00,0.00,0.00,0.00,75,117,45,75,0,1,0,1,1,0,19,27,6,8,3,3,0,1,1,0,0,0,0,0,0,0
264414,2010-05-19,450729,446399,Doug Fister,Brett Cecil,Seattle Mariners,Toronto Blue Jays,8.0,6.1,5,7,3,2,3,2,1,1,5,4,0,0,0.00,0.00,0.00,0.00,108,101,68,66,1,0,0,0,0,0,31,28,11,10,8,6,0,1,1,0,0,0,0,0,0,0
