Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-05,Minnesota Twins,Cole Sands,4.63,1.31,35.0,27,.276,134,4.12,1.25,735.0,723,2818,Tampa Bay Rays,Taj Bradley,4.79,1.3,92.0,79,.243,346,3.61,1.18,695.1,654,2596
2025-07-05,Chicago Cubs,Drew Pomeranz,0.0,0.9,23.1,23,.177,79,3.89,1.24,763.1,634,2885,St. Louis Cardinals,Matthew Liberatore,3.7,1.16,92.1,76,.252,357,4.06,1.27,697.1,569,2655
2025-07-05,Toronto Blue Jays,Max Scherzer,4.85,1.15,13.0,12,.250,48,4.23,1.27,771.2,772,2908,Los Angeles Angels,Jack Kochanowicz,5.44,1.56,86.0,61,.289,325,4.38,1.42,685.1,629,2634
2025-07-05,Washington Nationals,Mitchell Parker,4.63,1.35,91.1,62,.250,348,5.23,1.41,684.9,630,2665,Boston Red Sox,Walker Buehler,6.45,1.58,67.0,59,.280,264,3.75,1.3,730.2,687,2758
2025-07-05,Philadelphia Phillies,Ranger Suárez,2.0,1.0,72.0,67,.209,263,3.94,1.3,713.0,746,2734,Cincinnati Reds,Nick Lodolo,3.52,1.15,94.2,85,.246,362,4.01,1.25,684.0,617,2576
2025-07-05,Arizona Diamondbacks,Ryne Nelson,3.61,1.02,67.1,59,.195,246,4.88,1.37,718.0,702,2785,Kansas City Royals,Michael Wacha,3.62,1.26,97.0,75,.256,375,3.45,1.21,694.0,647,2607
2025-07-05,Atlanta Braves,Aaron Bummer,2.86,1.18,34.2,35,.230,126,3.79,1.24,733.9,760,2738,Baltimore Orioles,Dean Kremer,4.27,1.29,97.0,78,.263,380,5.08,1.45,666.1,635,2609
2025-07-05,New York Mets,Frankie Montas,6.0,1.56,9.0,10,.286,35,3.46,1.3,781.0,761,2927,New York Yankees,Carlos Rodón,2.95,1.0,106.2,123,.183,382,3.88,1.24,671.0,671,2518
2025-07-05,Miami Marlins,Cal Quantrill,5.42,1.41,73.0,56,.284,285,4.69,1.35,694.0,622,2667,Milwaukee Brewers,Chad Patrick,3.51,1.32,89.2,93,.258,345,3.83,1.27,691.9,654,2596
2025-07-05,Cleveland Guardians,Logan Allen,4.27,1.49,78.0,60,.272,301,3.96,1.36,680.0,657,2580,Detroit Tigers,Casey Mize,2.86,1.21,78.2,69,.249,305,3.6,1.21,711.9,685,2657
2025-07-05,Los Angeles Dodgers,Shohei Ohtani,2.25,1.0,4.0,3,.214,14,4.32,1.32,791.0,781,2992,Houston Astros,Framber Valdez,2.72,1.13,109.0,108,.214,393,3.63,1.16,669.2,745,2501
2025-07-05,Colorado Rockies,Germán Márquez,5.62,1.6,83.1,61,.305,348,5.45,1.56,687.9,517,2729,Chicago White Sox,Jonathan Cannon,4.59,1.43,66.2,55,.268,265,4.03,1.39,696.8,586,2655
2025-07-05,San Diego Padres,Stephen Kolek,3.73,1.24,62.2,47,.248,230,3.64,1.23,706.8,704,2644,Texas Rangers,Patrick Corbin,4.26,1.3,82.1,65,.262,317,3.09,1.13,699.1,631,2583
2025-07-05,Athletics,Luis Severino,5.09,1.38,104.1,71,.265,415,5.33,1.48,692.9,641,2712,San Francisco Giants,Logan Webb,2.61,1.14,113.2,127,.247,429,3.61,1.26,672.0,637,2523
2025-07-05,Seattle Mariners,Luis Castillo,3.55,1.29,96.1,79,.248,371,3.89,1.27,703.0,644,2654,Pittsburgh Pirates,Mike Burrows,4.15,1.3,34.2,35,.261,134,3.64,1.19,753.9,623,2798
