Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-02,Detroit Tigers,Sawyer Gipson-Long,4.32,1.04,25.0,20,.242,91,3.83,1.23,1207.2,1162,4549,New York Mets,Nolan McLean,0.89,0.69,20.1,21.0,.147,68.0,3.94,1.33,1202.9,1165.0,4586.0
2025-09-02,Pittsburgh Pirates,Carmen Mlodzinski,3.86,1.32,84.0,74,.267,330,3.88,1.2,1132.2,1015,4246,Los Angeles Dodgers,Clayton Kershaw,3.06,1.15,88.1,58.0,.247,328.0,4.16,1.3,1128.1,1164.0,4255.0
2025-09-02,Cincinnati Reds,Nick Lodolo,3.22,1.04,134.1,130,.228,505,3.93,1.26,1087.1,1035,4102,Toronto Blue Jays,José Berríos,3.95,1.26,152.2,129.0,.250,576.0,4.29,1.27,1072.8,1095.0,4058.0
2025-09-02,Boston Red Sox,Garrett Crochet,2.4,1.06,172.1,214,.220,641,3.9,1.33,1072.9,940,4065,Cleveland Guardians,Slade Cecconi,4.41,1.26,102.0,83.0,.259,397.0,3.9,1.33,1107.0,1045.0,4164.0
2025-09-02,Washington Nationals,Cade Cavalli,5.11,1.58,24.2,22,.308,104,5.33,1.43,1176.9,1030,4579,Miami Marlins,Adam Mazur,5.59,1.45,9.2,7.0,.231,39.0,4.65,1.31,1214.9,1079.0,4652.0
2025-09-02,Tampa Bay Rays,Drew Rasmussen,2.64,0.98,129.2,113,.213,465,4.03,1.24,1083.9,1076,4087,Seattle Mariners,Bryan Woo,2.95,0.95,164.2,166.0,.207,608.0,4.15,1.3,1079.0,1012.0,4110.0
2025-09-02,Kansas City Royals,Michael Lorenzen,4.62,1.35,113.0,100,.268,447,3.55,1.24,1105.0,969,4170,Los Angeles Angels,TBD,,,,,,,,,,,
2025-09-02,Chicago Cubs,Shota Imanaga,3.08,0.93,117.0,95,.203,428,3.96,1.24,1107.0,961,4178,Atlanta Braves,Joey Wentz,4.92,1.42,78.2,67.0,.252,302.0,4.35,1.3,1143.8,1114.0,4332.0
2025-09-02,Minnesota Twins,Simeon Woods Richardson,4.59,1.42,84.1,71,.255,325,4.46,1.31,1121.9,1071,4338,Chicago White Sox,Davis Martin,4.03,1.28,116.0,85.0,.252,440.0,4.25,1.38,1091.1,980.0,4158.0
2025-09-02,St. Louis Cardinals,Miles Mikolas,5.04,1.35,130.1,86,.276,521,4.21,1.31,1097.1,942,4216,Athletics,Luis Severino,4.82,1.34,136.1,103.0,.261,533.0,4.82,1.37,1099.0,1044.0,4211.0
2025-09-02,Houston Astros,Framber Valdez,3.18,1.19,164.1,158,.231,603,3.92,1.22,1065.1,1148,3997,New York Yankees,Max Fried,3.06,1.11,162.0,154.0,.224,615.0,4.05,1.28,1055.2,1072.0,3967.0
2025-09-02,Colorado Rockies,Kyle Freeland,5.28,1.51,131.1,97,.306,536,6.07,1.61,1072.0,821,4317,San Francisco Giants,Logan Webb,3.16,1.21,173.2,187.0,.261,664.0,3.86,1.3,1048.0,974.0,3977.0
2025-09-02,San Diego Padres,Yu Darvish,5.66,1.11,47.2,42,.217,175,3.56,1.2,1170.8,1142,4339,Baltimore Orioles,Tyler Wells,,,,,,,,,,,
2025-09-02,Arizona Diamondbacks,Nabil Crismatt,1.84,1.36,14.2,11,.250,60,4.52,1.33,1223.0,1099,4713,Texas Rangers,TBD,,,,,,,,,,,
