Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-07-10,Baltimore Orioles,Charlie Morton,5.2,1.51,81.1,86,.273,319,4.89,1.41,715.0,663,2795,New York Mets,David Peterson,3.09,1.25,105.0,89.0,.238,395.0,3.62,1.31,716.0,707.0,2687.0
2025-07-10,Baltimore Orioles,Tomoyuki Sugano,4.44,1.31,93.1,57,.276,373,4.98,1.43,703.0,692,2741,New York Mets,TBD,,,,,,,,,,,
2025-07-10,Minnesota Twins,Chris Paddack,4.64,1.22,95.0,68,.253,364,4.02,1.25,712.0,713,2721,Chicago Cubs,Colin Rea,4.13,1.31,85.0,60.0,.274,329.0,3.81,1.23,735.2,627.0,2770.0
2025-07-10,Cincinnati Reds,Nick Lodolo,3.58,1.14,100.2,93,.242,384,4.06,1.27,721.0,650,2719,Miami Marlins,Cal Quantrill,5.4,1.43,76.2,62.0,.288,302.0,4.57,1.33,734.8,658.0,2816.0
2025-07-10,New York Yankees,Marcus Stroman,7.45,1.66,19.1,12,.282,78,3.76,1.2,793.1,817,2955,Seattle Mariners,Bryan Woo,2.77,0.96,107.1,104.0,.212,397.0,4.06,1.3,726.0,656.0,2761.0
2025-07-10,Boston Red Sox,Walker Buehler,6.25,1.58,72.0,61,.286,287,3.68,1.28,770.2,728,2907,Tampa Bay Rays,Taj Bradley,4.79,1.3,97.2,84.0,.244,369.0,3.65,1.19,732.9,694.0,2738.0
2025-07-10,Chicago White Sox,Jonathan Cannon,4.5,1.46,72.0,56,.274,288,4.1,1.39,732.2,603,2797,Cleveland Guardians,Logan Allen,4.07,1.43,84.0,65.0,.263,320.0,3.96,1.35,721.0,702.0,2728.0
2025-07-10,St. Louis Cardinals,Miles Mikolas,5.26,1.34,87.1,60,.278,349,3.96,1.26,737.1,610,2804,Washington Nationals,Michael Soroka,5.4,1.14,63.1,70.0,.229,240.0,5.1,1.42,747.9,650.0,2913.0
2025-07-10,Athletics,JP Sears,4.76,1.27,92.2,73,.258,364,5.39,1.49,740.8,666,2906,Atlanta Braves,Spencer Strider,3.93,1.16,55.0,63.0,.216,199.0,3.82,1.25,749.1,775.0,2803.0
2025-07-10,Los Angeles Angels,Jack Kochanowicz,5.42,1.55,91.1,62,.288,347,4.49,1.44,725.9,660,2796,Texas Rangers,Patrick Corbin,4.18,1.29,88.1,68.0,.261,341.0,3.19,1.16,735.9,661.0,2729.0
2025-07-10,San Diego Padres,Randy Vásquez,3.79,1.36,90.1,49,.238,341,3.68,1.23,723.9,748,2698,Arizona Diamondbacks,Eduardo Rodriguez,5.78,1.62,76.1,87.0,.305,318.0,4.49,1.28,753.0,709.0,2866.0
