Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-14,Washington Nationals,Cade Cavalli,4.89,1.47,38.2,31,.288,156,5.31,1.43,1262.9,1101,4909,Pittsburgh Pirates,Mike Burrows,4.12,1.25,89.2,94.0,.240,337.0,3.86,1.22,1229.0,1102.0,4624.0
2025-09-14,Philadelphia Phillies,Aaron Nola,6.24,1.45,75.0,79,.282,298,3.63,1.23,1247.1,1279,4745,Kansas City Royals,Noah Cameron,3.0,1.12,120.0,96.0,.220,446.0,3.8,1.27,1201.0,1071.0,4560.0
2025-09-14,Atlanta Braves,Joey Wentz,5.61,1.51,85.0,77,.268,336,4.39,1.31,1226.0,1203,4646,Houston Astros,Framber Valdez,3.42,1.19,176.1,171.0,.233,651.0,3.89,1.21,1152.9,1226.0,4321.0
2025-09-14,Toronto Blue Jays,Shane Bieber,4.3,1.04,23.0,25,.241,87,4.17,1.26,1291.0,1285,4873,Baltimore Orioles,Albert Suárez,2.08,0.92,8.2,5.0,.241,29.0,4.6,1.37,1301.0,1209.0,5038.0
2025-09-14,New York Mets,Nolan McLean,1.42,0.95,31.2,33,.185,108,4.09,1.35,1283.8,1244,4906,Texas Rangers,Jacob Latz,2.91,1.24,74.1,66.0,.223,269.0,3.44,1.17,1252.0,1168.0,4661.0
2025-09-14,Cleveland Guardians,Slade Cecconi,4.45,1.25,115.1,94,.257,447,3.75,1.29,1199.9,1131,4505,Chicago White Sox,Yoendrys Gómez,5.05,1.51,46.1,45.0,.244,180.0,4.19,1.35,1257.0,1111.0,4775.0
2025-09-14,Miami Marlins,Adam Mazur,6.3,1.75,20.0,13,.303,89,4.69,1.31,1303.1,1164,5004,Detroit Tigers,TBD,,,,,,,,,,,
2025-09-14,Minnesota Twins,Bailey Ober,5.08,1.34,129.1,105,.280,517,4.55,1.33,1172.9,1134,4531,Arizona Diamondbacks,Nabil Crismatt,3.24,1.4,25.0,17.0,.283,99.0,4.51,1.32,1301.0,1160.0,5006.0
2025-09-14,Milwaukee Brewers,Jose Quintana,3.88,1.28,127.2,87,.240,483,3.6,1.24,1198.0,1218,4469,St. Louis Cardinals,Miles Mikolas,4.84,1.32,141.1,88.0,.273,561.0,4.24,1.32,1176.9,1012.0,4515.0
2025-09-14,Chicago Cubs,Shota Imanaga,3.21,0.93,129.0,101,.206,472,3.94,1.22,1184.0,1032,4455,Tampa Bay Rays,Adrian Houser,3.11,1.26,107.0,83.0,.258,400.0,3.97,1.21,1202.1,1217.0,4510.0
2025-09-14,Athletics,Luis Morales,2.73,1.09,33.0,32,.202,119,4.83,1.37,1289.1,1200,4949,Cincinnati Reds,Nick Lodolo,3.1,1.03,139.1,132.0,.224,522.0,4.06,1.26,1170.9,1120.0,4418.0
2025-09-14,San Francisco Giants,Robbie Ray,3.32,1.17,173.2,176,.215,636,3.87,1.31,1137.0,1071,4345,Los Angeles Dodgers,Tyler Glasnow,3.21,1.03,75.2,92.0,.167,263.0,4.1,1.28,1236.9,1257.0,4659.0
2025-09-14,San Diego Padres,Yu Darvish,5.65,1.17,57.1,55,.234,214,3.53,1.2,1259.9,1244,4675,Colorado Rockies,Germán Márquez,6.31,1.7,112.2,77.0,.316,471.0,5.96,1.58,1184.9,925.0,4764.0
2025-09-14,Seattle Mariners,George Kirby,4.56,1.27,108.2,106,.263,418,3.86,1.24,1238.0,1191,4680,Los Angeles Angels,Kyle Hendricks,4.58,1.27,149.1,95.0,.260,574.0,4.82,1.45,1171.0,1082.0,4499.0
2025-09-14,Boston Red Sox,Garrett Crochet,2.57,1.05,185.1,228,.221,691,3.93,1.33,1147.0,1005,4354,New York Yankees,Will Warren,4.22,1.35,147.0,158.0,.244,566.0,3.95,1.26,1168.2,1157.0,4396.0
