Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-09,Baltimore Orioles,Kyle Bradish,3.6,1.0,10.0,15,.222,36,4.66,1.38,1253.0,1156,4862,Pittsburgh Pirates,Mike Burrows,4.08,1.26,81.2,82.0,.239,309.0,3.9,1.23,1189.0,1059.0,4480.0
2025-09-09,Cleveland Guardians,Joey Cantillo,3.73,1.4,72.1,87,.230,274,3.91,1.3,1197.9,1095,4518,Kansas City Royals,Noah Cameron,3.03,1.13,113.0,88.0,.219,420.0,3.74,1.26,1167.0,1044.0,4430.0
2025-09-09,Miami Marlins,Adam Mazur,5.74,1.53,15.2,12,.279,68,4.78,1.32,1260.9,1119,4848,Washington Nationals,Mitchell Parker,5.87,1.48,145.2,98.0,.277,582.0,5.23,1.42,1108.9,999.0,4298.0
2025-09-09,Philadelphia Phillies,Ranger Suárez,2.89,1.18,137.0,128,.247,522,3.9,1.25,1140.1,1182,4352,New York Mets,Sean Manaea,5.6,1.24,45.0,59.0,.261,180.0,3.85,1.32,1228.0,1179.0,4655.0
2025-09-09,New York Yankees,Will Warren,4.28,1.39,141.0,153,.249,546,3.88,1.24,1129.2,1117,4237,Detroit Tigers,Casey Mize,3.87,1.3,125.2,110.0,.267,490.0,3.9,1.23,1152.0,1099.0,4324.0
2025-09-09,Toronto Blue Jays,Shane Bieber,4.15,0.81,17.1,21,.194,62,4.24,1.28,1250.9,1249,4735,Houston Astros,Luis Garcia,4.5,0.5,6.0,6.0,.143,21.0,3.85,1.22,1278.2,1359.0,4790.0
2025-09-09,Atlanta Braves,Spencer Strider,4.97,1.39,101.1,106,.259,386,4.41,1.3,1173.9,1129,4453,Chicago Cubs,Cade Horton,2.78,1.14,103.2,87.0,.226,380.0,3.99,1.21,1173.8,1019.0,4414.0
2025-09-09,Chicago White Sox,Yoendrys Gómez,4.79,1.55,41.1,40,.244,160,4.21,1.36,1219.0,1078,4639,Tampa Bay Rays,TBD,,,,,,,,,,,
2025-09-09,Texas Rangers,Jack Leiter,3.74,1.29,127.2,126,.216,477,3.4,1.16,1162.9,1075,4312,Milwaukee Brewers,TBD,,,,,,,,,,,
2025-09-09,Los Angeles Angels,Kyle Hendricks,4.81,1.3,142.1,89,.263,551,4.84,1.46,1132.9,1041,4356,Minnesota Twins,Zebby Matthews,4.73,1.42,64.2,75.0,.278,259.0,4.54,1.33,1202.8,1134.0,4648.0
2025-09-09,San Diego Padres,Michael King,2.81,1.09,57.2,65,.206,214,3.7,1.22,1214.8,1180,4509,Cincinnati Reds,Zack Littell,3.81,1.14,165.1,116.0,.253,636.0,3.96,1.27,1110.9,1108.0,4180.0
2025-09-09,Seattle Mariners,George Kirby,4.47,1.23,104.2,104,.258,400,3.96,1.25,1190.0,1126,4512,St. Louis Cardinals,Matthew Liberatore,4.15,1.3,136.2,109.0,.266,537.0,4.28,1.31,1144.0,961.0,4397.0
2025-09-09,San Francisco Giants,Robbie Ray,3.31,1.18,168.2,171,.216,620,3.82,1.31,1105.0,1048,4220,Arizona Diamondbacks,Zac Gallen,4.77,1.28,168.0,154.0,.244,648.0,4.44,1.33,1122.2,997.0,4327.0
2025-09-09,Athletics,Jeffrey Springs,4.13,1.18,157.0,126,.232,591,4.9,1.39,1129.1,1072,4339,Boston Red Sox,TBD,,,,,,,,,,,
2025-09-09,Los Angeles Dodgers,Emmet Sheehan,3.59,1.16,52.2,60,.218,197,4.1,1.29,1223.8,1235,4599,Colorado Rockies,Germán Márquez,6.19,1.71,107.2,75.0,.318,450.0,5.98,1.59,1148.9,892.0,4618.0
