Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-09-07,Atlanta Braves,Joey Wentz,5.1,1.44,84.2,76,.258,329,4.32,1.3,1174.8,1145,4442,Seattle Mariners,Luis Castillo,3.89,1.28,157.1,140.0,.259,610.0,4.05,1.26,1121.1,1071.0,4247.0
2025-09-07,Tampa Bay Rays,Drew Rasmussen,2.7,0.98,136.2,116,.214,491,4.0,1.24,1123.9,1125,4230,Cleveland Guardians,Parker Messick,1.86,1.34,19.1,16.0,.299,77.0,3.96,1.32,1234.9,1153.0,4660.0
2025-09-07,Baltimore Orioles,Tomoyuki Sugano,4.41,1.32,140.2,95,.271,557,4.69,1.39,1113.8,1070,4305,Los Angeles Dodgers,Clayton Kershaw,3.28,1.18,93.1,61.0,.246,345.0,4.18,1.3,1164.9,1207.0,4389.0
2025-09-07,New York Yankees,Max Fried,2.98,1.11,169.0,159,.222,639,4.07,1.28,1092.2,1106,4111,Toronto Blue Jays,Max Scherzer,4.11,1.13,70.0,62.0,.240,263.0,4.25,1.28,1190.0,1195.0,4507.0
2025-09-07,Pittsburgh Pirates,Bubba Chandler,2.25,0.83,12.0,9,.205,44,3.89,1.22,1249.2,1123,4707,Milwaukee Brewers,Jacob Misiorowski,4.5,1.15,48.0,69.0,.192,172.0,3.56,1.23,1225.2,1183.0,4585.0
2025-09-07,Cincinnati Reds,Hunter Greene,2.7,0.97,83.1,101,.207,309,4.04,1.27,1174.1,1104,4444,New York Mets,Brandon Sproat,,,,,,,,,,,
2025-09-07,Detroit Tigers,Charlie Morton,5.51,1.51,132.1,140,.267,516,3.69,1.2,1136.1,1062,4262,Chicago White Sox,Davis Martin,4.06,1.3,122.0,89.0,.253,462.0,4.27,1.38,1129.1,1020.0,4308.0
2025-09-07,Miami Marlins,Tyler Phillips,3.15,1.25,65.2,43,.247,247,4.82,1.32,1192.9,1075,4590,Philadelphia Phillies,Taijuan Walker,3.92,1.36,105.2,75.0,.266,414.0,3.8,1.23,1154.9,1220.0,4395.0
2025-09-07,Kansas City Royals,Michael Lorenzen,4.54,1.33,119.0,105,.265,468,3.54,1.23,1144.0,1005,4310,Minnesota Twins,Bailey Ober,5.23,1.35,124.0,99.0,.284,497.0,4.51,1.33,1125.0,1090.0,4348.0
2025-09-07,St. Louis Cardinals,Sonny Gray,4.43,1.23,158.1,173,.264,618,4.26,1.33,1105.1,882,4258,San Francisco Giants,Kai-Wei Teng,7.23,1.71,18.2,20.0,.303,76.0,3.71,1.27,1238.0,1176.0,4698.0
2025-09-07,Chicago Cubs,Drew Pomeranz,2.4,1.11,41.1,44,.219,151,3.92,1.2,1218.9,1045,4582,Washington Nationals,Andrew Alvarez,0.0,0.6,5.0,4.0,.059,17.0,5.32,1.43,1231.1,1081.0,4792.0
2025-09-07,Texas Rangers,Patrick Corbin,4.48,1.35,136.2,114,.266,526,3.35,1.15,1135.9,1074,4202,Houston Astros,Framber Valdez,3.4,1.2,169.1,166.0,.235,626.0,3.93,1.22,1107.1,1194.0,4157.0
2025-09-07,Colorado Rockies,Tanner Gordon,6.07,1.58,56.1,41,.315,238,6.0,1.6,1183.0,910,4761,San Diego Padres,Dylan Cease,4.81,1.34,146.0,190.0,.240,555.0,3.53,1.2,1107.0,1033.0,4101.0
2025-09-07,Los Angeles Angels,Mitch Farris,1.8,1.0,5.0,3,.188,16,4.83,1.44,1252.0,1110,4819,Athletics,Luis Severino,4.65,1.32,141.1,107.0,.259,548.0,4.81,1.37,1128.0,1075.0,4317.0
2025-09-07,Arizona Diamondbacks,Ryne Nelson,3.57,1.05,131.0,115,.214,490,4.53,1.35,1142.2,1024,4416,Boston Red Sox,Brayan Bello,3.07,1.23,146.2,112.0,.239,545.0,3.87,1.31,1132.8,1066.0,4295.0
