Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-08-08,Pittsburgh Pirates,Mitch Keller,3.89,1.22,132.0,104.0,.247,514.0,3.84,1.21,894.0,786.0,3345.0,Cincinnati Reds,Chase Burns,6.04,1.48,28.1,47,.259,116,3.83,1.23,996.1,912,3750
2025-08-08,Baltimore Orioles,Tomoyuki Sugano,4.42,1.32,114.0,76.0,.269,453.0,4.93,1.42,894.1,869.0,3481.0,Athletics,J.T. Ginn,4.28,1.26,48.1,49,.249,185,4.99,1.4,988.0,891,3813
2025-08-08,New York Yankees,Cam Schlittler,4.58,1.68,19.2,21.0,.286,77.0,4.04,1.25,997.0,998.0,3753.0,Houston Astros,Hunter Brown,2.47,0.98,131.0,155,.194,463,3.9,1.23,891.0,952,3357
2025-08-08,Detroit Tigers,Tarik Skubal,2.18,0.83,140.2,181.0,.194,506.0,4.07,1.29,886.9,803.0,3376.0,Los Angeles Angels,Kyle Hendricks,4.59,1.24,111.2,72,.258,431,4.57,1.44,909.8,834,3495
2025-08-08,Atlanta Braves,Bryce Elder,6.03,1.56,94.0,78.0,.290,379.0,4.07,1.26,914.2,934.0,3420.0,Miami Marlins,Edward Cabrera,3.24,1.19,100.0,103,.228,373,4.58,1.32,914.1,793,3512
2025-08-08,Chicago White Sox,Aaron Civale,3.99,1.26,70.0,56.0,.237,266.0,4.14,1.38,933.1,809.0,3547.0,Cleveland Guardians,Tanner Bibee,4.51,1.26,125.2,112,.255,483,3.72,1.29,890.0,853,3325
2025-08-08,Texas Rangers,Merrill Kelly,3.22,1.04,134.1,127.0,.205,497.0,3.23,1.18,897.0,821.0,3321.0,Philadelphia Phillies,Cristopher Sánchez,2.4,1.07,138.2,145,.223,516,3.97,1.27,876.9,899,3356
2025-08-08,Minnesota Twins,Joe Ryan,2.83,0.93,127.1,141.0,.202,461.0,4.49,1.32,872.9,825.0,3392.0,Kansas City Royals,Seth Lugo,3.06,1.15,123.1,107,.225,449,3.66,1.24,899.0,803,3403
2025-08-08,Milwaukee Brewers,Brandon Woodruff,2.22,0.64,28.1,37.0,.141,99.0,3.66,1.26,986.0,951.0,3693.0,New York Mets,Kodai Senga,2.31,1.25,89.2,86,.209,325,3.8,1.32,932.8,897,3538
2025-08-08,St. Louis Cardinals,Michael McGreevy,5.08,1.23,39.0,23.0,.275,153.0,4.19,1.29,984.2,816.0,3793.0,Chicago Cubs,Matthew Boyd,2.34,1.03,130.2,118,.224,473,4.12,1.25,884.0,744,3356
2025-08-08,Arizona Diamondbacks,Zac Gallen,5.48,1.36,133.0,124.0,.258,520.0,4.43,1.34,889.2,821.0,3431.0,Colorado Rockies,Austin Gomber,6.18,1.6,43.2,27,.316,187,6.0,1.62,952.8,718,3844
2025-08-08,San Diego Padres,Nick Pivetta,2.73,0.94,128.2,136.0,.191,465.0,3.7,1.25,888.8,842.0,3306.0,Boston Red Sox,Walker Buehler,5.74,1.6,94.0,71,.285,372,3.52,1.27,946.0,889,3564
2025-08-08,Seattle Mariners,Luis Castillo,3.22,1.21,131.1,115.0,.243,503.0,3.92,1.24,922.1,874.0,3470.0,Tampa Bay Rays,Drew Rasmussen,2.81,1.02,105.2,93,.218,381,3.98,1.23,923.0,887,3481
2025-08-08,Los Angeles Dodgers,Clayton Kershaw,3.29,1.25,65.2,42.0,.256,250.0,4.22,1.31,958.9,975.0,3630.0,Toronto Blue Jays,Max Scherzer,4.39,1.05,41.0,44,.230,152,4.21,1.26,988.2,988,3735
2025-08-08,San Francisco Giants,TBD,,,,,,,,,,,,Washington Nationals,Jake Irvin,4.89,1.33,130.2,88,.256,512,5.45,1.47,871.9,779,3413
