Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-06-20,Chicago Cubs,Matthew Boyd,2.79,1.17,80.2,73,.252,298,3.73,1.24,583.0,500,2193,Seattle Mariners,George Kirby,5.96,1.36,25.2,30.0,.283,99.0,3.79,1.28,635.8,566.0,2411.0
2025-06-20,Pittsburgh Pirates,Mike Burrows,4.24,1.33,23.1,25,.267,90,3.81,1.2,651.0,540,2418,Texas Rangers,Jacob deGrom,2.19,0.91,82.1,80.0,.197,294.0,3.34,1.17,573.9,505.0,2132.0
2025-06-20,Tampa Bay Rays,Shane Baz,4.54,1.32,77.1,71,.247,291,3.35,1.16,595.0,534,2213,Detroit Tigers,Jack Flaherty,4.03,1.13,76.0,90.0,.208,279.0,3.28,1.2,601.1,558.0,2246.0
2025-06-20,New York Yankees,Max Fried,1.89,0.95,95.0,90,.201,348,3.8,1.22,561.2,598,2093,Baltimore Orioles,Tomoyuki Sugano,3.38,1.14,80.0,46.0,.249,309.0,5.14,1.46,567.1,565.0,2221.0
2025-06-20,Toronto Blue Jays,Spencer Turnbull,2.08,2.08,4.1,2,.368,19,4.25,1.24,654.1,657,2462,Chicago White Sox,Davis Martin,3.79,1.23,80.2,53.0,.259,309.0,4.3,1.44,568.9,495.0,2181.0
2025-06-20,Miami Marlins,Janson Junk,2.78,1.01,22.2,20,.247,85,5.02,1.42,625.8,550,2433,Atlanta Braves,Didier Fuentes,,,,,,,,,,,
2025-06-20,St. Louis Cardinals,Andre Pallante,4.83,1.38,76.1,54,.262,301,3.86,1.26,589.1,486,2247,Cincinnati Reds,Brady Singer,4.34,1.34,74.2,60.0,.244,279.0,3.86,1.2,586.8,536.0,2200.0
2025-06-20,Philadelphia Phillies,Zack Wheeler,2.76,0.89,88.0,110,.187,316,4.04,1.34,584.0,582,2255,New York Mets,Blade Tidwell,14.73,3.27,3.2,2.0,.500,18.0,2.99,1.25,665.8,650.0,2470.0
2025-06-20,Minnesota Twins,Joe Ryan,2.93,0.9,80.0,89,.191,288,4.04,1.27,568.0,552,2184,Milwaukee Brewers,Jacob Misiorowski,0.0,0.8,5.0,5.0,.000,14.0,3.88,1.3,659.1,615.0,2481.0
2025-06-20,Colorado Rockies,Austin Gomber,0.0,0.6,5.0,4,.118,17,5.52,1.57,649.0,494,2584,Arizona Diamondbacks,Zac Gallen,5.19,1.35,86.2,81.0,.234,329.0,4.74,1.35,572.9,538.0,2217.0
2025-06-20,Los Angeles Angels,Yusei Kikuchi,3.05,1.48,82.2,78,.252,313,4.9,1.47,568.9,487,2194,Houston Astros,Hunter Brown,1.88,0.93,86.0,105.0,.182,297.0,3.65,1.18,576.2,629.0,2146.0
2025-06-20,San Diego Padres,Nick Pivetta,3.4,1.05,79.1,88,.209,292,3.63,1.24,575.1,558,2145,Kansas City Royals,Michael Lorenzen,4.91,1.36,77.0,65.0,.263,304.0,3.16,1.18,591.2,548.0,2208.0
2025-06-20,Athletics,Jeffrey Springs,4.52,1.29,79.2,66,.236,305,5.66,1.54,604.8,545,2396,Cleveland Guardians,Tanner Bibee,3.79,1.21,80.2,65.0,.238,302.0,3.93,1.39,561.9,545.0,2138.0
2025-06-20,Los Angeles Dodgers,Clayton Kershaw,3.25,1.3,27.2,20,.250,104,4.22,1.31,651.8,650,2458,Washington Nationals,MacKenzie Gore,2.89,1.15,87.1,119.0,.238,324.0,5.22,1.41,574.9,477.0,2233.0
2025-06-20,San Francisco Giants,Hayden Birdsong,2.79,1.28,48.1,51,.236,182,3.26,1.2,614.1,591,2284,Boston Red Sox,Hunter Dobbins,3.74,1.19,55.1,42.0,.256,215.0,3.95,1.32,629.0,603.0,2379.0
