Date,Home Team,Home Starter,Home ERA,Home WHIP,Home IP,Home SO,Home AVG,Home AB,Home BP ERA,Home BP WHIP,Home BP IP,Home BP SO,Home BP AB,Away Team,Away Starter,Away ERA,Away WHIP,Away IP,Away SO,Away AVG,Away AB,Away BP ERA,Away BP WHIP,Away BP IP,Away BP SO,Away BP AB
2025-06-24,Baltimore Orioles,Charlie Morton,5.64,1.6,67.0,74.0,.284,264.0,4.77,1.4,614.1,568.0,2401.0,Texas Rangers,Jacob Latz,3.26,1.29,30.1,30.0,.232,112.0,3.27,1.14,659.9,584.0,2450.0
2025-06-24,Detroit Tigers,Tarik Skubal,2.06,0.85,96.0,117.0,.202,347.0,3.73,1.27,606.1,550.0,2283.0,Athletics,Luis Severino,4.42,1.34,95.2,66.0,.261,376.0,5.57,1.52,615.8,572.0,2427.0
2025-06-24,Cleveland Guardians,Logan Allen,4.21,1.48,66.1,50.0,.268,254.0,3.8,1.36,602.0,589.0,2287.0,Toronto Blue Jays,Eric Lauer,2.29,0.93,35.1,36.0,.176,125.0,4.27,1.26,650.1,654.0,2451.0
2025-06-24,New York Mets,Frankie Montas,,,,,,,,,,,,Atlanta Braves,Spencer Strider,3.89,1.14,37.0,45.0,.215,135.0,3.64,1.22,643.1,651.0,2386.0
2025-06-24,Cincinnati Reds,Chase Burns,,,,,,,,,,,,New York Yankees,Carlos Rodón,3.1,0.98,95.2,114.0,.178,342.0,3.58,1.21,596.0,606.0,2228.0
2025-06-24,Kansas City Royals,Kris Bubic,2.12,1.12,85.0,88.0,.217,313.0,3.59,1.22,609.0,543.0,2296.0,Tampa Bay Rays,Taj Bradley,4.95,1.35,80.0,73.0,.245,302.0,3.41,1.16,619.1,561.0,2304.0
2025-06-24,Minnesota Twins,Chris Paddack,4.48,1.23,80.1,56.0,.249,305.0,4.23,1.26,603.9,615.0,2322.0,Seattle Mariners,Luis Castillo,3.38,1.24,85.1,72.0,.239,327.0,4.04,1.29,610.9,558.0,2320.0
2025-06-24,Chicago White Sox,Jordan Leasure,4.23,1.52,27.2,34.0,.250,108.0,4.26,1.41,656.9,536.0,2525.0,Arizona Diamondbacks,Ryne Nelson,3.88,1.08,55.2,45.0,.204,206.0,4.81,1.36,638.9,621.0,2470.0
2025-06-24,Milwaukee Brewers,Freddy Peralta,2.76,1.11,88.0,90.0,.200,320.0,4.03,1.34,612.1,567.0,2320.0,Pittsburgh Pirates,Andrew Heaney,3.94,1.19,82.1,61.0,.232,306.0,3.79,1.21,628.0,532.0,2334.0
2025-06-24,St. Louis Cardinals,Michael McGreevy,2.7,0.84,16.2,15.0,.194,62.0,3.93,1.27,687.0,559.0,2617.0,Chicago Cubs,Jameson Taillon,3.84,1.04,86.2,67.0,.224,326.0,3.9,1.29,612.0,532.0,2319.0
2025-06-24,Houston Astros,Framber Valdez,3.09,1.13,96.0,99.0,.217,345.0,3.59,1.16,593.2,669.0,2208.0,Philadelphia Phillies,Ranger Suárez,2.2,1.06,57.1,52.0,.221,213.0,4.04,1.3,641.9,665.0,2464.0
2025-06-24,Colorado Rockies,Germán Márquez,6.11,1.64,73.2,50.0,.315,308.0,5.47,1.55,607.8,466.0,2403.0,Los Angeles Dodgers,TBD,,,,,,,,,,,
2025-06-24,Los Angeles Angels,Tyler Anderson,4.56,1.4,81.0,65.0,.256,320.0,4.61,1.47,607.1,541.0,2324.0,Boston Red Sox,Garrett Crochet,2.2,1.03,102.1,125.0,.205,376.0,4.28,1.37,615.0,548.0,2340.0
2025-06-24,San Diego Padres,Ryan Bergert,1.88,0.96,24.0,19.0,.169,83.0,3.71,1.24,666.2,657.0,2494.0,Washington Nationals,Trevor Williams,5.54,1.45,74.2,58.0,.297,303.0,4.94,1.37,621.8,568.0,2391.0
2025-06-24,San Francisco Giants,Justin Verlander,4.45,1.43,56.2,47.0,.265,223.0,3.15,1.2,633.0,624.0,2351.0,Miami Marlins,Cal Quantrill,5.68,1.47,63.1,48.0,.297,249.0,4.83,1.4,611.9,543.0,2374.0
