game_pk,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10
5057771,,,,
5057772,,,,
5057773,,,,
5057774,,,,
5057775,,,,
5057776,,,,
5057777,,,,
5057778,,,,
5057779,,,,
5057780,,,,
5057781,,,,
5057782,,,,
5057783,2.5,2.0,2.5,2.0
5057784,,,,
5057785,,,,
5057786,,,,
5057787,2.5,1.0,2.5,1.0
5057788,2.0,,2.0,
5057789,6.0,0.3333333333333333,6.0,0.3333333333333333
5057790,,0.6666666666666666,,0.6666666666666666
5057791,0.75,1.0,0.75,1.0
5057792,5.0,1.3333333333333333,5.0,1.3333333333333333
5057793,2.5,0.0,2.5,0.0
5057794,,1.0,,1.0
5057795,1.0,3.0,1.0,3.0
5057796,1.5,4.0,1.5,4.0
5057797,,,,
5057798,,1.2857142857142858,,1.2857142857142858
5057799,1.6666666666666667,2.25,1.6666666666666667,2.25
5057800,4.5,0.125,4.5,0.125
5057801,,,,
5057802,1.6,2.3333333333333335,1.6,2.3333333333333335
5057803,1.8,2.0,1.8,2.0
5057804,4.0,1.0,4.0,1.0
5057805,2.3333333333333335,10.0,2.3333333333333335,10.0
5057806,7.0,2.0,7.0,2.0
5057807,10.0,2.0,10.0,2.0
5057808,3.5,3.6666666666666665,3.5,3.6666666666666665
5057809,2.4,0.8333333333333334,2.4,0.8333333333333334
5057810,2.6,1.5714285714285714,2.6,1.5714285714285714
5057811,,5.0,,5.0
5057812,4.5,1.1666666666666667,4.5,1.1666666666666667
5057813,1.7,1.3333333333333333,1.7,1.3333333333333333
5057814,3.2,0.4166666666666667,3.2,0.4166666666666667
5057815,1.2,1.6666666666666667,1.2,1.6666666666666667
5057816,1.75,1.1666666666666667,1.75,1.1666666666666667
5057817,2.2,3.4,2.2,3.4
5057818,2.6666666666666665,1.5,2.6666666666666665,1.5
5057819,3.0,1.75,3.0,1.75
5057820,,0.8,,0.8
5057821,1.6666666666666667,1.5714285714285714,1.6666666666666667,1.5714285714285714
5057822,2.5,1.4285714285714286,2.5,1.4285714285714286
5057823,3.6,5.5,3.6,5.5
5057824,5.5,1.0,5.5,1.0
5057825,1.8,1.1538461538461537,1.8,1.1538461538461537
5057826,4.166666666666667,1.6,4.166666666666667,1.6
5057827,1.125,1.625,1.125,1.625
5057828,1.8571428571428572,1.5555555555555556,1.8571428571428572,1.5555555555555556
5057829,3.2,3.0,3.2,3.0
5057830,2.3333333333333335,2.1666666666666665,2.3333333333333335,2.1666666666666665
5057831,4.5,2.857142857142857,4.5,2.857142857142857
5057832,1.0,3.0,1.0,3.0
5057833,3.7142857142857144,2.125,3.7142857142857144,2.125
5057834,8.0,1.0588235294117647,8.0,1.0588235294117647
5057835,1.7272727272727273,1.7333333333333334,1.7272727272727273,1.7333333333333334
5057836,2.3333333333333335,1.5555555555555556,2.3333333333333335,1.5555555555555556
5057837,3.125,4.0,3.125,4.0
5057838,6.5,1.5714285714285714,6.5,1.5714285714285714
5057839,2.6,1.125,2.6,1.125
5057840,4.428571428571429,1.7142857142857142,4.428571428571429,1.7142857142857142
5057841,1.0909090909090908,2.125,1.0909090909090908,2.125
5057842,1.9333333333333333,1.7,1.9333333333333333,1.7
5057843,1.1428571428571428,1.75,1.1428571428571428,1.75
5057844,3.8,3.2,3.8,3.2
5057845,2.5714285714285716,2.4285714285714284,2.5714285714285716,2.4285714285714284
5057846,4.333333333333333,3.0,4.333333333333333,3.0
5057847,9.0,1.4,9.0,1.4
5057848,3.75,2.3333333333333335,3.75,2.3333333333333335
5057849,1.9166666666666667,1.8823529411764706,1.9166666666666667,1.8823529411764706
5057850,2.5714285714285716,1.3636363636363635,2.5714285714285716,1.3636363636363635
5057851,3.375,3.142857142857143,3.375,3.142857142857143
5057852,8.0,1.0,8.0,1.0
5057853,1.1666666666666667,2.111111111111111,1.1666666666666667,2.111111111111111
5057854,3.6666666666666665,1.5555555555555556,3.6666666666666665,1.5555555555555556
5057855,2.0714285714285716,1.75,2.125,1.75
5057856,2.375,1.25,2.375,1.2222222222222223
5057857,1.75,1.7,1.75,1.7
5057858,6.333333333333333,3.4,4.6,3.4
5057859,3.0,2.857142857142857,3.0,2.857142857142857
5057860,3.3333333333333335,1.8888888888888888,3.3333333333333335,1.8888888888888888
5057861,3.4,2.625,3.4,3.5
5057862,1.4545454545454546,1.5714285714285714,1.4545454545454546,1.5714285714285714
5057864,3.0,9.5,2.125,10.5
5057865,2.0,2.0,2.090909090909091,2.272727272727273
5057866,1.0909090909090908,2.5714285714285716,1.1428571428571428,2.857142857142857
5057867,1.7777777777777777,1.3636363636363635,1.4166666666666667,1.2
5057868,3.6,6.666666666666667,3.3333333333333335,8.0
5057869,1.4615384615384615,3.0,1.6428571428571428,3.3333333333333335
6041984,1.7692307692307692,3.2222222222222223,1.1428571428571428,3.090909090909091
5057870,1.8181818181818181,2.0833333333333335,1.9166666666666667,2.0
5057871,2.857142857142857,2.857142857142857,3.75,3.125
5057873,3.2857142857142856,3.5,3.5714285714285716,3.142857142857143
5057874,2.4545454545454546,3.111111111111111,2.0,3.5555555555555554
5057872,1.7142857142857142,1.6666666666666667,1.6666666666666667,1.6
5057876,1.2,9.5,1.4210526315789473,5.2
5057877,1.7,8.0,1.5384615384615385,7.666666666666667
5057878,1.8888888888888888,3.1,1.7,2.5625
5057879,3.0,1.6363636363636365,2.3636363636363638,2.076923076923077
5057880,1.4444444444444444,1.0833333333333333,1.6153846153846154,1.1176470588235294
5057881,2.9,4.0,1.5454545454545454,3.3333333333333335
5057886,1.1538461538461537,3.5,1.5384615384615385,3.7
5057882,3.857142857142857,2.3636363636363638,2.1578947368421053,3.0
5057883,1.0833333333333333,2.142857142857143,1.1111111111111112,2.5555555555555554
5057884,1.875,3.5,1.4285714285714286,2.5
5057885,1.875,6.0,1.7333333333333334,3.6666666666666665
5057887,5.666666666666667,3.0,4.0,3.75
5057888,1.5555555555555556,1.9,2.0833333333333335,2.1333333333333333
5057889,1.6666666666666667,1.4,1.75,1.4615384615384615
6096942,1.6923076923076923,3.375,1.75,3.3076923076923075
5057891,2.0,13.0,1.6923076923076923,8.0
5057892,3.857142857142857,3.5,4.0,3.5
5057893,2.111111111111111,3.0,2.1333333333333333,2.2142857142857144
5057894,1.5,,1.4285714285714286,6.4
5057899,5.666666666666667,3.2857142857142856,4.25,2.727272727272727
5057895,2.4444444444444446,2.2222222222222223,1.9130434782608696,2.533333333333333
5057896,1.1666666666666667,2.2857142857142856,1.263157894736842,2.7777777777777777
5057897,4.5,1.5333333333333334,3.75,2.3333333333333335
5057898,2.4285714285714284,8.0,1.9375,4.222222222222222
5057900,1.7857142857142858,1.8461538461538463,1.9411764705882353,2.5789473684210527
5057901,1.8,1.5,1.6666666666666667,1.5333333333333334
5057902,1.9166666666666667,2.8,1.2962962962962963,3.066666666666667
5057903,3.75,2.2222222222222223,2.4166666666666665,1.9444444444444444
5057904,3.875,4.0,4.2,3.3333333333333335
5057905,1.2857142857142858,5.75,1.1904761904761905,2.7222222222222223
5057906,2.0,2.5,2.1875,2.2857142857142856
5057907,2.0,,1.5,6.8
5057908,3.0,12.0,2.0,8.333333333333334
6127497,9.0,3.142857142857143,4.222222222222222,2.5833333333333335
5057909,1.0909090909090908,1.0769230769230769,1.6,1.0952380952380953
5057910,1.5555555555555556,1.8,1.625,2.066666666666667
5057911,4.6,1.368421052631579,3.6666666666666665,1.6363636363636365
5057912,1.2857142857142858,2.4444444444444446,1.8695652173913044,2.05
5057913,3.0,8.666666666666666,2.1739130434782608,4.4
