game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
347117,2013-04-28,147,141,NYY,TOR,Yankees,Blue Jays,New York Yankees,Toronto Blue Jays,0,0,regular,regular,2013,2013,26,26,28,35,3,2,4,8,0,2,0,0,2,0,3,2,10,10,3,1,5,13,0,1,.255,.229,.325,.291,.435,.399,.760,.690,1,0,0,1,3.79,4.46,9.0,8.0,8,4,2,3,0,2,1,3,13,5,.000,.000,1.30,1.43,0,0,2013-04-28
347113,2013-04-28,121,143,NYM,PHI,Mets,Phillies,New York Mets,Philadelphia Phillies,0,0,regular,regular,2013,2013,26,27,30,38,1,5,3,10,2,3,0,0,0,1,1,5,5,16,6,1,8,3,0,0,.239,.252,.317,.303,.401,.386,.718,.689,0,1,1,0,4.31,4.08,9.0,9.0,10,3,2,1,1,0,1,6,3,8,.000,.000,1.32,1.22,2,0,2013-04-28
347118,2013-04-28,146,112,MIA,CHC,Marlins,Cubs,Miami Marlins,Chicago Cubs,0,0,regular,regular,2013,2013,26,26,30,34,6,4,7,7,1,2,0,0,3,1,6,4,17,12,3,2,8,2,1,0,.220,.229,.281,.281,.309,.394,.590,.675,1,0,0,1,4.38,3.42,9.0,8.0,7,7,4,6,1,3,2,3,2,8,.000,.000,1.40,1.21,0,0,2013-04-28
347111,2013-04-28,111,117,BOS,HOU,Red Sox,Astros,Boston Red Sox,Houston Astros,0,0,regular,regular,2013,2013,27,25,34,35,6,1,11,7,4,1,1,0,0,0,6,1,17,8,2,2,9,4,0,0,.272,.249,.347,.308,.442,.403,.789,.711,1,0,0,1,3.39,5.51,9.0,8.0,7,11,1,4,0,0,2,2,4,9,.000,.000,1.24,1.63,1,2,2013-04-28
347108,2013-04-28,120,113,WSH,CIN,Nationals,Reds,Washington Nationals,Cincinnati Reds,0,0,regular,regular,2013,2013,25,27,33,36,2,5,5,11,3,1,0,0,0,0,2,5,8,12,4,4,14,6,0,0,.237,.247,.300,.332,.401,.385,.701,.717,0,1,1,0,3.63,3.40,9.0,9.0,11,5,4,2,0,0,4,4,6,14,.000,.000,1.25,1.15,2,1,2013-04-28
347109,2013-04-28,118,114,KC,CLE,Royals,Indians,Kansas City Royals,Cleveland Indians,0,0,regular,regular,2013,2013,24,25,33,33,9,0,10,8,2,2,0,0,2,0,9,0,18,10,6,3,10,10,1,0,.267,.245,.326,.318,.397,.418,.723,.736,1,0,0,1,2.96,4.65,9.0,8.0,8,10,0,9,0,2,3,6,10,10,.000,.000,1.20,1.36,0,0,2013-04-28
347079,2013-04-28,118,114,KC,CLE,Royals,Indians,Kansas City Royals,Cleveland Indians,0,0,regular,regular,2013,2013,25,26,33,39,3,10,8,14,3,0,0,2,0,1,3,9,11,21,2,1,8,10,0,1,.266,.251,.324,.321,.394,.424,.718,.745,0,1,1,0,3.10,4.57,9.0,9.0,14,8,6,3,1,0,1,2,10,8,.000,.000,1.22,1.35,3,0,2013-04-28
347116,2013-04-28,142,140,MIN,TEX,Twins,Rangers,Minnesota Twins,Texas Rangers,0,0,regular,regular,2013,2013,25,26,30,33,5,0,9,7,0,0,0,0,1,0,5,0,12,7,2,1,4,3,0,0,.244,.259,.322,.325,.362,.419,.684,.744,1,0,0,1,3.73,3.02,9.0,8.0,7,9,0,5,0,1,1,2,3,4,.000,.000,1.34,1.16,0,0,2013-04-28
347115,2013-04-28,145,139,CWS,TB,White Sox,Rays,Chicago White Sox,Tampa Bay Rays,0,0,regular,regular,2013,2013,26,26,30,36,3,8,6,8,0,2,0,0,1,2,3,6,9,16,4,5,12,6,3,0,.229,.239,.280,.311,.382,.393,.662,.704,0,1,1,0,3.60,3.79,9.0,9.0,8,6,6,3,2,1,5,4,6,12,.000,.000,1.25,1.21,2,0,2013-04-28
347119,2013-04-28,138,134,STL,PIT,Cardinals,Pirates,St. Louis Cardinals,Pittsburgh Pirates,0,0,regular,regular,2013,2013,25,26,29,38,0,9,3,13,0,3,0,0,0,4,0,9,3,28,3,5,4,11,0,1,.246,.241,.309,.314,.374,.381,.683,.695,0,1,1,0,3.29,3.29,9.0,9.0,13,3,9,0,4,0,5,3,11,4,.000,.000,1.29,1.23,0,1,2013-04-28
347107,2013-04-28,133,110,OAK,BAL,Athletics,Orioles,Oakland Athletics,Baltimore Orioles,0,0,regular,regular,2013,2013,26,26,38,42,9,8,12,15,4,4,0,0,2,1,8,8,22,22,6,0,6,6,0,1,.254,.266,.346,.328,.421,.431,.767,.759,1,0,0,1,4.32,3.78,10.0,9.0,15,12,8,8,1,2,0,6,6,6,.000,.000,1.35,1.26,0,1,2013-04-28
347110,2013-04-28,109,115,AZ,COL,D-backs,Rockies,Arizona Diamondbacks,Colorado Rockies,0,0,regular,regular,2013,2013,25,28,28,35,4,2,8,10,1,4,1,0,0,0,2,1,11,14,2,1,4,7,0,0,.250,.280,.313,.346,.399,.459,.712,.805,1,0,0,1,3.35,3.79,9.0,8.0,10,8,2,3,0,0,1,2,7,4,.000,.000,1.24,1.32,0,0,2013-04-28
347120,2013-04-28,136,108,SEA,LAA,Mariners,Angels,Seattle Mariners,Los Angeles Angels,0,0,regular,regular,2013,2013,27,25,31,31,2,1,6,4,1,2,0,0,2,0,2,0,13,6,2,0,7,12,0,0,.237,.267,.302,.323,.372,.403,.674,.726,1,0,0,1,4.21,4.72,9.0,8.0,4,6,0,2,0,2,0,2,12,7,.000,.000,1.22,1.51,1,1,2013-04-28
347114,2013-04-28,135,137,SD,SF,Padres,Giants,San Diego Padres,San Francisco Giants,0,0,regular,regular,2013,2013,24,25,32,34,6,4,9,10,3,1,0,0,3,1,5,4,21,14,4,5,9,4,2,1,.244,.262,.312,.318,.361,.375,.673,.693,1,0,0,1,4.39,3.71,9.0,8.0,10,9,4,5,1,3,5,4,4,9,.000,.000,1.42,1.22,0,0,2013-04-28
347112,2013-04-28,119,158,LAD,MIL,Dodgers,Brewers,Los Angeles Dodgers,Milwaukee Brewers,0,0,regular,regular,2013,2013,25,24,30,30,2,0,6,4,0,2,0,0,2,0,2,0,12,6,0,0,5,12,0,0,.248,.245,.330,.303,.359,.395,.689,.698,1,0,0,1,3.66,4.04,9.0,8.0,4,6,0,2,0,2,0,0,12,5,.000,.000,1.24,1.29,0,0,2013-04-28
347106,2013-04-28,116,144,DET,ATL,Tigers,Braves,Detroit Tigers,Atlanta Braves,0,0,regular,regular,2013,2013,24,25,32,33,8,3,9,6,1,2,0,0,3,0,8,3,19,8,3,2,7,11,0,0,.279,.243,.347,.317,.399,.424,.746,.741,1,0,0,1,3.71,3.29,9.0,8.0,6,9,3,8,0,3,2,3,11,7,.000,.000,1.27,1.23,0,0,2013-04-28
