Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2018-06-09,TEX,HOU,3,4,160,-190,165,-180,10.0,10.0,9.5,9.5,-105,-115,-104,-106
2018-06-09,MIA,SD,4,5,-110,-110,115,-125,7.5,7.5,7.5,7.5,100,-120,-114,103
2018-06-09,MIN,LAA,1,2,-110,-110,-113,104,9.0,9.0,8.5,8.5,-110,-110,-107,-103
2018-06-09,DET,CLE,4,2,140,-165,142,-154,9.5,9.5,9.0,9.0,-110,-110,-120,100
2018-06-09,PHI,MIL,3,12,-135,115,-114,105,8.0,8.0,8.0,8.0,-115,-105,-119,108
2018-06-09,LAD,ATL,3,5,-185,160,-152,140,8.0,8.0,7.5,7.5,100,-120,-114,103
2018-06-09,TB,SEA,7,3,-135,115,-125,115,7.5,7.5,7.0,7.0,100,-120,-117,106
2018-06-09,TOR,BAL,4,3,-150,130,-108,100,9.0,9.0,9.0,9.0,-110,-110,105,-116
2018-06-09,WAS,SF,7,5,-170,145,-185,170,8.0,8.0,9.0,9.0,-115,-105,104,-115
2018-06-09,OAK,KC,0,2,-185,160,-168,155,8.0,8.0,8.5,8.5,-110,-110,-117,106
2018-06-09,CHC,PIT,2,0,-200,170,-170,155,8.0,8.0,8.0,8.0,-110,-110,-116,105
2018-06-09,BOS,CHW,4,2,-260,215,-209,191,9.0,9.0,9.5,9.5,-120,100,112,-124
2018-06-09,CIN,STL,4,6,115,-135,-114,105,8.5,8.5,9.5,9.5,-120,100,-106,-104
2018-06-09,COL,ARI,7,12,-145,135,-140,130,12.0,12.0,13.0,13.0,100,-120,-115,-105
2018-06-09,NYM,NYY,3,4,135,-145,145,-155,8.5,8.5,8.5,8.5,-105,-115,-120,100
