game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
529880,2018-05-04,4.0,6,3,1,6,0,6.75,1.75,13.5,6.0,0.0,2.25,3.3333,5,1,0,5,0,2.7,1.5,13.5,0.0,0.0,0.0
529881,2018-05-04,2.0,2,1,1,3,0,4.5,1.5,13.5,3.0,0.0,4.5,3.0,1,0,0,4,0,0.0,0.33,12.0,0.0,0.0,0.0
529882,2018-05-04,2.0,3,2,0,1,0,9.0,1.5,4.5,0.0,0.0,0.0,4.0,4,0,1,3,0,0.0,1.25,6.75,3.0,0.0,2.25
529883,2018-05-04,3.0,7,6,1,5,2,18.0,2.67,15.0,5.0,6.0,3.0,1.6667,3,2,4,1,0,10.8,4.2,5.4,0.25,0.0,21.6
529884,2018-05-04,3.0,1,0,1,3,0,0.0,0.67,9.0,3.0,0.0,3.0,3.0,6,5,3,4,1,15.0,3.0,12.0,1.33,3.0,9.0
529885,2018-05-04,3.0,3,2,1,1,0,6.0,1.33,3.0,1.0,0.0,3.0,1.0,3,3,1,0,0,27.0,4.0,0.0,0.0,0.0,9.0
529886,2018-05-04,5.0,5,1,0,4,0,1.8,1.0,7.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
529887,2018-05-04,3.6667,4,2,3,6,0,4.91,1.91,14.73,2.0,0.0,7.36,2.3333,1,0,0,3,0,0.0,0.43,11.57,0.0,0.0,0.0
529888,2018-05-04,4.0,4,1,0,4,0,2.25,1.0,9.0,0.0,0.0,0.0,3.0,0,0,2,5,0,0.0,0.67,15.0,2.5,0.0,6.0
529889,2018-05-04,3.6667,2,0,1,2,0,0.0,0.82,4.91,2.0,0.0,2.45,4.0,2,0,3,4,0,0.0,1.25,9.0,1.33,0.0,6.75
529890,2018-05-04,5.3333,5,1,2,5,0,1.69,1.31,8.44,2.5,0.0,3.38,3.0,3,0,1,3,0,0.0,1.33,9.0,3.0,0.0,3.0
529891,2018-05-04,4.0,5,3,0,4,2,6.75,1.25,9.0,0.0,4.5,0.0,7.0,4,1,4,7,1,1.29,1.14,9.0,1.75,1.29,5.14
529892,2018-05-04,4.0,3,1,2,1,1,2.25,1.25,2.25,0.5,2.25,4.5,3.6667,3,0,2,5,0,0.0,1.36,12.27,2.5,0.0,4.91
529893,2018-05-04,4.0,4,3,2,3,2,6.75,1.5,6.75,1.5,4.5,4.5,3.0,2,0,1,2,0,0.0,1.0,6.0,2.0,0.0,3.0
529894,2018-05-04,7.0,2,1,0,8,1,1.29,0.29,10.29,0.0,1.29,0.0,2.3333,6,3,0,4,1,11.57,2.57,15.43,0.0,3.86,0.0
