game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
530956,2018-07-27,6.9,2.0,3,2,0,1,0,0,5,3,0,1,0.0,4.5,0.43,1.0,6.52,13.5,0.0,0.0,0.0,4.5,0.0,0.0
530957,2018-07-27,3.0,3.0,0,0,0,0,0,2,3,4,0,0,0.0,0.0,0.0,0.67,9.0,12.0,0.0,2.0,0.0,0.0,0.0,6.0
530958,2018-07-27,3.0,2.9,4,3,5,0,1,1,3,1,2,0,15.0,0.0,1.67,1.38,9.0,3.1,3.0,1.0,6.0,0.0,3.0,3.1
530960,2018-07-27,4.0,1.8,1,0,0,0,4,0,4,2,0,0,0.0,0.0,1.25,0.0,9.0,10.0,1.0,0.0,0.0,0.0,9.0,0.0
530961,2018-07-27,1.0,3.0,0,2,0,0,0,2,0,3,0,0,0.0,0.0,0.0,1.33,0.0,9.0,0.0,1.5,0.0,0.0,0.0,6.0
530962,2018-07-27,4.0,3.0,3,2,3,2,3,0,2,6,0,2,6.75,6.0,1.5,0.67,4.5,18.0,0.67,0.0,0.0,6.0,6.75,0.0
530963,2018-07-27,4.0,3.9,3,7,0,2,0,5,5,3,0,0,0.0,4.62,0.75,3.08,11.25,6.92,0.0,0.6,0.0,0.0,0.0,11.54
530964,2018-07-27,3.0,3.0,4,1,1,0,1,1,3,4,0,0,3.0,0.0,1.67,0.67,9.0,12.0,3.0,4.0,0.0,0.0,3.0,3.0
530965,2018-07-27,4.9,2.0,2,1,0,1,1,5,3,1,0,0,0.0,4.5,0.61,3.0,5.51,4.5,3.0,0.2,0.0,0.0,1.84,22.5
530966,2018-07-27,2.0,3.0,2,2,0,1,2,1,3,2,0,1,0.0,3.0,2.0,1.0,13.5,6.0,1.5,2.0,0.0,3.0,9.0,3.0
530967,2018-07-27,3.0,2.0,4,8,2,9,3,6,1,1,0,1,6.0,40.5,2.33,7.0,3.0,4.5,0.33,0.17,0.0,4.5,9.0,27.0
530968,2018-07-27,4.0,3.9,9,4,8,2,1,1,6,3,2,1,18.0,4.62,2.5,1.28,13.5,6.92,6.0,3.0,4.5,2.31,2.25,2.31
530969,2018-07-27,4.9,2.8,2,4,2,3,0,0,5,1,0,0,3.67,9.64,0.41,1.43,9.18,3.21,0.0,0.0,0.0,0.0,0.0,0.0
530970,2018-07-27,3.8,1.0,7,0,5,0,3,0,3,0,0,0,11.84,0.0,2.63,0.0,7.11,0.0,1.0,0.0,0.0,0.0,7.11,0.0
