game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
531288,2018-08-21,3.0,1.0,4,1,4,1,3,0,2,2,1,1,12.0,9.0,2.33,1.0,6.0,18.0,0.67,0.0,3.0,9.0,9.0,0.0
531289,2018-08-21,2.0,4.0,1,2,0,1,1,2,2,1,0,1,0.0,2.25,1.0,1.0,9.0,2.25,2.0,0.5,0.0,2.25,4.5,4.5
531290,2018-08-21,3.0,1.0,1,1,0,0,2,0,4,1,0,0,0.0,0.0,1.0,1.0,12.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0
531291,2018-08-21,3.9,4.0,4,6,2,2,1,1,3,5,1,1,4.62,4.5,1.28,1.75,6.92,11.25,3.0,5.0,2.31,2.25,2.31,2.25
531292,2018-08-21,3.9,2.9,3,0,2,0,2,0,3,4,1,0,4.62,0.0,1.28,0.0,6.92,12.41,1.5,0.0,2.31,0.0,4.62,0.0
531293,2018-08-21,7.0,7.8,9,6,3,1,3,1,2,8,1,0,3.86,1.15,1.71,0.9,2.57,9.23,0.67,8.0,1.29,0.0,3.86,1.15
531294,2018-08-21,3.0,4.0,4,7,0,1,1,0,5,5,0,0,0.0,2.25,1.67,1.75,15.0,11.25,5.0,0.0,0.0,0.0,3.0,0.0
531295,2018-08-21,3.0,2.0,5,1,2,0,0,2,5,1,1,0,6.0,0.0,1.67,1.5,15.0,4.5,0.0,0.5,3.0,0.0,0.0,9.0
531296,2018-08-21,7.0,4.0,7,2,4,1,4,1,5,7,0,1,5.14,2.25,1.57,0.75,6.43,15.75,1.25,7.0,0.0,2.25,5.14,2.25
531297,2018-08-21,6.0,6.0,2,3,1,0,3,5,7,9,0,0,1.5,0.0,0.83,1.33,10.5,13.5,2.33,1.8,0.0,0.0,4.5,7.5
531298,2018-08-21,6.0,4.0,7,11,3,9,3,5,4,6,1,3,4.5,20.25,1.67,4.0,6.0,13.5,1.33,1.2,1.5,6.75,4.5,11.25
531299,2018-08-21,2.9,4.0,1,2,0,0,1,1,5,4,0,0,0.0,0.0,0.69,0.75,15.52,9.0,5.0,4.0,0.0,0.0,3.1,2.25
531300,2018-08-21,4.0,1.9,3,3,1,4,0,1,2,3,0,1,2.25,18.95,0.75,2.11,4.5,14.21,0.0,3.0,0.0,4.74,0.0,4.74
531301,2018-08-21,5.0,5.0,3,4,2,1,1,3,7,2,1,1,3.6,1.8,0.8,1.4,12.6,3.6,7.0,0.67,1.8,1.8,1.8,5.4
531302,2018-08-21,2.0,2.8,1,2,0,2,1,1,1,4,0,1,0.0,6.43,1.0,1.07,4.5,12.86,1.0,4.0,0.0,3.21,4.5,3.21
