game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
530092,2018-05-20,2.0,3.0,0,6,0,3,0,0,4,2,0,2,0.0,9.0,0.0,2.0,18.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
530093,2018-05-20,3.8,3.8,4,4,0,0,0,3,3,4,0,0,0.0,0.0,1.05,1.84,7.11,9.47,0.0,1.33,0.0,0.0,0.0,7.11
530094,2018-05-20,3.0,3.0,3,1,0,0,4,0,1,6,0,0,0.0,0.0,2.33,0.33,3.0,18.0,0.25,0.0,0.0,0.0,12.0,0.0
530095,2018-05-20,2.0,0.8,2,1,1,0,0,0,2,0,0,0,4.5,0.0,1.0,1.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530096,2018-05-20,4.9,2.9,5,7,1,4,2,2,9,1,0,2,1.84,12.41,1.43,3.1,16.53,3.1,4.5,0.5,0.0,6.21,3.67,6.21
530097,2018-05-20,5.9,2.0,3,5,0,3,0,0,7,1,0,1,0.0,13.5,0.51,2.5,10.68,4.5,0.0,0.0,0.0,4.5,0.0,0.0
530098,2018-05-20,2.8,3.0,2,1,4,0,2,2,2,6,1,0,12.86,0.0,1.43,1.0,6.43,18.0,1.0,3.0,3.21,0.0,6.43,6.0
530099,2018-05-20,4.0,3.1,5,7,3,8,3,5,4,2,2,0,6.75,23.23,2.0,3.87,9.0,5.81,1.33,0.4,4.5,0.0,6.75,14.52
530100,2018-05-20,3.8,3.9,2,2,0,2,0,3,7,5,0,0,0.0,4.62,0.53,1.28,16.58,11.54,0.0,1.67,0.0,0.0,0.0,6.92
530101,2018-05-20,4.0,1.0,6,0,4,0,2,0,3,2,2,0,9.0,0.0,2.0,0.0,6.75,18.0,1.5,0.0,4.5,0.0,4.5,0.0
530102,2018-05-20,5.0,2.0,5,2,1,2,3,3,3,3,1,1,1.8,9.0,1.6,2.5,5.4,13.5,1.0,1.0,1.8,4.5,5.4,13.5
530103,2018-05-20,1.8,2.0,0,3,0,1,2,0,1,2,0,0,0.0,4.5,1.11,1.5,5.0,9.0,0.5,0.0,0.0,0.0,10.0,0.0
530104,2018-05-20,3.0,3.8,5,3,3,1,0,3,2,1,0,0,9.0,2.37,1.67,1.58,6.0,2.37,0.0,0.33,0.0,0.0,0.0,7.11
530105,2018-05-20,1.8,6.9,1,4,0,3,1,6,3,4,0,1,0.0,3.91,1.11,1.45,15.0,5.22,3.0,0.67,0.0,1.3,5.0,7.83
530106,2018-05-20,1.0,3.0,0,2,0,0,0,0,2,4,0,0,0.0,0.0,0.0,0.67,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
