game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
530504,2018-06-20,0.9,3.0,2,3,0,1,0,1,1,1,0,0,0.0,3.0,2.22,1.33,10.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0
530505,2018-06-20,5.0,5.0,3,2,1,0,0,4,6,7,0,0,1.8,0.0,0.6,1.2,10.8,12.6,0.0,1.75,0.0,0.0,0.0,7.2
530506,2018-06-20,4.0,2.0,1,1,0,1,0,1,3,3,0,0,0.0,4.5,0.25,1.0,6.75,13.5,0.0,3.0,0.0,0.0,0.0,4.5
530507,2018-06-20,2.0,3.9,1,6,0,7,2,4,3,2,0,1,0.0,16.15,1.5,2.56,13.5,4.62,1.5,0.5,0.0,2.31,9.0,9.23
530508,2018-06-20,3.0,2.8,3,5,1,2,0,2,2,1,0,1,3.0,6.43,1.0,2.5,6.0,3.21,0.0,0.5,0.0,3.21,0.0,6.43
530509,2018-06-20,2.0,2.0,1,4,0,1,0,1,1,0,0,0,0.0,4.5,0.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
530510,2018-06-20,3.0,2.8,6,2,2,0,0,1,2,2,0,0,6.0,0.0,2.0,1.07,6.0,6.43,0.0,2.0,0.0,0.0,0.0,3.21
530512,2018-06-20,4.8,5.0,4,6,0,4,4,3,2,4,0,2,0.0,7.2,1.67,1.8,3.75,7.2,0.5,1.33,0.0,3.6,7.5,5.4
530513,2018-06-20,7.8,2.8,12,4,7,2,2,1,7,5,3,1,8.08,6.43,1.79,1.79,8.08,16.07,3.5,5.0,3.46,3.21,2.31,3.21
530514,2018-06-20,5.8,3.2,4,5,2,5,1,1,3,5,0,2,3.1,14.06,0.86,1.88,4.66,14.06,3.0,5.0,0.0,5.63,1.55,2.81
530515,2018-06-20,3.0,4.8,3,3,0,1,1,0,3,8,0,1,0.0,1.88,1.33,0.62,9.0,15.0,3.0,0.0,0.0,1.88,3.0,0.0
530516,2018-06-20,3.0,2.0,2,4,0,1,1,1,3,1,0,0,0.0,4.5,1.0,2.5,9.0,4.5,3.0,1.0,0.0,0.0,3.0,4.5
530517,2018-06-20,3.0,2.8,1,2,0,1,3,1,3,2,0,1,0.0,3.21,1.33,1.07,9.0,6.43,1.0,2.0,0.0,3.21,9.0,3.21
