game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
531172,2018-08-12,3.3333,5,4,2,3,3,10.8,2.1,8.1,1.5,8.1,5.4,2.3333,1,0,0,2,0,0.0,0.43,7.71,0.0,0.0,0.0
531173,2018-08-12,2.0,3,2,0,2,0,9.0,1.5,9.0,0.0,0.0,0.0,4.0,4,1,5,6,0,2.25,2.25,13.5,1.2,0.0,11.25
531174,2018-08-12,6.3333,7,2,4,7,0,2.84,1.74,9.95,1.75,0.0,5.68,2.0,6,6,0,4,2,27.0,3.0,18.0,0.0,9.0,0.0
531175,2018-08-12,2.6667,4,2,1,3,0,6.75,1.87,10.12,3.0,0.0,3.37,2.6667,1,1,3,3,0,3.37,1.5,10.12,1.0,0.0,10.12
531176,2018-08-12,5.0,7,2,2,6,0,3.6,1.8,10.8,3.0,0.0,3.6,4.0,4,4,0,2,2,9.0,1.0,4.5,0.0,4.5,0.0
531177,2018-08-12,3.0,2,1,0,5,1,3.0,0.67,15.0,0.0,3.0,0.0,3.6667,1,1,1,3,0,2.45,0.55,7.36,3.0,0.0,2.45
531178,2018-08-12,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,2.0,3,0,0,0,0,0.0,1.5,0.0,0.0,0.0,0.0
531179,2018-08-12,7.6667,9,5,1,13,1,5.87,1.3,15.26,13.0,1.17,1.17,4.3333,4,3,3,8,1,6.23,1.62,16.62,2.67,2.08,6.23
531180,2018-08-12,3.0,4,3,2,4,0,9.0,2.0,12.0,2.0,0.0,6.0,3.0,1,1,4,3,0,3.0,1.67,9.0,0.75,0.0,12.0
531181,2018-08-12,2.0,2,2,1,4,0,9.0,1.5,18.0,4.0,0.0,4.5,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0
531182,2018-08-12,3.0,4,2,0,2,1,6.0,1.33,6.0,0.0,3.0,0.0,5.0,4,3,2,5,0,5.4,1.2,9.0,2.5,0.0,3.6
531183,2018-08-12,3.0,9,7,1,2,1,21.0,3.33,6.0,2.0,3.0,3.0,3.0,1,0,0,5,0,0.0,0.33,15.0,0.0,0.0,0.0
531184,2018-08-12,4.0,1,0,1,3,0,0.0,0.5,6.75,3.0,0.0,2.25,3.0,3,1,0,2,0,3.0,1.0,6.0,0.0,0.0,0.0
531185,2018-08-12,3.0,5,2,2,4,0,6.0,2.33,12.0,2.0,0.0,6.0,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
531186,2018-08-12,2.0,2,2,2,3,0,9.0,2.0,13.5,1.5,0.0,9.0,1.6667,3,4,0,0,1,21.6,1.8,0.0,0.0,5.4,0.0
