game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
530772,2018-07-10,3.0,4.9,5,4,4,1,3,1,2,1,2,1,12.0,1.84,2.67,1.02,6.0,1.84,0.67,1.0,6.0,1.84,9.0,1.84
530773,2018-07-10,2.9,3.0,1,0,1,0,2,0,4,4,0,0,3.1,0.0,1.03,0.0,12.41,12.0,2.0,0.0,0.0,0.0,6.21,0.0
530774,2018-07-10,1.0,1.9,5,1,7,0,3,0,1,3,0,0,63.0,0.0,8.0,0.53,9.0,14.21,0.33,0.0,0.0,0.0,27.0,0.0
530775,2018-07-10,7.0,2.0,4,2,2,0,1,2,7,0,0,0,2.57,0.0,0.71,2.0,9.0,0.0,7.0,0.0,0.0,0.0,1.29,9.0
530776,2018-07-10,7.9,6.0,8,4,4,2,4,2,8,5,1,0,4.56,3.0,1.52,1.0,9.11,7.5,2.0,2.5,1.14,0.0,4.56,3.0
530777,2018-07-10,0.8,1.0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,11.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0
530778,2018-07-10,3.0,3.8,3,2,3,0,0,0,4,2,1,0,9.0,0.0,1.0,0.53,12.0,4.74,0.0,0.0,3.0,0.0,0.0,0.0
530779,2018-07-10,2.9,4.1,3,4,0,3,1,1,3,4,0,1,0.0,6.59,1.38,1.22,9.31,8.78,3.0,4.0,0.0,2.2,3.1,2.2
530780,2018-07-10,5.0,6.1,7,3,5,2,0,2,5,8,1,1,9.0,2.95,1.4,0.82,9.0,11.8,0.0,4.0,1.8,1.48,0.0,2.95
530781,2018-07-10,4.8,2.9,6,2,1,0,1,0,5,2,0,0,1.88,0.0,1.46,0.69,9.38,6.21,5.0,0.0,0.0,0.0,1.88,0.0
530782,2018-07-10,6.8,4.0,3,4,0,2,0,2,7,2,0,1,0.0,4.5,0.44,1.5,9.26,4.5,0.0,1.0,0.0,2.25,0.0,4.5
530783,2018-07-10,4.0,3.0,7,2,9,0,6,1,4,3,2,0,20.25,0.0,3.25,1.0,9.0,9.0,0.67,3.0,4.5,0.0,13.5,3.0
530784,2018-07-10,6.0,3.0,5,5,3,2,2,3,5,1,0,0,4.5,6.0,1.17,2.67,7.5,3.0,2.5,0.33,0.0,0.0,3.0,9.0
530785,2018-07-10,2.8,2.0,5,2,4,1,1,0,1,4,0,0,12.86,4.5,2.14,1.0,3.21,18.0,1.0,0.0,0.0,0.0,3.21,0.0
530786,2018-07-10,4.0,4.0,7,5,3,1,3,2,4,4,0,0,6.75,2.25,2.5,1.75,9.0,9.0,1.33,2.0,0.0,0.0,6.75,4.5
