game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
244902,2009-05-27,158,138,MIL,STL,Brewers,Cardinals,Milwaukee Brewers,St. Louis Cardinals,0,0,regular,regular,2009,2009,48,50,36,30,2,3,8,7,1,4,1,0,0,0,2,3,11,11,2,6,8,8,0,0,0.248,0.255,0.337,0.332,0.411,0.418,0.748,0.75,0,1,1,0,4.07,3.58,9.0,9.0,7,8,3,2,0,0,6,2,8,8,0.0,0.0,1.32,1.28,0,1,2009-05-27
244904,2009-05-27,110,141,BAL,TOR,Orioles,Blue Jays,Baltimore Orioles,Toronto Blue Jays,0,0,regular,regular,2009,2009,47,50,45,44,12,10,18,12,2,3,0,0,2,1,12,10,26,18,4,5,10,7,0,0,0.269,0.283,0.335,0.35,0.435,0.441,0.77,0.791,1,0,0,1,5.44,4.26,11.0,10.1,12,18,9,12,1,2,5,4,7,10,0.0,0.0,1.53,1.31,1,0,2009-05-27
244894,2009-05-27,118,116,KC,DET,Royals,Tigers,Kansas City Royals,Detroit Tigers,0,0,regular,regular,2009,2009,48,47,34,35,3,8,8,12,0,0,1,0,1,2,3,7,13,18,2,2,9,2,0,2,0.254,0.271,0.327,0.34,0.407,0.429,0.734,0.769,0,1,1,0,3.95,3.86,9.0,9.0,12,8,5,3,2,1,2,2,2,9,0.0,0.0,1.37,1.33,1,0,2009-05-27
244899,2009-05-27,112,134,CHC,PIT,Cubs,Pirates,Chicago Cubs,Pittsburgh Pirates,0,0,regular,regular,2009,2009,47,48,34,34,5,2,12,8,3,0,1,0,1,0,5,1,20,8,2,5,3,8,0,0,0.248,0.263,0.328,0.332,0.407,0.397,0.735,0.729,1,0,0,1,4.45,4.27,9.0,8.0,8,12,1,5,0,1,5,2,8,3,0.0,0.0,1.37,1.38,1,1,2009-05-27
244897,2009-05-27,115,119,COL,LAD,Rockies,Dodgers,Colorado Rockies,Los Angeles Dodgers,0,0,regular,regular,2009,2009,46,48,31,35,6,8,7,12,2,2,1,0,1,0,5,7,14,14,8,4,9,6,0,1,0.249,0.292,0.333,0.375,0.426,0.426,0.759,0.801,0,1,1,0,4.93,3.78,9.0,9.0,12,7,7,6,0,1,4,8,6,9,0.0,0.0,1.48,1.32,1,0,2009-05-27
244901,2009-05-27,133,136,OAK,SEA,Athletics,Mariners,Oakland Athletics,Seattle Mariners,0,0,regular,regular,2009,2009,47,49,32,36,1,6,5,11,0,5,0,1,1,1,1,6,8,21,2,2,6,9,0,1,0.243,0.253,0.317,0.306,0.354,0.377,0.671,0.683,0,1,1,0,4.26,4.0,9.0,9.0,11,5,5,1,1,1,2,2,9,6,0.0,0.0,1.44,1.39,1,0,2009-05-27
244903,2009-05-27,114,139,CLE,TB,Indians,Rays,Cleveland Indians,Tampa Bay Rays,0,0,regular,regular,2009,2009,48,50,38,39,12,7,14,11,3,1,0,1,2,1,12,6,23,17,5,6,4,10,0,1,0.272,0.274,0.358,0.355,0.43,0.451,0.788,0.806,1,0,0,1,5.5,4.77,9.0,8.0,11,14,6,12,1,2,6,5,10,4,0.0,0.0,1.56,1.48,1,0,2009-05-27
244895,2009-05-27,143,146,PHI,FLA,Phillies,Marlins,Philadelphia Phillies,Florida Marlins,0,0,regular,regular,2009,2009,48,49,34,34,2,6,8,10,2,3,0,0,2,2,2,6,16,19,3,2,7,6,2,1,0.26,0.246,0.342,0.322,0.459,0.385,0.801,0.707,0,1,1,0,5.11,4.81,9.0,9.0,10,8,6,2,2,2,2,3,6,7,0.0,0.0,1.47,1.49,0,1,2009-05-27
244896,2009-05-27,113,117,CIN,HOU,Reds,Astros,Cincinnati Reds,Houston Astros,0,0,regular,regular,2009,2009,47,47,35,28,6,1,11,5,1,1,1,0,3,0,6,1,23,6,1,1,7,3,0,1,0.258,0.267,0.332,0.331,0.415,0.407,0.747,0.738,1,0,0,1,3.97,4.68,9.0,8.0,5,11,1,5,0,3,1,1,3,7,0.0,0.0,1.35,1.49,0,1,2009-05-27
244905,2009-05-27,121,120,NYM,WSH,Mets,Nationals,New York Mets,Washington Nationals,0,0,regular,regular,2009,2009,47,49,33,32,7,4,11,5,4,0,0,0,1,1,7,4,18,8,7,7,12,15,0,0,0.285,0.269,0.368,0.355,0.419,0.429,0.787,0.784,1,0,0,1,3.86,5.67,9.0,8.0,5,11,3,7,1,1,7,7,15,12,0.0,0.0,1.4,1.63,1,0,2009-05-27
