game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
245536,2009-07-17,120,112,WSH,CHC,Nationals,Cubs,Washington Nationals,Chicago Cubs,0,0,regular,regular,2009,2009,93,92,33,32,1,3,6,7,1,3,0,0,0,1,1,3,7,13,4,2,12,4,1,0,0.262,0.247,0.343,0.322,0.405,0.399,0.748,0.721,0,1,1,0,5.16,3.75,9.0,9.0,7,6,3,0,1,0,2,4,4,12,0.0,0.0,1.56,1.34,1,1,2009-07-17
245544,2009-07-17,114,136,CLE,SEA,Indians,Mariners,Cleveland Indians,Seattle Mariners,0,0,regular,regular,2009,2009,91,91,30,37,2,6,5,11,1,4,1,0,0,1,2,5,8,18,1,4,9,5,0,1,0.26,0.262,0.343,0.317,0.418,0.404,0.761,0.721,0,1,1,0,5.34,3.7,9.0,9.0,11,5,5,2,1,0,4,1,5,9,0.0,0.0,1.54,1.31,1,1,2009-07-17
245545,2009-07-17,134,137,PIT,SF,Pirates,Giants,Pittsburgh Pirates,San Francisco Giants,0,0,regular,regular,2009,2009,91,90,44,48,2,1,6,7,1,1,0,0,2,0,2,0,13,8,4,2,14,10,0,1,0.259,0.26,0.325,0.31,0.394,0.389,0.719,0.699,1,0,0,1,4.25,3.48,14.0,13.0,7,6,0,2,0,2,2,4,10,14,0.0,0.0,1.4,1.28,1,0,2009-07-17
245538,2009-07-17,147,116,NYY,DET,Yankees,Tigers,New York Yankees,Detroit Tigers,0,0,regular,regular,2009,2009,92,90,36,34,5,3,13,10,3,2,0,0,1,1,4,3,19,15,4,5,5,7,0,1,0.277,0.259,0.359,0.329,0.471,0.422,0.83,0.751,1,0,0,1,4.52,4.09,9.0,8.0,10,13,3,4,1,1,5,4,7,5,0.0,0.0,1.38,1.41,1,3,2009-07-17
245535,2009-07-17,141,111,TOR,BOS,Blue Jays,Red Sox,Toronto Blue Jays,Boston Red Sox,0,0,regular,regular,2009,2009,92,91,31,32,1,4,5,6,3,1,0,0,0,1,1,4,8,10,3,5,6,12,0,0,0.27,0.264,0.336,0.351,0.43,0.446,0.766,0.797,0,1,1,0,4.26,4.03,9.0,9.0,6,5,4,1,1,0,5,3,12,6,0.0,0.0,1.36,1.36,0,1,2009-07-17
245543,2009-07-17,146,143,FLA,PHI,Marlins,Phillies,Florida Marlins,Philadelphia Phillies,0,0,regular,regular,2009,2009,93,91,46,46,5,6,12,12,1,2,0,0,1,1,4,6,16,17,7,3,12,10,0,1,0.256,0.261,0.325,0.341,0.398,0.453,0.723,0.794,0,1,1,0,4.31,4.55,12.0,12.0,12,12,6,5,1,1,3,7,10,12,0.0,0.0,1.4,1.4,0,0,2009-07-17
245540,2009-07-17,113,158,CIN,MIL,Reds,Brewers,Cincinnati Reds,Milwaukee Brewers,0,0,regular,regular,2009,2009,90,91,31,33,4,0,9,7,0,1,0,0,1,0,3,0,12,8,5,2,3,9,0,1,0.249,0.256,0.319,0.34,0.393,0.42,0.712,0.76,1,0,0,1,4.26,4.55,9.0,8.0,7,9,0,1,0,1,2,5,9,3,0.0,0.0,1.4,1.41,0,2,2009-07-17
245542,2009-07-17,144,121,ATL,NYM,Braves,Mets,Atlanta Braves,New York Mets,0,0,regular,regular,2009,2009,92,91,38,28,11,0,14,2,7,2,0,0,2,0,11,0,27,4,1,3,7,2,0,0,0.263,0.267,0.333,0.342,0.402,0.386,0.735,0.728,1,0,0,1,3.83,4.43,9.0,8.0,2,14,0,11,0,2,3,1,2,7,0.0,0.0,1.33,1.46,0,0,2009-07-17
245541,2009-07-17,140,142,TEX,MIN,Rangers,Twins,Texas Rangers,Minnesota Twins,0,0,regular,regular,2009,2009,90,91,36,34,3,5,9,11,0,1,0,1,1,1,3,5,12,17,1,1,8,4,3,0,0.255,0.27,0.317,0.342,0.453,0.424,0.77,0.766,0,1,1,0,4.35,4.32,9.0,9.0,11,9,5,3,1,1,1,1,4,8,0.0,0.0,1.39,1.33,0,1,2009-07-17
245546,2009-07-17,118,139,KC,TB,Royals,Rays,Kansas City Royals,Tampa Bay Rays,0,0,regular,regular,2009,2009,90,92,38,39,7,8,13,12,2,1,1,0,1,2,7,7,20,19,2,4,5,6,0,1,0.252,0.271,0.311,0.353,0.401,0.454,0.712,0.807,0,1,1,0,4.41,4.21,9.0,9.0,12,13,6,7,2,1,4,2,6,5,0.0,0.0,1.39,1.37,1,0,2009-07-17
245534,2009-07-17,145,110,CWS,BAL,White Sox,Orioles,Chicago White Sox,Baltimore Orioles,0,0,regular,regular,2009,2009,94,89,34,42,12,8,13,14,4,6,0,0,3,2,12,7,26,26,7,4,5,8,1,0,0.265,0.268,0.336,0.331,0.425,0.419,0.761,0.75,1,0,0,1,4.2,5.02,9.0,8.0,14,13,8,12,2,3,4,7,8,5,0.0,0.0,1.37,1.48,2,2,2009-07-17
245533,2009-07-17,138,109,STL,AZ,Cardinals,D-backs,St. Louis Cardinals,Arizona Diamondbacks,0,0,regular,regular,2009,2009,95,92,35,32,6,1,13,8,0,0,0,0,3,1,6,1,22,11,3,1,9,9,0,0,0.256,0.247,0.328,0.322,0.413,0.405,0.741,0.727,1,0,0,1,3.73,4.34,9.0,8.0,8,13,1,6,1,3,1,3,9,9,0.0,0.0,1.29,1.4,1,0,2009-07-17
245532,2009-07-17,133,108,OAK,LAA,Athletics,Angels,Oakland Athletics,Los Angeles Angels,0,0,regular,regular,2009,2009,91,90,29,33,7,3,9,8,3,0,0,0,1,1,6,3,15,11,8,7,3,8,4,3,0.246,0.284,0.317,0.348,0.372,0.438,0.689,0.786,1,0,0,1,4.25,4.77,9.0,8.0,8,9,3,6,1,1,7,8,8,3,0.0,0.0,1.39,1.45,0,1,2009-07-17
245537,2009-07-17,135,115,SD,COL,Padres,Rockies,San Diego Padres,Colorado Rockies,0,0,regular,regular,2009,2009,91,90,30,35,3,5,3,9,0,2,1,0,0,1,2,5,5,14,4,5,13,8,0,1,0.232,0.26,0.31,0.34,0.367,0.441,0.677,0.781,0,1,1,0,4.72,4.29,9.0,9.0,9,3,5,3,1,0,5,4,8,13,0.0,0.0,1.41,1.39,0,1,2009-07-17
245539,2009-07-17,119,117,LAD,HOU,Dodgers,Astros,Los Angeles Dodgers,Houston Astros,0,0,regular,regular,2009,2009,90,92,30,42,1,8,4,16,0,3,1,0,0,2,1,8,6,25,0,1,5,5,0,0,0.274,0.268,0.352,0.33,0.409,0.407,0.761,0.737,0,1,1,0,3.62,4.12,9.0,9.0,16,4,8,1,2,0,1,0,5,5,0.0,0.0,1.28,1.38,0,0,2009-07-17
