game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
244314,2009-04-15,116,145,DET,CWS,Tigers,White Sox,Detroit Tigers,Chicago White Sox,0,0,regular,regular,2009,2009,10,10,36,29,9,0,11,4,2,0,0,1,1,0,9,0,16,6,5,3,4,7,2,0,0.283,0.245,0.374,0.324,0.47,0.402,0.844,0.726,1,0,0,1,4.35,4.18,9.0,8.0,4,11,0,8,0,1,3,5,7,4,0.0,0.0,1.28,1.46,0,2,2009-04-15
244316,2009-04-15,118,114,KC,CLE,Royals,Indians,Kansas City Royals,Cleveland Indians,0,0,regular,regular,2009,2009,10,9,32,33,4,5,7,10,0,5,1,0,1,0,4,5,12,15,6,5,8,6,0,0,0.216,0.252,0.297,0.354,0.373,0.424,0.67,0.778,0,1,1,0,3.26,7.93,9.0,9.0,10,7,5,4,0,1,5,6,6,8,0.0,0.0,1.23,1.75,0,0,2009-04-15
244317,2009-04-15,112,115,CHC,COL,Cubs,Rockies,Chicago Cubs,Colorado Rockies,0,0,regular,regular,2009,2009,8,8,31,34,2,5,7,9,1,3,0,0,1,1,2,4,11,15,3,7,3,14,0,0,0.258,0.236,0.366,0.319,0.446,0.452,0.812,0.771,0,1,1,0,3.64,4.5,9.0,9.0,9,7,5,2,1,1,7,3,14,3,0.0,0.0,1.37,1.44,1,0,2009-04-15
244313,2009-04-15,133,111,OAK,BOS,Athletics,Red Sox,Oakland Athletics,Boston Red Sox,0,0,regular,regular,2009,2009,10,10,32,36,2,8,4,10,1,3,0,0,0,2,2,8,5,19,2,6,4,7,0,0,0.251,0.242,0.324,0.327,0.325,0.404,0.649,0.731,0,1,1,0,4.01,5.02,9.0,9.0,10,4,8,2,2,0,6,2,7,4,0.0,0.0,1.34,1.46,0,1,2009-04-15
244324,2009-04-15,109,138,AZ,STL,D-backs,Cardinals,Arizona Diamondbacks,St. Louis Cardinals,0,0,regular,regular,2009,2009,9,10,35,41,7,12,10,13,6,4,0,1,2,1,7,12,22,22,5,8,6,1,0,1,0.241,0.296,0.303,0.375,0.425,0.462,0.728,0.837,0,1,1,0,6.04,3.28,9.0,9.0,13,10,11,6,1,2,8,5,1,6,0.0,0.0,1.43,1.25,3,1,2009-04-15
244320,2009-04-15,139,147,TB,NYY,Rays,Yankees,Tampa Bay Rays,New York Yankees,0,0,regular,regular,2009,2009,10,9,31,35,3,4,6,8,3,4,0,0,1,1,3,4,12,15,1,3,6,8,0,0,0.276,0.264,0.343,0.328,0.513,0.459,0.856,0.787,0,1,1,0,4.62,4.91,9.0,9.0,8,6,4,3,1,1,3,1,8,6,0.0,0.0,1.41,1.34,1,0,2009-04-15
244318,2009-04-15,144,146,ATL,FLA,Braves,Marlins,Atlanta Braves,Florida Marlins,0,0,regular,regular,2009,2009,8,8,32,38,4,10,6,12,1,2,1,0,0,0,4,10,9,14,3,8,6,11,0,1,0.269,0.285,0.334,0.36,0.48,0.427,0.814,0.787,0,1,1,0,4.75,3.25,9.0,9.0,12,6,9,4,0,0,8,3,11,6,0.0,0.0,1.6,1.28,2,0,2009-04-15
244319,2009-04-15,134,117,PIT,HOU,Pirates,Astros,Pittsburgh Pirates,Houston Astros,0,0,regular,regular,2009,2009,9,8,33,32,1,4,9,8,0,4,0,0,1,0,1,4,12,12,2,2,9,5,0,0,0.261,0.236,0.321,0.288,0.417,0.373,0.738,0.661,0,1,1,0,2.87,5.74,9.0,9.0,8,9,4,1,0,1,2,2,5,9,0.0,0.0,1.3,1.68,1,0,2009-04-15
244322,2009-04-15,121,135,NYM,SD,Mets,Padres,New York Mets,San Diego Padres,0,0,regular,regular,2009,2009,8,9,27,32,7,2,7,6,0,0,0,0,1,1,3,2,10,9,6,2,7,6,1,1,0.276,0.232,0.359,0.32,0.403,0.404,0.762,0.724,1,0,0,1,3.88,3.15,9.0,8.0,6,7,2,5,1,1,2,6,6,7,0.0,0.0,1.35,1.29,1,1,2009-04-15
244312,2009-04-15,140,110,TEX,BAL,Rangers,Orioles,Texas Rangers,Baltimore Orioles,0,0,regular,regular,2009,2009,9,9,44,35,19,6,19,9,5,3,2,0,2,2,18,6,34,18,7,4,7,3,3,0,0.291,0.29,0.361,0.376,0.556,0.471,0.917,0.847,1,0,0,1,6.49,6.33,9.0,8.0,9,19,6,9,2,2,4,7,3,7,0.0,0.0,1.65,1.77,0,2,2009-04-15
