game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
246388,2009-09-18,110,111,BAL,BOS,Orioles,Red Sox,Baltimore Orioles,Boston Red Sox,0,0,regular,regular,2009,2009,147,149,31,37,1,3,5,11,0,1,0,0,1,1,1,3,8,15,4,3,4,4,0,1,0.268,0.268,0.332,0.35,0.415,0.454,0.747,0.804,0,1,1,0,5.06,4.2,9.0,9.0,11,5,3,1,1,1,3,4,4,4,0.0,0.0,1.52,1.38,0,0,2009-09-18
246398,2009-09-18,134,135,PIT,SD,Pirates,Padres,Pittsburgh Pirates,San Diego Padres,0,0,regular,regular,2009,2009,148,149,29,30,5,1,7,6,1,3,2,0,0,0,5,1,12,9,6,3,4,5,2,1,0.252,0.243,0.318,0.319,0.389,0.381,0.707,0.7,1,0,0,1,4.59,4.49,9.0,8.0,6,7,1,5,0,0,3,6,5,4,0.0,0.0,1.45,1.41,0,0,2009-09-18
246401,2009-09-18,121,120,NYM,WSH,Mets,Nationals,New York Mets,Washington Nationals,0,0,regular,regular,2009,2009,151,151,36,34,5,6,11,9,2,1,0,0,0,3,4,6,13,19,5,0,7,4,1,0,0.27,0.263,0.336,0.341,0.393,0.412,0.729,0.753,0,1,1,0,4.53,5.12,9.0,9.0,9,11,5,4,3,0,0,5,4,7,0.0,0.0,1.47,1.53,2,2,2009-09-18
246393,2009-09-18,113,146,CIN,FLA,Reds,Marlins,Cincinnati Reds,Florida Marlins,0,0,regular,regular,2009,2009,149,151,31,34,3,4,7,9,1,2,1,0,1,0,3,4,13,11,4,3,5,9,1,0,0.243,0.269,0.313,0.341,0.386,0.418,0.699,0.759,0,1,1,0,4.27,4.32,9.0,9.0,9,7,0,3,0,1,3,4,9,5,0.0,0.0,1.38,1.41,1,0,2009-09-18
246397,2009-09-18,144,143,ATL,PHI,Braves,Phillies,Atlanta Braves,Philadelphia Phillies,0,0,regular,regular,2009,2009,149,150,37,34,4,9,12,10,2,1,0,0,2,4,4,9,20,23,0,4,3,4,0,1,0.266,0.258,0.339,0.335,0.411,0.451,0.75,0.786,0,1,1,0,3.65,4.09,9.0,9.0,10,12,9,4,4,2,4,0,4,3,0.0,0.0,1.33,1.34,0,0,2009-09-18
246400,2009-09-18,139,141,TB,TOR,Rays,Blue Jays,Tampa Bay Rays,Toronto Blue Jays,0,0,regular,regular,2009,2009,151,148,37,36,11,4,16,10,3,4,1,0,1,0,10,4,24,14,3,1,7,12,2,1,0.263,0.266,0.344,0.332,0.442,0.433,0.786,0.765,1,0,0,1,4.34,4.47,9.0,8.0,10,16,4,10,0,1,1,3,12,7,0.0,0.0,1.36,1.42,0,1,2009-09-18
246387,2009-09-18,140,108,TEX,LAA,Rangers,Angels,Texas Rangers,Los Angeles Angels,0,0,regular,regular,2009,2009,150,150,33,33,0,2,8,6,0,0,0,0,0,1,0,2,8,9,2,5,7,9,0,0,0.26,0.285,0.319,0.35,0.451,0.442,0.77,0.792,0,1,1,0,4.28,4.53,9.0,9.0,6,8,2,0,1,0,5,2,9,7,0.0,0.0,1.36,1.42,1,1,2009-09-18
246394,2009-09-18,158,117,MIL,HOU,Brewers,Astros,Milwaukee Brewers,Houston Astros,0,0,regular,regular,2009,2009,148,149,29,34,3,2,7,8,3,0,0,0,0,1,3,2,10,11,4,2,10,8,0,1,0.259,0.263,0.339,0.323,0.422,0.403,0.761,0.726,1,0,0,1,4.77,4.4,9.0,8.0,8,7,2,3,1,0,2,4,8,10,0.0,0.0,1.46,1.42,1,0,2009-09-18
246392,2009-09-18,142,116,MIN,DET,Twins,Tigers,Minnesota Twins,Detroit Tigers,0,0,regular,regular,2009,2009,148,149,31,32,3,0,9,5,2,2,0,0,1,0,3,0,14,7,3,2,4,3,1,0,0.272,0.258,0.341,0.328,0.425,0.417,0.766,0.745,1,0,0,1,4.54,4.3,9.0,8.0,5,9,0,3,0,1,2,3,3,4,0.0,0.0,1.38,1.41,0,0,2009-09-18
246395,2009-09-18,145,118,CWS,KC,White Sox,Royals,Chicago White Sox,Kansas City Royals,0,0,regular,regular,2009,2009,153,149,28,38,0,11,3,13,0,2,0,1,0,3,0,11,3,26,1,6,5,5,1,0,0.259,0.259,0.328,0.317,0.414,0.407,0.742,0.724,0,1,1,0,4.18,4.66,9.0,9.0,13,3,11,0,3,0,6,1,5,5,0.0,0.0,1.36,1.43,1,0,2009-09-18
