game_pk,home_bp_bb_per_9_rolling_5,away_bp_bb_per_9_rolling_5
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,4.5,4.5
413665,4.5,0.0
413666,2.7000270002700026,0.0
413667,1.5882259516120494,0.0
413668,0.0,13.5
413669,2.0769390533773335,9.0
413670,0.0,6.75
413671,1.8,3.0
413672,5.225823309107449,2.5714285714285716
413673,4.050040500405004,2.5714285714285716
413674,9.0,4.5
413675,3.0,9.0
413676,0.0,0.0
413677,1.8620625446119154,0.0
413678,0.0,4.5
413679,6.750168754218856,0.0
413680,0.0,0.0
413681,1.5,7.2
413682,2.25,5.062531640822756
413684,0.0,5.142857142857143
413685,5.4,3.0
413693,3.857115306319241,6.0
413686,9.449952750236248,2.25
413687,1.2857142857142858,5.4
413688,0.0,5.399892002159957
413689,0.0,5.142857142857143
413690,4.153878106754668,1.8
413691,1.2272783058104808,1.34999325003375
413692,4.5,3.2400129600518404
413694,0.0,4.218736816447448
413695,5.625,3.85711530631924
413696,3.9705999135291576,2.5714285714285716
413697,0.9642891581755648,2.6999865000675
413698,5.684150693150598,0.0
413699,4.2631466759298,0.9642891581755649
413700,3.0,1.125
413701,1.4210488919766,0.9
413702,4.909113223241924,3.970599913529157
413703,1.6363636363636365,3.375
413704,1.4210488919766002,1.8620625446119154
413705,0.7714263673532362,3.375
413706,3.5660310074886654,1.9285714285714286
413707,1.741941103035816,3.6
413708,4.050010125025313,4.000044444938277
413709,4.821445790877825,4.5
413710,6.3947200138947,2.25
413711,4.32,2.6128990114532074
413712,1.25581687399273,2.7
413713,4.7646778548361475,1.227278305810481
413714,3.4838653486042768,0.729731701977573
413715,2.7930938169178727,1.6363636363636365
413716,1.0188660021396188,2.0250050625126566
413717,5.400030857319185,3.5526502771067214
413718,1.8,3.272727272727273
413719,1.6199967600064802,2.1315733379649004
413720,1.975604937548933,3.5526222299415005
413721,3.203384401043388,2.4
413722,2.025005062512656,5.142857142857143
413723,6.230781213040794,4.959224156931894
413724,4.1087045841404,3.272727272727273
413725,5.170201765528159,1.862062544611915
413726,4.709296849654826,2.382349437721415
413727,0.9818199669453944,3.4615384615384617
413728,7.071378061585275,2.531265820411378
413729,3.6,0.5744705296618284
413730,1.8837121687806104,1.3846153846153846
413731,0.8709663371510692,1.8
413732,5.268318382040888,2.8723526483091417
413733,1.5,2.5714285714285716
413734,1.4464259885250206,1.8837121687806104
413735,2.755090795547773,4.153830177576241
413736,2.2881317150309917,1.5
413737,1.7608733932030285,3.72412508922383
413738,5.311484117187077,4.909126611829905
413739,3.634622374273796,4.595734902691697
413740,5.3035619579250755,2.1315733379649
413741,3.8028115453358518,1.1489337256729242
413742,1.8305053720247932,1.7704859984065628
413743,2.5471650053490467,3.258626307976393
413744,1.4464259885250206,1.3965541319898827
413745,3.1153726331821807,2.51163374798546
413746,2.2978821186473133,1.3500033750084375
413747,3.115390606520397,5.238813789274312
413748,6.136349690114341,1.148933725672924
413749,4.218756591807175,3.9036097546870425
413750,2.1774263787947703,3.056598006418856
413751,2.769230769230769,4.821419961750069
413752,2.5714285714285716,3.9835934964147666
413753,4.153830177576241,4.764733910199472
413754,3.19736000694735,2.3478158790613954
413755,3.85714836735481,1.0384575443940602
413756,3.203384401043388,1.372879029018595
413757,6.428540816472303,4.295474070336683
413758,1.588235294117647,5.510215326970056
413759,2.0377320042792375,1.35
413760,3.0681748450571704,2.6341399167319106
413761,3.115390606520397,6.0
413762,4.118658029349252,3.9512098750978653
413763,2.4179140565881445,3.374993973225048
413764,2.63413991673191,4.5
413765,2.5714285714285716,4.790291675537578
413766,3.857135969400055,4.909113223241924
413767,3.6986200037808112,3.49998055566358
413768,3.471433530619329,0.9152526860123966
413769,3.75,1.6530645980910164
413770,4.9390123438723315,4.295474070336683
413771,2.076927071013598,7.043493572812115
413772,3.857142857142857,1.7419326743021384
413773,3.8571428571428577,2.6341399167319106
413774,2.51163374798546,1.5
413775,4.05,5.785703954100082
413776,5.26827983346382,1.2
413777,2.7931082639797653,4.319982720069119
413778,2.1093782959035874,3.2399935200129595
413779,1.9756049375489326,6.279084369963651
413780,4.2,4.285693877648201
413781,3.724125089223831,3.56605119264601
413782,3.155840057350575,4.235269204298798
413783,2.6470588235294117,2.700006750016875
413784,2.189195105932719,1.588239965411663
413785,2.6999865000674994,3.2399935200129604
413786,5.170201765528159,1.2
413787,3.9272584463329228,8.790718117949112
413788,5.120671997682767,2.4
413789,2.0769294674752845,1.0
413790,3.176470588235294,4.595764237294627
413791,3.4363511405413067,4.5
413792,3.857135969400055,3.115390606520397
413793,2.4545454545454546,3.4468231779709697
413794,4.021268039855234,6.612258392364065
413795,2.4545398760457364,4.6097448542808435
413796,3.4468011770187723,1.9285679847000274
413797,3.292674895914888,4.408145272876437
413798,3.857142857142857,1.3500033750084375
413799,3.0,3.7674243375612204
413800,1.3500033750084375,2.547165005349046
413801,3.5660310074886654,8.100020250050626
413802,2.2500000000000004,3.75
413803,4.868836495618047,3.970599913529157
413804,2.953129614265022,1.6530645980910164
413805,4.909099834726972,3.8571648980851316
413806,4.0,4.714285714285714
413807,3.6,4.5000225001125
413808,1.03845754439406,2.314298938851079
413809,4.8,7.630451370546457
413810,2.5471650053490467,5.547930005671217
413811,3.176470588235294,2.5
413812,3.292674895914888,3.4468011770187723
413813,3.5217467864060574,2.51163374798546
413814,3.7058823529411766,2.297867451345848
413815,2.51163374798546,1.6875
413816,3.0681748450571704,7.297317019775729
413817,1.7234005885093864,3.4615384615384617
413818,5.094330010698093,2.820899732686168
413819,1.5576953032601986,2.51163374798546
413820,4.584922961973442,4.5000450004500046
413821,3.5,3.857142857142857
413822,2.454549917363486,4.153854142027197
413823,2.612886368475042,2.1315901662640333
413824,2.076923076923077,6.942896816553237
413825,2.5,4.013508089853933
413826,3.115390606520397,2.1176470588235294
413827,3.4615384615384617,1.227269938022868
413828,2.189195105932719,3.292698988775555
413829,4.2631578947368425,3.9512098750978653
413830,1.6199967600064802,1.7608619092960465
413831,0.7714263673532361,6.075015187537969
413832,2.25,4.909113223241924
413833,4.909079752091472,2.5000138889660497
413834,1.6875026367228698,3.4363698843088804
413835,2.189195105932719,2.297867451345848
413836,3.648658509887864,4.821445790877825
413837,1.9756193932653332,3.7241443519730204
413838,5.0943588466371565,1.102043065394011
413839,2.0,2.076927071013598
413840,2.5312420898684693,3.1395421849818255
413841,4.295474070336683,2.07690710071461
413842,2.755107663485027,3.0681957645262026
413843,3.4615384615384617,3.6
413844,3.5409894114580514,4.0
413845,6.0517032699887245,1.894736842105263
413846,1.3846153846153846,1.7608619092960465
413847,5.5588398789408195,2.1600086400345604
413848,1.9756193932653332,6.171463836936212
413849,5.0,2.5961588387669976
413850,3.2034006894938623,3.115390606520397
413851,5.142857142857143,2.2978674513458484
413852,2.2881317150309917,2.0
413853,2.382338927418074,3.3750084375210934
413854,4.1087045841404,2.934769848826744
413855,1.4727299504180915,3.600024000160001
413856,0.0,2.25
413857,4.09094628132983,4.285714285714286
413858,2.842120221685377,5.192317677533995
413859,2.6557420585935385,3.203384401043388
413860,6.0,0.5744705296618283
413861,1.9285714285714286,2.07691508878812
413862,5.785714285714286,4.320017280069121
413863,4.609778584285777,4.973710387949411
413864,4.584897009628284,2.8125
413865,4.821445790877824,2.755107663485027
413866,2.5714285714285716,2.2978674513458484
413867,2.0,2.16000864003456
413868,5.399973000135,4.378390211865437
413869,3.8571507288790383,4.108677788357442
413870,1.3965541319898827,3.375021093881837
413871,0.0,3.1764519032240983
413872,4.909135537595796,4.5
413873,3.9705999135291576,6.456535775077772
413874,3.098365735025795,1.4999916667129627
413875,4.7368421052631575,1.7608733932030287
413876,2.5116337479854605,1.528299003209428
413877,6.0,3.2400129600518404
413878,4.95919379427305,0.9473684210526315
413879,4.959193794273049,3.6
413880,3.6,1.125
413881,5.2104988921110955,5.062531640822755
413882,4.408172261576044,4.695631758122791
413883,1.0,3.5217697545196045
413884,2.1891773557980767,3.5526222299415
413885,3.056598006418856,7.8
413886,2.4999861111882713,1.8409174587157215
413887,4.320017280069121,2.3478158790613954
413888,5.6249648439697255,2.8421202216853776
413889,4.6097448542808435,1.9285714285714286
413891,2.6341591910204443,5.1702347669564555
413892,5.1922877219703,2.131590166264033
413893,3.1764799308233256,4.378390211865438
413894,4.153878106754668,2.076927071013598
413895,1.472729950418092,3.0
413896,5.25,3.5526222299415
413897,4.0,5.094330010698093
413898,4.153854142027196,2.6470588235294117
413899,1.2272699380228682,2.6999865000674994
413900,3.4468011770187723,7.043493572812114
413901,3.1764519032240988,3.2926989887755553
413903,5.210498892111095,2.3142989388510795
413904,5.294117647058823,2.769230769230769
413906,3.552650277106722,4.695662381874743
413907,5.869539697653488,2.6129116545537245
413908,2.8928674745266942,3.375008437521094
413909,5.4000308573191855,2.2978821186473137
413910,1.4727299504180915,3.8571271137668823
413911,4.846153846153846,3.0857054694129444
413912,3.7058823529411766,5.094330010698093
413913,2.8928674745266947,3.115390606520397
413914,2.511616225040814,2.8420977839532005
413890,4.1896623959696475,2.3275902199831378
413915,3.0,6.456535775077771
413916,3.6346014053792097,3.2143086736333832
413917,4.378390211865438,3.7799924400151204
413918,5.03388977306818,3.1395421849818255
413919,6.456535775077771,4.378390211865438
413920,4.153854142027196,3.857135969400055
413921,4.2,4.959193794273049
413922,6.7499662501687485,1.3846153846153846
413923,2.025005062512656,3.3750210938818372
413924,5.10812191384301,2.454556611620962
413926,3.857142857142857,4.021268039855234
