game_pk,home_bp_hr_per_9_rolling_10,away_bp_hr_per_9_rolling_10
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,0.0,0.0
413665,0.0,0.0
413666,2.7000270002700026,0.0
413667,0.0,0.0
413668,0.0,4.5
413669,0.0,0.0
413670,0.0,2.25
413671,0.0,0.0
413672,0.0,0.0
413673,1.3500135001350013,1.2857142857142858
413674,2.25,0.0
413675,0.0,4.5
413676,0.0,0.0
413677,0.0,0.0
413678,0.0,0.0
413679,0.0,0.0
413680,4.5,9.0
413681,0.0,3.6
413682,0.0,0.0
413684,0.0,1.2857142857142858
413685,1.8,0.0
413693,0.0,0.0
413686,1.3499932500337497,0.0
413687,0.0,3.6
413688,2.076939053377334,0.0
413689,0.0,0.0
413690,0.0,0.0
413691,1.2272783058104808,1.34999325003375
413692,2.25,0.0
413694,0.0,0.8437473632894896
413695,1.125,0.0
413696,1.588239965411663,0.0
413697,0.0,0.0
413698,1.4210376732876495,0.0
413699,0.7105244459883,0.9642891581755649
413700,0.0,0.0
413701,0.7105244459883,0.0
413702,2.454556611620962,0.0
413703,0.0,0.0
413704,1.4210488919766002,0.9310312723059577
413705,1.5428527347064724,0.0
413706,1.0188660021396188,0.0
413707,0.870970551517908,0.0
413708,0.0,1.0000111112345693
413709,0.9642891581755649,0.0
413710,0.7105244459883,0.0
413711,1.08,0.8709663371510692
413712,0.0,0.9
413713,0.7941129758060246,0.0
413714,0.8709663371510692,0.729731701977573
413715,0.0,0.0
413716,0.5094330010698094,0.0
413717,2.314298938851079,0.0
413718,0.0,0.0
413719,1.6199967600064802,0.7105244459883001
413720,1.3170699583659553,0.0
413721,0.9152526860123966,0.0
413722,0.6750016875042187,0.0
413723,0.0,0.551024906325766
413724,0.5869577977343429,0.8181818181818182
413725,0.574466862836462,0.0
413726,0.9418593699309652,1.1911747188607076
413727,0.0,0.6923076923076923
413728,0.6428525510532068,0.0
413729,0.75,0.5744705296618284
413730,0.0,0.0
413731,0.4354831685755346,0.0
413732,1.975619393265333,0.0
413733,0.0,0.0
413734,1.4464259885250206,0.6279040562602035
413735,1.55768631659109,0.0
413736,0.8307679526646883,0.0
413737,0.5869577977343429,0.0
413738,0.4426236764322564,0.4909126611829905
413739,0.5192317677533995,1.1489337256729242
413740,0.48214199617500686,0.0
413741,0.880433825615407,0.5094330010698094
413742,1.094593115414709,1.094593115414709
413743,0.5094330010698094,1.2656269775421523
413744,0.375,0.42187565918071745
413745,0.49090730579161534,0.0
413746,0.5094358846637157,0.0
413747,0.0,0.3698635203609868
413748,0.0,1.6874947265789793
413749,0.7605655227197824,0.8265297688471747
413750,0.39705999135291575,2.0769198816617207
413751,0.0,0.3970582396202359
413752,0.0,0.0
413753,0.8852429992032814,0.8852517065685678
413754,1.317069958365955,0.53999892000216
413755,0.7941176470588235,0.4426214996016407
413756,0.9759024386717606,0.9759024386717606
413757,1.2461461775619842,1.62000648002592
413758,0.41538397633234414,1.5211310454395648
413759,0.34615384615384615,0.36
413760,0.8437473632894898,0.0
413761,0.0,0.3176474325263912
413762,1.0125025312563283,0.764149501604714
413763,0.33750084375210937,1.824321859024515
413764,0.0,0.364864371804903
413765,0.0,0.0
413766,0.7714263673532362,0.8437552734704593
413767,1.2705852456817748,0.8059677433798706
413768,0.75,1.051946685783525
413769,0.9101113369535541,0.9310344827586207
413770,1.1739079395306977,1.3728860097830837
413771,0.375,1.7532513071462523
413772,0.32142857142857145,0.3
413773,0.7605623090671704,0.0
413774,0.42187565918071745,0.0
413775,0.0,0.28125
413776,0.0,1.459457487219612
413777,0.9418626554945477,0.7431179025359587
413778,0.29347889886717143,1.5882315571022185
413779,0.8307679526646883,0.6666666666666666
413780,0.0,0.0
413781,0.6585349791829777,0.6750042187763674
413782,1.102039691796233,0.7199971200115199
413783,0.28125,1.1612903225806452
413784,0.3802827613598912,0.0
413785,0.7397240007561623,0.2647058823529412
413786,0.0,1.3012032515623475
413787,0.6428548469469751,0.6
413788,0.5934052892191446,1.1489410593236569
413789,0.26470666090194384,1.3012032515623475
413790,0.5142857142857142,1.2385332463607763
413791,0.7941153114255547,0.2571428571428571
413792,1.1440658575154958,0.8265322990455082
413793,0.0,1.1739181474702063
413794,0.0,1.5168573412524522
413795,0.3292686942301149,1.0693026958309075
413796,0.0,0.5454545454545454
413797,0.6506016257811738,0.24545432231425246
413798,0.6749991562510547,1.2
413799,1.0800043200172802,0.9152526860123966
413800,0.3698635203609868,2.010634019927617
413801,0.5934052892191446,0.5625
413802,0.34615384615384615,0.852630681441388
413803,0.0,0.6230774023672325
413804,0.486487801318382,1.1739117674872093
413805,0.4864864864864865,1.40625
413806,1.2735825026745233,0.46153846153846156
413807,1.0546866760260343,0.9642891581755649
413808,0.0,1.1571494694255395
413809,0.0,1.4673944943358572
413810,0.54000054000054,1.2616775264391533
413811,0.0,0.4954132985443106
413812,0.6749991562510547,0.23684210526315788
413813,0.6067408913023693,1.3636363636363635
413814,1.0588266436077753,0.8120288540919488
413815,0.3292686942301149,1.948449590825586
413816,0.5999980000066667,0.2903225806451613
413817,0.6279062466206435,0.5510198458981165
413818,0.0,0.425197185194634
413819,0.47368545706699233,1.5
413820,0.5094344428626819,1.5168573412524522
413821,1.4727259338855148,0.9391312514184794
413822,1.236640277373834,0.9310360879932553
413823,0.0,1.0253216471982136
413824,0.0,1.1612940686905442
413825,0.5346545240683644,1.1637890903824468
413826,0.0,0.4954132985443106
413827,1.012498734376582,0.5510198458981165
413828,0.30337044565118465,1.534092652378014
413829,1.3366363101709111,0.6532247528633018
413830,0.3,1.9090851239844726
413831,0.6067388461175456,0.28723434812164694
413832,0.5346529359871921,0.5242723536624793
413833,0.0,0.4320006912011059
413834,1.1824808887000813,0.7105281856004885
413835,0.3333333333333333,0.8265297688471747
413836,1.6463434711505744,1.402601045717002
413837,0.6352971072805048,1.3388407622466738
413838,0.0,0.46551804399662766
413839,0.3,0.8526333739649978
413840,0.0,0.6479994816004148
413841,1.40625,1.9894653075144946
413842,1.2385332463607763,0.5242723536624793
413843,1.012498734376582,0.9642865752558707
413844,1.3613433938290809,0.7232149314419031
413845,1.2162162162162162,1.2089543216758794
413846,0.3333333333333333,1.102039691796233
413847,1.0253177535667766,1.901413806799456
413848,0.3176485536402524,1.3846153846153846
413849,0.23076863905477168,0.46551804399662766
413850,0.5346545240683644,0.0
413851,0.3176474325263912,0.524270826658589
413852,0.2903225806451613,0.8901108682537014
413853,0.0,0.46956440075756395
413854,1.2857142857142858,1.4062456054824828
413855,1.3846153846153846,0.6666691358116141
413856,0.6505992742203652,0.0
413857,1.317079595510222,0.40601534286867885
413858,1.0384615384615385,0.9642865752558707
413859,1.1344528281909008,1.2162162162162162
413860,1.3636363636363635,1.0485447073249585
413861,0.9642857142857143,0.8099983800032401
413862,1.6463434711505744,2.189195105932719
413863,0.30681957645262026,1.125
413864,0.2368414819961,0.47787695199460534
413865,0.5046738405118514,0.28723434812164694
413866,0.3176474325263912,0.5566998830930245
413867,0.28723434812164694,0.8617030443649408
413868,0.7397240007561624,0.33749957812552733
413869,1.310680884156198,1.6363586777009764
413870,1.4210526315789473,0.964289158175565
413871,0.5999980000066667,0.3333320987700046
413872,1.8493252017819277,0.39705911548464373
413873,1.08,1.2735861071567047
413874,0.9310336801433792,1.1842105263157894
413875,1.3235294117647058,1.0188688857253638
413876,0.9101144047514714,0.8099983800032401
413877,1.7088629226112944,2.281696568159347
413878,0.0,0.27000027000027
413879,0.54000054000054,0.2934779418718023
413880,0.3176474325263912,0.27834994154651227
413881,0.9758989113305477,0.3417725845222589
413882,1.6530645980910164,1.4361671570911552
413883,1.5,1.2705942145610098
413884,0.8999970000099999,0.3176463114204437
413885,0.6,1.25
413886,1.0188660021396188,0.8181842975281745
413887,1.8000090000450002,0.8617002942546931
413888,1.0253099663926177,1.2162162162162162
413889,0.9310312723059577,0.509434442862682
413891,0.9529456609207574,0.27551076634850274
413892,0.2571421224510787,0.8901108682537013
413893,0.35999999999999993,1.0384615384615385
413894,2.219190242138313,0.9101144047514714
413895,1.2735861071567047,0.27000027000027
413896,1.402601045717002,0.3253008128905869
413897,1.3917540121175382,0.22314068028155395
413898,1.0485447073249587,1.2857142857142858
413899,0.2967026446095723,0.6428548469469753
413900,0.6206896551724138,1.2385332463607763
413901,1.0188660021396188,1.0285743673553354
413903,1.8202165383526367,1.2385332463607768
413904,0.89999700001,0.8901108682537013
413906,0.9878096966326666,0.27551076634850274
413907,0.2999990000033333,0.6352948650527824
413908,0.3802827613598912,1.0253177535667766
413909,1.542865959234053,0.64285943878371
413910,1.2980794193834988,0.2647058823529412
413911,1.4210545013875018,0.364864371804903
413912,1.4210556232749962,0.45
413913,1.1946923799865135,1.5283033285880459
413914,0.3103437574353192,0.3698620003780812
413890,0.0,0.25
413915,0.3103448275862069,1.2735861071567047
413916,1.2735825026745233,1.3636404958802908
413917,1.2461576804851706,0.8350498246395369
413918,1.7419298647423718,0.8019817861025469
413919,1.1739117674872093,0.9418626554945477
413920,0.0,0.24545432231425246
413921,1.2000040000133334,0.2673272620341822
413922,0.2903225806451613,0.8901108682537014
413923,0.33750084375210937,0.38028276135989114
413924,1.6119499220890872,0.6506039773589816
413926,1.7763181267343773,0.3253008128905869
413927,0.9101144047514713,0.2477066492721553
413928,1.4464298628838064,1.6701048145410458
413929,0.3333320987700046,1.1408434636007556
413931,1.4210601108426886,1.5140215215355541
413932,0.84375,1.9687438476754762
