game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
446873,,,,
446877,,,,
446911,,,,
446868,,,,
446869,,,,
446871,,,,
446872,,,,
446874,,,,
446875,,,,
446876,,,,
446878,4.5,0.0,4.5,0.0
446879,,,,
446889,,,,
446867,,,,
446870,,,,
446880,13.5,0.0,13.5,0.0
446881,0.0,0.0,0.0,0.0
446882,5.4,0.0,5.4,0.0
446883,,,,
446884,17.181661984891047,0.0,17.181661984891047,0.0
446885,12.6,0.0,12.6,0.0
446886,0.0,0.0,0.0,0.0
446887,2.8421202216853776,0.0,2.8421202216853776,0.0
446896,9.0,0.0,9.0,0.0
446910,3.0,4.5,3.0,4.5
446888,4.909046281397441,0.0,4.909046281397441,0.0
446890,0.9,3.3750210938818372,0.9,3.3750210938818372
446891,3.375,7.714285714285714,3.375,7.714285714285714
446892,4.5,7.2,4.5,7.2
446893,0.0,4.5,0.0,4.5
446894,9.449952750236248,0.0,9.449952750236248,0.0
446895,2.5714285714285716,4.04997975010125,2.5714285714285716,4.04997975010125
446897,0.0,22.5,0.0,22.5
446898,9.449952750236248,0.0,9.449952750236248,0.0
446899,14.4,0.0,14.4,0.0
446900,1.0,2.25,1.0,2.25
446901,1.8620818074607413,3.0,1.8620818074607413,3.0
446902,2.25,3.0,2.25,3.0
446904,2.7,0.0,2.7,0.0
446905,0.75,2.8421202216853776,0.75,2.8421202216853776
446906,0.0,10.241343995365535,0.0,10.241343995365535
446907,0.0,0.0,0.0,0.0
446908,2.4545454545454546,2.793093816917873,2.4545454545454546,2.793093816917873
446909,0.0,18.90018900189002,0.0,18.90018900189002
446917,1.5,4.821445790877825,1.5,4.821445790877825
448298,10.285714285714286,15.75,10.285714285714286,15.75
446912,5.625,2.5714285714285716,5.625,2.5714285714285716
446913,5.744668628364621,0.0,5.744668628364621,0.0
446914,2.8928674745266947,4.695631758122791,2.8928674745266947,4.695631758122791
446915,6.749978906315917,9.947342243836202,6.749978906315917,9.947342243836202
446916,1.4210488919766,5.7272727272727275,1.4210488919766,5.7272727272727275
446918,3.857142857142857,3.085705469412945,3.857142857142857,3.085705469412945
446919,5.0,0.0,5.0,0.0
446920,0.0,2.8723343141823103,0.0,2.8723343141823103
446921,0.0,12.913155766571881,0.0,12.913155766571881
446922,1.8,0.75,1.8,0.75
446923,6.517218906141703,6.942837306179125,6.517218906141703,6.942837306179125
446924,1.5,2.314279102059708,1.5,2.314279102059708
446925,2.076923076923077,1.3170795955102221,2.076923076923077,1.3170795955102221
446926,7.2,11.571395510298542,7.2,11.571395510298542
446927,6.171410938825889,1.3846153846153846,6.171410938825889,1.3846153846153846
446928,4.821419961750069,1.862062544611915,4.821419961750069,1.862062544611915
446929,2.0250050625126566,3.1764519032240983,2.0250050625126566,3.1764519032240983
446930,7.363619628137209,8.63998272003456,7.363619628137209,8.63998272003456
446931,1.07999784000432,6.3947200138947,1.07999784000432,6.3947200138947
446933,3.272727272727273,3.951209875097866,3.272727272727273,3.951209875097866
446934,4.090909090909091,0.6279084369963651,4.090909090909091,0.6279084369963651
446935,0.75,2.213107498008203,0.75,2.213107498008203
446936,0.0,12.656329102056889,0.0,12.656329102056889
446937,3.857142857142857,1.125,3.857142857142857,1.125
446938,8.804309546480232,5.1922877219703,8.804309546480232,5.1922877219703
446939,4.320017280069121,1.8409049070343022,4.320017280069121,1.8409049070343022
446941,5.0625,9.20452453517151,5.0625,9.20452453517151
446942,5.522714721102906,1.125,5.170201765528159,1.125
446943,3.7799924400151204,1.5,4.153839763323441,1.5
446945,5.586187633835746,7.403213865784088,5.586187633835746,7.403213865784088
446946,2.15999568000864,6.3947200138947,1.7419326743021384,5.522714721102906
446947,2.4545454545454546,3.115390606520397,2.4545454545454546,3.115390606520397
446948,2.700006750016875,4.764705882352941,2.700006750016875,4.764705882352941
446950,1.6875,2.647043252686749,1.6875,1.9285659183830903
446951,0.0,9.878096966326666,0.0,9.878096966326666
446952,3.115390606520397,1.8620721759865102,3.115390606520397,1.8620721759865102
446953,9.737672991236094,4.640610498092193,9.737672991236094,4.640610498092193
446954,6.075015187537969,1.528299003209428,6.075015187537969,1.528299003209428
446955,1.588235294117647,1.0800043200172802,1.588235294117647,1.0800043200172802
446956,4.418189851254275,8.61700294254693,4.418189851254275,7.64149501604714
446957,2.769230769230769,8.660410039283168,2.769230769230769,8.660410039283168
446958,1.5576953032601986,1.2656269775421523,1.5576953032601986,1.2656269775421523
446959,5.538461538461538,2.0250050625126566,5.033889773068181,1.7608733932030287
446960,1.5,2.7931082639797653,1.2857142857142858,2.417914056588144
446961,6.857142857142857,2.5471794233185783,6.6521739130434785,2.5471794233185783
446962,2.2040726364382186,1.5576953032601986,1.7088564332748524,3.796880932626457
446963,1.2558168739927302,3.789473684210526,1.2558168739927302,3.789473684210526
446964,1.372879029018595,2.5961438609851504,1.6615359053293766,4.8358064602792235
446965,3.8571507288790383,1.9285783163511299,3.8571507288790383,2.0769294674752845
446966,6.000040000266669,2.8928519770500407,7.9412231836657865,5.238790331969158
446967,2.6470588235294117,4.395328393821424,2.3684210526315788,6.982734542294681
446968,7.9024197501957305,5.094330010698093,5.785703954100082,4.558435638395275
446969,2.25,9.180036720146882,2.25,7.838734963661174
446970,3.4363698843088804,1.4727299504180915,2.953129614265022,1.7763181267343773
446971,0.6136391529052405,6.074969625151874,1.4464337372633473,6.074969625151874
446972,4.695662381874743,2.00001111117284,6.84,3.000014285782313
446973,2.647043252686749,0.9818199669453944,1.8620625446119152,3.5526362534687546
446974,2.3275902199831378,3.085718693883848,2.0769294674752845,3.085718693883848
446976,6.3947200138947,1.038463535506799,4.584897009628284,1.038463535506799
446977,3.0,2.2978821186473137,3.0,1.8243292549439323
446978,4.595764237294627,2.74575805803719,7.105300554213443,4.443026726514616
446979,11.499936111466047,2.15999568000864,9.26862904886851,1.5882329584809436
446980,5.0625,1.8837121687806102,3.6818181818181817,6.850725818728899
446975,1.6199967600064802,2.907687834326409,1.824321859024515,4.447048359886212
446981,10.53655966692764,5.3035619579250755,6.646143621317506,4.395343726344504
446982,2.25,10.260041040164161,2.3684210526315788,7.941199827058315
446983,4.418189851254275,1.4727299504180915,3.9078998788156296,1.8409111828536169
446984,6.075015187537968,0.6923076923076923,4.695652173913044,1.4727299504180915
446985,1.3846153846153846,4.584922961973442,1.0588235294117647,3.4225448522390205
446986,0.627908436996365,7.243884771012754,1.3064558272768623,7.243884771012754
446987,4.075487077309726,1.3965541319898827,2.730343214254414,2.5890446425269076
446988,2.9347889886717144,2.00001111117284,6.107142857142857,2.5200100800403202
446989,2.755090795547773,1.0800043200172802,2.8124912109649656,3.375008437521094
446990,2.945459900836183,2.1093782959035874,2.281696568159347,2.634149553840919
446992,4.909079752091472,1.0,4.354831685755346,0.8437513183614349
446993,2.6341591910204443,3.2399935200129604,6.328164551028444,4.764694671306655
446994,9.32723881004069,2.4,8.881555574853751,1.5211246181343407
446995,6.1875,1.3846153846153846,3.96,6.202694320683351
446991,2.25,3.0483821800287423,2.2771056902341082,4.308501471273466
446996,6.3947200138947,2.204086130788022,6.084498472537363,3.9375
446997,2.4,8.816344523152088,2.142857142857143,7.297317019775729
446998,1.2272699380228682,1.3965541319898827,5.21589723659719,1.6701048145410458
446999,5.142857142857143,0.6,4.2077867431341,1.2656269775421523
447000,1.459463403955146,4.714308163372206,0.9310360879932551,3.7742057232442683
447001,1.3846153846153846,7.363636363636363,1.588239965411663,6.749984659125775
447002,6.622666500628305,1.4727299504180915,4.009908930512734,2.634149553840919
447003,3.2142857142857144,2.1176595156442097,6.163036779307848,2.57143775513484
447004,3.4468011770187723,3.375,4.183092699869437,2.314289020412886
447005,0.7105300554213444,3.75,6.171463836936212,4.602262267585755
447006,8.55,3.0,7.887631586930802,2.2771056902341082
447007,4.5,4.2,4.595734902691696,4.544549955891133
447008,2.25,8.027048721753301,3.068185304756028,7.013005228585009
447009,1.1739079395306977,1.5,4.935467950103387,1.542857142857143
447010,3.5526222299415005,0.0,2.392408091655812,1.1095905610829604
447011,2.769230769230769,4.950024750123751,2.2771056902341082,4.5000132353330455
447012,0.7105300554213444,6.48002592010368,1.208957028294072,7.59375
447013,2.700006750016875,3.258626307976393,5.5588235294117645,3.5604434730148053
447014,4.5,2.7000108000432,3.220177577655821,2.70000900003
447015,3.857142857142857,1.3170795955102221,3.9036097546870425,3.337086150755395
447016,8.307708284054392,2.2881317150309917,4.909099834726972,4.456302026598007
447017,6.3,3.4363698843088804,5.603763011767903,2.3625059062647655
447018,4.5,6.279084369963651,5.399993250008437,3.4838709677419355
447019,4.050010125025313,5.823529411764706,2.189195105932719,3.7241379310344827
447020,4.959193794273049,2.076923076923077,3.375003835231631,4.013508089853933
447021,0.9310409037303706,1.588239965411663,6.171463836936212,2.01492838049012
447022,2.4545454545454546,4.6097448542808435,2.7303340108606617,4.1538370245340115
447023,4.909079752091472,2.1315733379649004,3.9375,5.934072455024675
447024,5.399989200021601,1.6199967600064802,4.935467950103387,1.4210526315789473
447025,4.628558204119417,0.0,2.5411794602111297,1.1095905610829604
447026,3.0,7.061560189415967,2.1235931195582927,5.30770591719466
447027,0.6750016875042187,3.6818349174314426,1.0657908760406263,7.2
447028,3.0,2.8125000000000004,5.454545454545454,3.3402096290820915
447029,4.584897009628283,2.3478311909373715,3.6346014053792097,2.4545528925845232
447030,1.975604937548933,3.3750084375210934,3.521735302461628,3.97895574516999
447031,9.310360879932551,2.5,5.684225484803908,4.098206967487559
447032,6.750042187763673,4.7368421052631575,4.909090909090909,2.9670362275123376
447033,4.5,5.40001350003375,5.399993250008437,3.6
447034,5.2683183820408885,4.764705882352941,2.8928674745266947,3.272727272727273
447035,5.0625,2.189195105932719,3.09375,4.0
447036,2.918926807910292,1.6875105469409186,4.6097785842857775,2.281696568159347
447037,2.4,2.907687834326409,2.5961513498544715,3.889823915552686
447038,2.945459900836183,1.34999325003375,3.3750030133955478,5.7
447040,4.846153846153846,1.6874947265789793,2.6024159094359263,1.875
447041,3.8571318367661807,8.70970551517908,2.297867451345848,5.850014625036563
447042,2.189195105932719,5.1702347669564555,1.849317601804934,8.554446975795074
447043,1.975604937548933,3.1395421849818255,3.413793103448276,3.0566066571760917
447044,4.584897009628283,1.6875,3.4411663495107363,1.852946626313607
447045,0.6923076923076923,4.5,3.1153846153846154,2.872343481216469
447046,9.818199669453945,3.176470588235294,6.352959861646653,2.88348954662224
447047,4.97371038794941,4.909099834726972,5.538461538461538,3.3061291961820327
447048,2.4,6.923076923076923,5.023249972965148,4.247186239116585
447049,4.200028000186668,4.0,2.5051649697524527,3.342857142857143
447050,4.31999136001728,2.189195105932719,2.911764705882353,4.32
447051,3.1395421849818255,1.8620818074607413,3.9000130000433337,2.1039015685755027
447052,6.428571428571429,2.5714285714285716,4.344827586206897,3.8571396158490625
447053,3.0857054694129444,3.272727272727273,2.223524179943106,2.25
447054,7.476946082911024,4.295474070336684,6.177987044023879,7.090909090909091
447055,1.862062544611915,4.5,1.1911747188607076,2.621361768312396
447056,0.0,3.7799924400151204,2.892857142857143,3.2869508053029475
447057,4.021268039855234,3.176479930823326,3.7058823529411766,4.153846153846154
447058,3.4363698843088804,2.8928674745266947,3.2400051840082944,2.486845377428128
447067,3.375,4.846153846153846,3.033714682504905,3.3402096290820915
447059,6.75,2.958896003024649,4.935483870967742,2.655735528085633
447060,2.531242089868469,3.3749894531579585,2.362497046878691,2.347826086956522
447061,8.83637970250855,4.378390211865438,6.635615713951573,6.958770060587691
447062,2.63413991673191,3.2142857142857144,2.273688997239994,2.16000216000216
447063,4.31999136001728,1.9285714285714286,3.193538085361015,2.4545482438048225
447064,2.3478158790613954,4.31999136001728,1.4835132230478616,2.7000027000027
