game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776540,2025-08-29,118,116,Royals,Tigers,134,134,462.7,506.3,426,460,0.92,0.91,188,220,0.41,0.43,164,187,0.35,0.37,399,432,0.86,0.85,48,63,0.1,0.12,3.66,3.91,1.28,1.28,7.76,7.68,2.43,2.31,0.93,1.12,3.19,3.32
776533,2025-08-29,137,110,Giants,Orioles,133,133,485.7,490.3,415,473,0.85,0.96,171,251,0.35,0.51,165,222,0.34,0.45,438,516,0.9,1.05,42,69,0.09,0.14,3.17,4.61,1.19,1.42,8.12,9.47,2.65,2.32,0.78,1.27,3.06,4.07
776534,2025-08-29,119,109,Dodgers,D-backs,134,135,556.3,466.7,532,466,0.96,1.0,255,245,0.46,0.53,214,191,0.38,0.41,562,413,1.01,0.89,68,59,0.12,0.13,4.13,4.73,1.34,1.41,9.09,7.97,2.63,2.16,1.1,1.14,3.46,3.68
776538,2025-08-29,133,140,Athletics,Rangers,135,133,521.0,480.3,490,415,0.94,0.86,274,191,0.53,0.4,245,177,0.47,0.37,528,448,1.01,0.93,66,57,0.13,0.12,4.73,3.58,1.41,1.23,9.12,8.39,2.16,2.53,1.14,1.07,4.23,3.32
776542,2025-08-29,115,112,Rockies,Cubs,134,134,519.0,477.7,555,436,1.07,0.91,299,203,0.58,0.42,233,163,0.45,0.34,451,423,0.87,0.89,79,58,0.15,0.12,5.18,3.82,1.52,1.25,7.82,7.97,1.94,2.6,1.37,1.09,4.04,3.07
776541,2025-08-29,142,135,Twins,Padres,132,132,507.7,493.0,506,381,1.0,0.77,241,163,0.47,0.33,185,185,0.36,0.38,488,507,0.96,1.03,50,44,0.1,0.09,4.27,2.98,1.36,1.15,8.65,9.26,2.64,2.74,0.89,0.8,3.28,3.38
776543,2025-08-29,117,108,Astros,Angels,131,133,469.3,483.0,385,469,0.82,0.97,194,261,0.41,0.54,181,220,0.39,0.46,537,482,1.14,1.0,66,78,0.14,0.16,3.72,4.86,1.21,1.43,10.3,8.98,2.97,2.19,1.27,1.45,3.47,4.1
776546,2025-08-29,141,158,Blue Jays,Brewers,133,135,489.3,529.0,407,460,0.83,0.87,219,223,0.45,0.42,214,198,0.44,0.37,534,515,1.09,0.97,59,55,0.12,0.1,4.03,3.79,1.27,1.24,9.82,8.76,2.5,2.6,1.09,0.94,3.94,3.37
776548,2025-08-29,121,146,Mets,Marlins,133,134,513.3,513.3,470,476,0.92,0.93,221,240,0.43,0.47,202,201,0.39,0.39,508,466,0.99,0.91,52,62,0.1,0.12,3.87,4.21,1.31,1.32,8.91,8.17,2.51,2.32,0.91,1.09,3.54,3.52
776547,2025-08-29,114,136,Guardians,Mariners,131,134,464.3,478.7,416,444,0.9,0.93,186,204,0.4,0.43,176,185,0.38,0.39,459,448,0.99,0.94,43,56,0.09,0.12,3.61,3.84,1.27,1.31,8.9,8.42,2.61,2.42,0.83,1.05,3.41,3.48
776549,2025-08-29,111,134,Red Sox,Pirates,133,134,481.0,491.3,400,432,0.83,0.88,180,225,0.37,0.46,195,178,0.41,0.36,455,454,0.95,0.92,40,48,0.08,0.1,3.37,4.12,1.24,1.24,8.51,8.32,2.33,2.55,0.75,0.88,3.65,3.26
776552,2025-08-29,143,144,Phillies,Braves,132,133,425.7,472.0,411,412,0.97,0.87,208,220,0.49,0.47,151,185,0.35,0.39,419,452,0.98,0.96,60,62,0.14,0.13,4.4,4.19,1.32,1.26,8.86,8.62,2.77,2.44,1.27,1.18,3.19,3.53
776545,2025-08-29,120,139,Nationals,Rays,133,132,477.7,456.3,501,403,1.05,0.88,297,190,0.62,0.42,224,155,0.47,0.34,430,495,0.9,1.08,70,65,0.15,0.14,5.6,3.75,1.52,1.22,8.1,9.76,1.92,3.19,1.32,1.28,4.22,3.06
776551,2025-08-29,113,138,Reds,Cardinals,131,133,469.3,475.7,403,423,0.86,0.89,203,188,0.43,0.4,217,178,0.46,0.37,444,443,0.95,0.93,59,39,0.13,0.08,3.89,3.56,1.32,1.26,8.51,8.38,2.05,2.49,1.13,0.74,4.16,3.37
776544,2025-08-29,145,147,White Sox,Yankees,134,134,535.0,477.0,500,424,0.93,0.89,243,227,0.45,0.48,236,201,0.44,0.42,496,501,0.93,1.05,60,63,0.11,0.13,4.09,4.28,1.38,1.31,8.34,9.45,2.1,2.49,1.01,1.19,3.97,3.79
