game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
778177,2025-04-25,109,144,D-backs,Braves,25,24,86.0,83.3,77,64,0.9,0.77,41,41,0.48,0.49,24,39,0.28,0.47,99,81,1.15,0.97,9,11,0.1,0.13,4.29,4.43,1.17,1.24,10.36,8.75,4.12,2.08,0.94,1.19,2.51,4.21
778178,2025-04-25,133,145,Athletics,White Sox,25,25,92.3,90.3,89,81,0.96,0.9,41,45,0.44,0.5,47,44,0.51,0.49,100,93,1.08,1.03,6,15,0.06,0.17,4.0,4.48,1.47,1.38,9.75,9.27,2.13,2.11,0.58,1.49,4.58,4.38
778172,2025-04-25,135,139,Padres,Rays,24,25,92.0,87.3,59,73,0.64,0.84,18,32,0.2,0.37,31,26,0.34,0.3,93,81,1.01,0.93,7,15,0.08,0.17,1.76,3.3,0.98,1.13,9.1,8.35,3.0,3.12,0.68,1.55,3.03,2.68
778171,2025-04-25,137,140,Giants,Rangers,26,24,89.0,89.0,61,74,0.69,0.83,23,36,0.26,0.4,32,31,0.36,0.35,82,88,0.92,0.99,7,7,0.08,0.08,2.33,3.64,1.04,1.18,8.29,8.9,2.56,2.84,0.71,0.71,3.24,3.13
778176,2025-04-25,119,134,Dodgers,Pirates,25,26,106.0,92.7,95,67,0.9,0.72,48,34,0.45,0.37,39,38,0.37,0.41,123,86,1.16,0.93,13,7,0.12,0.08,4.08,3.3,1.26,1.13,10.44,8.35,3.15,2.26,1.1,0.68,3.31,3.69
778181,2025-04-25,115,113,Rockies,Reds,24,25,90.3,83.3,81,63,0.9,0.76,40,32,0.44,0.38,53,37,0.59,0.44,77,66,0.85,0.79,12,14,0.13,0.17,3.99,3.46,1.48,1.2,7.67,7.13,1.45,1.78,1.2,1.51,5.28,4.0
778175,2025-04-25,136,146,Mariners,Marlins,25,24,99.3,99.7,92,90,0.93,0.9,40,48,0.4,0.48,42,55,0.42,0.55,80,82,0.81,0.82,10,13,0.1,0.13,3.62,4.33,1.35,1.45,7.25,7.4,1.9,1.49,0.91,1.17,3.81,4.97
778186,2025-04-25,142,108,Twins,Angels,25,24,95.3,78.7,79,87,0.83,1.11,38,45,0.4,0.57,34,39,0.36,0.5,94,75,0.99,0.95,8,12,0.08,0.15,3.59,5.15,1.19,1.6,8.87,8.58,2.76,1.92,0.76,1.37,3.21,4.46
778187,2025-04-25,118,117,Royals,Astros,26,24,85.0,86.0,70,61,0.82,0.71,33,25,0.39,0.29,40,31,0.47,0.36,71,101,0.84,1.17,9,7,0.11,0.08,3.49,2.62,1.29,1.07,7.52,10.57,1.77,3.26,0.95,0.73,4.24,3.24
778185,2025-04-25,147,141,Yankees,Blue Jays,25,25,93.0,89.0,58,70,0.62,0.79,32,35,0.34,0.39,49,30,0.53,0.34,107,110,1.15,1.24,7,10,0.08,0.11,3.1,3.54,1.15,1.12,10.35,11.12,2.18,3.67,0.68,1.01,4.74,3.03
778183,2025-04-25,120,121,Nationals,Mets,25,25,79.3,95.7,85,66,1.07,0.69,59,25,0.74,0.26,52,33,0.66,0.34,82,100,1.03,1.05,9,5,0.11,0.05,6.69,2.35,1.73,1.03,9.3,9.41,1.58,3.03,1.02,0.47,5.9,3.1
778182,2025-04-25,112,143,Cubs,Phillies,26,25,94.0,81.0,97,91,1.03,1.12,54,50,0.57,0.62,47,33,0.5,0.41,79,80,0.84,0.99,9,12,0.1,0.15,5.17,5.56,1.53,1.53,7.56,8.89,1.68,2.42,0.86,1.33,4.5,3.67
778184,2025-04-25,138,158,Cardinals,Brewers,25,26,86.3,98.0,82,90,0.95,0.92,49,57,0.57,0.58,39,46,0.45,0.47,75,99,0.87,1.01,8,10,0.09,0.1,5.11,5.23,1.4,1.39,7.82,9.09,1.92,2.15,0.83,0.92,4.07,4.22
