game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777131,2025-07-12,108,109,Angels,D-backs,94,95,328.0,324.3,335,324,1.02,1.0,185,178,0.56,0.55,155,138,0.47,0.43,319,311,0.97,0.96,55,44,0.17,0.14,5.08,4.94,1.49,1.42,8.75,8.63,2.06,2.25,1.51,1.22,4.25,3.83
777126,2025-07-12,135,143,Padres,Phillies,92,93,342.0,306.7,274,303,0.8,0.99,121,149,0.35,0.49,137,115,0.4,0.37,352,290,1.03,0.95,29,41,0.08,0.13,3.18,4.37,1.2,1.36,9.26,8.51,2.57,2.52,0.76,1.2,3.61,3.37
777137,2025-07-12,117,140,Astros,Rangers,91,93,318.7,339.0,250,301,0.78,0.89,117,124,0.37,0.37,114,116,0.36,0.34,372,302,1.17,0.89,34,31,0.11,0.09,3.3,3.29,1.14,1.23,10.51,8.02,3.26,2.6,0.96,0.82,3.22,3.08
777135,2025-07-12,158,120,Brewers,Nationals,94,94,368.7,324.7,322,339,0.87,1.04,164,209,0.44,0.64,143,151,0.39,0.47,361,287,0.98,0.88,38,46,0.1,0.14,4.0,5.79,1.26,1.51,8.81,7.96,2.52,1.9,0.93,1.28,3.49,4.19
777138,2025-07-12,145,114,White Sox,Guardians,95,92,379.0,332.0,350,314,0.92,0.95,166,139,0.44,0.42,167,136,0.44,0.41,334,330,0.88,0.99,41,29,0.11,0.09,3.94,3.77,1.36,1.36,7.93,8.95,2.0,2.43,0.97,0.79,3.97,3.69
777144,2025-07-12,111,139,Red Sox,Rays,95,94,355.3,318.3,302,295,0.85,0.93,137,140,0.39,0.44,149,116,0.42,0.36,334,324,0.94,1.02,25,46,0.07,0.14,3.47,3.96,1.27,1.29,8.46,9.16,2.24,2.79,0.63,1.3,3.77,3.28
777136,2025-07-12,118,121,Royals,Mets,95,94,312.3,363.7,281,330,0.9,0.91,127,155,0.41,0.43,113,147,0.36,0.4,272,361,0.87,0.99,35,36,0.11,0.1,3.66,3.84,1.26,1.31,7.84,8.93,2.41,2.46,1.01,0.89,3.26,3.64
777132,2025-07-12,133,141,Athletics,Blue Jays,96,93,370.0,358.0,385,285,1.04,0.8,227,144,0.61,0.4,190,147,0.51,0.41,380,391,1.03,1.09,50,41,0.14,0.11,5.52,3.62,1.55,1.21,9.24,9.83,2.0,2.66,1.22,1.03,4.62,3.7
777141,2025-07-12,110,146,Orioles,Marlins,93,93,356.3,378.3,332,358,0.93,0.95,177,171,0.5,0.45,157,143,0.44,0.38,388,332,1.09,0.88,49,42,0.14,0.11,4.47,4.07,1.37,1.32,9.8,7.9,2.47,2.32,1.24,1.0,3.97,3.4
777127,2025-07-12,137,119,Giants,Dodgers,94,95,324.3,417.0,266,407,0.82,0.98,112,205,0.35,0.49,115,150,0.35,0.36,290,426,0.89,1.02,31,55,0.1,0.13,3.11,4.42,1.17,1.34,8.05,9.19,2.52,2.84,0.86,1.19,3.19,3.24
777133,2025-07-12,138,144,Cardinals,Braves,93,92,325.3,310.7,296,248,0.91,0.8,134,120,0.41,0.39,120,122,0.37,0.39,284,314,0.87,1.01,28,33,0.09,0.11,3.71,3.48,1.28,1.19,7.86,9.1,2.37,2.57,0.77,0.96,3.32,3.53
777134,2025-07-12,142,134,Twins,Pirates,93,94,338.7,325.3,337,272,1.0,0.84,157,134,0.46,0.41,113,121,0.33,0.37,343,284,1.01,0.87,30,31,0.09,0.1,4.17,3.71,1.33,1.21,9.12,7.86,3.04,2.35,0.8,0.86,3.0,3.35
777145,2025-07-12,116,136,Tigers,Mariners,94,94,364.7,340.0,339,308,0.93,0.91,154,140,0.42,0.41,122,138,0.33,0.41,305,312,0.84,0.92,40,40,0.11,0.12,3.8,3.71,1.26,1.31,7.53,8.26,2.5,2.26,0.99,1.06,3.01,3.65
777142,2025-07-12,147,112,Yankees,Cubs,94,94,323.3,343.0,284,310,0.88,0.9,148,133,0.46,0.39,142,125,0.44,0.36,340,286,1.05,0.83,40,32,0.12,0.09,4.12,3.49,1.32,1.27,9.46,7.5,2.39,2.29,1.11,0.84,3.95,3.28
777140,2025-07-12,113,115,Reds,Rockies,93,94,337.0,365.0,283,374,0.84,1.02,151,193,0.45,0.53,147,167,0.44,0.46,306,313,0.91,0.86,45,52,0.13,0.14,4.03,4.76,1.28,1.48,8.17,7.72,2.08,1.87,1.2,1.28,3.93,4.12
