game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777405,2025-06-22,143,121,Phillies,Mets,77,76,256.0,281.7,258,246,1.01,0.87,132,102,0.52,0.36,99,110,0.39,0.39,247,279,0.96,0.99,36,22,0.14,0.08,4.64,3.26,1.39,1.26,8.68,8.91,2.49,2.54,1.27,0.7,3.48,3.51
777398,2025-06-22,119,120,Dodgers,Nationals,78,77,334.0,262.0,318,274,0.95,1.05,155,165,0.46,0.63,114,131,0.34,0.5,342,237,1.02,0.9,45,33,0.13,0.13,4.18,5.67,1.29,1.55,9.22,8.14,3.0,1.81,1.21,1.13,3.07,4.5
777395,2025-06-22,137,111,Giants,Red Sox,77,78,262.7,290.7,191,238,0.73,0.82,75,107,0.29,0.37,96,120,0.37,0.41,238,278,0.91,0.96,21,19,0.08,0.07,2.57,3.31,1.09,1.23,8.15,8.61,2.48,2.32,0.72,0.59,3.29,3.72
777400,2025-06-22,133,114,Athletics,Guardians,79,74,305.3,266.3,334,262,1.09,0.98,204,109,0.67,0.41,165,101,0.54,0.38,320,272,1.05,1.02,43,23,0.14,0.09,6.01,3.68,1.63,1.36,9.43,9.19,1.94,2.69,1.27,0.78,4.86,3.41
777399,2025-06-22,115,109,Rockies,D-backs,77,76,299.3,262.7,297,270,0.99,1.03,153,155,0.51,0.59,140,109,0.47,0.41,252,260,0.84,0.99,41,39,0.14,0.15,4.6,5.31,1.46,1.44,7.58,8.91,1.8,2.39,1.23,1.34,4.21,3.73
777403,2025-06-22,112,136,Cubs,Mariners,76,75,279.0,274.3,246,262,0.88,0.96,103,112,0.37,0.41,109,107,0.39,0.39,238,248,0.85,0.9,22,32,0.08,0.12,3.32,3.67,1.27,1.35,7.68,8.14,2.18,2.32,0.71,1.05,3.52,3.51
777396,2025-06-22,135,118,Padres,Royals,74,77,271.7,255.0,220,231,0.81,0.91,98,99,0.36,0.39,111,89,0.41,0.35,280,223,1.03,0.87,24,27,0.09,0.11,3.25,3.49,1.22,1.25,9.28,7.87,2.52,2.51,0.8,0.95,3.68,3.14
777401,2025-06-22,142,158,Twins,Brewers,75,77,270.0,303.3,257,272,0.95,0.9,126,145,0.47,0.48,92,125,0.34,0.41,285,289,1.06,0.95,25,34,0.09,0.11,4.2,4.3,1.29,1.31,9.5,8.57,3.1,2.31,0.83,1.01,3.07,3.71
777407,2025-06-22,138,113,Cardinals,Reds,76,75,263.0,270.3,245,228,0.93,0.84,114,124,0.43,0.46,100,117,0.38,0.43,224,245,0.85,0.91,22,36,0.08,0.13,3.9,4.13,1.31,1.28,7.67,8.16,2.24,2.09,0.75,1.2,3.42,3.9
777406,2025-06-22,147,110,Yankees,Orioles,76,76,263.0,291.7,221,275,0.84,0.94,102,144,0.39,0.49,113,130,0.43,0.45,279,320,1.06,1.1,28,40,0.11,0.14,3.49,4.44,1.27,1.39,9.55,9.87,2.47,2.46,0.96,1.23,3.87,4.01
777409,2025-06-22,139,116,Rays,Tigers,76,77,256.0,305.3,225,277,0.88,0.91,89,125,0.35,0.41,84,99,0.33,0.32,248,262,0.97,0.86,31,36,0.12,0.12,3.13,3.68,1.21,1.23,8.72,7.72,2.95,2.65,1.09,1.06,2.95,2.92
777397,2025-06-22,108,117,Angels,Astros,76,74,252.7,260.3,263,195,1.04,0.75,148,94,0.59,0.36,122,99,0.48,0.38,246,304,0.97,1.17,43,28,0.17,0.11,5.27,3.25,1.52,1.13,8.76,10.51,2.02,3.07,1.53,0.97,4.35,3.42
777404,2025-06-22,134,140,Pirates,Rangers,77,75,262.3,265.7,220,222,0.84,0.84,118,93,0.45,0.35,107,89,0.41,0.34,231,240,0.88,0.9,24,23,0.09,0.09,4.05,3.15,1.25,1.17,7.93,8.13,2.16,2.7,0.82,0.78,3.67,3.02
777408,2025-06-22,141,145,Blue Jays,White Sox,76,77,293.3,301.3,228,289,0.78,0.96,117,144,0.4,0.48,109,138,0.37,0.46,326,272,1.11,0.9,32,34,0.11,0.11,3.59,4.3,1.15,1.42,10.0,8.12,2.99,1.97,0.98,1.02,3.34,4.12
777402,2025-06-22,146,144,Marlins,Braves,75,74,313.0,238.3,312,192,1.0,0.81,158,100,0.5,0.42,124,103,0.4,0.43,265,239,0.85,1.0,38,25,0.12,0.1,4.54,3.78,1.39,1.24,7.62,9.03,2.14,2.32,1.09,0.94,3.57,3.89
